"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"27","Hors ESS","Public","2 - Petites entreprises","381","207","6932","6333","188184960"
"27","Hors ESS","Public","3 - Moyennes entreprises","143","116","11862","10968","347422355"
"27","Hors ESS","Public","4 - Grandes entreprises","29","24","15532","14460","434696727"
"28","ESS","1. Coopérative","1 - Micro entreprise","163","11","519","541","21382736"
"28","ESS","1. Coopérative","2 - Petites entreprises","30","4","506","509","20858656"
"28","ESS","1. Coopérative","3 - Moyennes entreprises","4","3","s","s","s"
"28","ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"28","ESS","2. Mutuelle","1 - Micro entreprise","35","1","s","s","s"
"28","ESS","2. Mutuelle","2 - Petites entreprises","4","0","s","s","s"
"28","ESS","2. Mutuelle","4 - Grandes entreprises","1","1","s","s","s"
"28","ESS","3. Association","1 - Micro entreprise","907","826","s","s","s"
"28","ESS","3. Association","2 - Petites entreprises","149","83","3046","2559","71920821"
"28","ESS","3. Association","3 - Moyennes entreprises","45","22","3325","2782","68610778"
"28","ESS","3. Association","4 - Grandes entreprises","2","1","s","s","s"
"28","ESS","4. Fondation","1 - Micro entreprise","4","0","23","19","576723"
"28","ESS","4. Fondation","2 - Petites entreprises","7","2","s","s","s"
"28","ESS","4. Fondation","3 - Moyennes entreprises","9","1","s","s","s"
"28","ESS","4. Fondation","4 - Grandes entreprises","1","0","s","s","s"
"28","Hors ESS","Privé Hors ESS","1 - Micro entreprise","8458","7115","20239","19763","571849441"
"28","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1302","909","24670","23007","740527417"
"28","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","249","154","21639","19986","684410356"
"28","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","30","18","13946","13187","539281967"
"28","Hors ESS","Public","1 - Micro entreprise","752","395","2644","2358","72796751"
"28","Hors ESS","Public","2 - Petites entreprises","294","145","5514","5036","157405388"
"28","Hors ESS","Public","3 - Moyennes entreprises","105","83","9310","8566","273627110"
"28","Hors ESS","Public","4 - Grandes entreprises","17","16","12062","11302","354130030"
"29","ESS","1. Coopérative","1 - Micro entreprise","339","144","s","s","s"
"29","ESS","1. Coopérative","2 - Petites entreprises","75","42","1532","1442","51052630"
"29","ESS","1. Coopérative","3 - Moyennes entreprises","16","9","1392","1392","46633156"
"29","ESS","1. Coopérative","4 - Grandes entreprises","5","1","s","s","s"
"29","ESS","2. Mutuelle","1 - Micro entreprise","83","4","240","234","8584128"
"29","ESS","2. Mutuelle","2 - Petites entreprises","21","1","s","s","s"
"29","ESS","2. Mutuelle","3 - Moyennes entreprises","16","4","s","s","s"
"29","ESS","2. Mutuelle","4 - Grandes entreprises","1","1","s","s","s"
"29","ESS","3. Association","1 - Micro entreprise","2053","1801","3902","3893","105298904"
"29","ESS","3. Association","2 - Petites entreprises","564","371","11149","9687","276544505"
"29","ESS","3. Association","3 - Moyennes entreprises","153","63","12462","10565","280935146"
"29","ESS","3. Association","4 - Grandes entreprises","6","5","1844","1614","52599104"
"29","ESS","4. Fondation","1 - Micro entreprise","5","1","s","s","s"
"29","ESS","4. Fondation","2 - Petites entreprises","17","1","s","s","s"
"29","ESS","4. Fondation","3 - Moyennes entreprises","15","1","s","s","s"
"29","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"29","Hors ESS","Privé Hors ESS","1 - Micro entreprise","20901","17770","47269","47081","1303076431"
"29","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2771","1979","50409","47087","1459924329"
"29","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","432","273","39807","36007","1199602926"
"29","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","69","40","28944","26606","1013473610"
"29","Hors ESS","Public","1 - Micro entreprise","659","181","2988","2817","92763890"
"29","Hors ESS","Public","2 - Petites entreprises","515","241","10432","9689","306064249"
"29","Hors ESS","Public","3 - Moyennes entreprises","232","155","19975","18293","587345006"
"29","Hors ESS","Public","4 - Grandes entreprises","37","29","34189","30899","1023502220"
"2A","ESS","1. Coopérative","1 - Micro entreprise","15","10","s","s","s"
"2A","ESS","1. Coopérative","2 - Petites entreprises","7","4","90","78","3427058"
"2A","ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"2A","ESS","2. Mutuelle","1 - Micro entreprise","16","3","s","s","s"
"2A","ESS","2. Mutuelle","2 - Petites entreprises","8","0","114","99","3997676"
"2A","ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"2A","ESS","3. Association","1 - Micro entreprise","287","239","s","s","s"
"2A","ESS","3. Association","2 - Petites entreprises","78","52","1487","1249","34198007"
"2A","ESS","3. Association","3 - Moyennes entreprises","12","4","s","s","s"
"2A","Hors ESS","Privé Hors ESS","1 - Micro entreprise","6719","6121","13357","15482","424477693"
"2A","Hors ESS","Privé Hors ESS","2 - Petites entreprises","627","510","11043","10981","351445286"
"2A","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","65","45","s","s","s"
"2A","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","4","2","s","s","s"
"2A","Hors ESS","Public","1 - Micro entreprise","244","98","s","s","28791658"
"2A","Hors ESS","Public","2 - Petites entreprises","145","62","2938","2816","99753557"
"2A","Hors ESS","Public","3 - Moyennes entreprises","59","42","s","s","s"
"2A","Hors ESS","Public","4 - Grandes entreprises","9","9","s","s","s"
"2B","ESS","1. Coopérative","1 - Micro entreprise","27","19","s","s","s"
"2B","ESS","1. Coopérative","2 - Petites entreprises","10","8","s","s","s"
"2B","ESS","1. Coopérative","3 - Moyennes entreprises","1","1","s","s","s"
"2B","ESS","2. Mutuelle","1 - Micro entreprise","26","1","s","s","s"
"2B","ESS","2. Mutuelle","2 - Petites entreprises","10","1","s","s","s"
"2B","ESS","3. Association","1 - Micro entreprise","418","360","s","s","s"
"2B","ESS","3. Association","2 - Petites entreprises","98","71","1765","1435","39998363"
"2B","ESS","3. Association","3 - Moyennes entreprises","14","9","s","s","s"
"2B","ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"2B","Hors ESS","Privé Hors ESS","1 - Micro entreprise","6673","6061","14181","15040","406201948"
"2B","Hors ESS","Privé Hors ESS","2 - Petites entreprises","654","565","11633","10799","343088680"
"2B","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","56","41","5010","4617","153017239"
"2B","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","3","3","572","462","11592312"
"2B","Hors ESS","Public","1 - Micro entreprise","357","161","1215","1169","39175144"
"2B","Hors ESS","Public","2 - Petites entreprises","136","74","2823","2598","88633093"
"2B","Hors ESS","Public","3 - Moyennes entreprises","56","41","5612","5379","198923717"
"2B","Hors ESS","Public","4 - Grandes entreprises","6","6","4931","4727","170543045"
"30","ESS","1. Coopérative","1 - Micro entreprise","211","106","863","924","33906434"
"30","ESS","1. Coopérative","2 - Petites entreprises","28","18","474","463","17124281"
"30","ESS","1. Coopérative","3 - Moyennes entreprises","5","3","s","s","s"
"30","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"30","ESS","2. Mutuelle","1 - Micro entreprise","80","1","s","s","s"
"30","ESS","2. Mutuelle","2 - Petites entreprises","21","1","s","s","s"
"30","ESS","2. Mutuelle","3 - Moyennes entreprises","2","0","s","s","s"
"30","ESS","3. Association","1 - Micro entreprise","1758","1584","s","s","s"
"30","ESS","3. Association","2 - Petites entreprises","332","208","6466","5323","151487309"
"30","ESS","3. Association","3 - Moyennes entreprises","94","60","6924","5837","159035205"
"30","ESS","3. Association","4 - Grandes entreprises","5","5","s","s","s"
"30","ESS","4. Fondation","1 - Micro entreprise","3","1","s","s","s"
"30","ESS","4. Fondation","2 - Petites entreprises","5","0","s","s","s"
"30","ESS","4. Fondation","3 - Moyennes entreprises","7","1","s","s","s"
"30","Hors ESS","Privé Hors ESS","1 - Micro entreprise","18824","16618","39549","39160","1052498665"
"30","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2004","1403","35484","32564","1012391890"
"30","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","298","150","26258","24072","811262960"
"30","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","31","15","13235","12434","564079630"
"30","Hors ESS","Public","1 - Micro entreprise","841","308","3510","3182","102707240"
"30","Hors ESS","Public","2 - Petites entreprises","434","193","8355","7706","237861478"
"30","Hors ESS","Public","3 - Moyennes entreprises","174","123","16232","14860","484056058"
"30","Hors ESS","Public","4 - Grandes entreprises","33","25","28287","25953","849418223"
"31","ESS","1. Coopérative","1 - Micro entreprise","380","153","1293","1316","51202412"
"31","ESS","1. Coopérative","2 - Petites entreprises","88","28","1247","1169","44745263"
"31","ESS","1. Coopérative","3 - Moyennes entreprises","12","8","s","s","s"
"31","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"31","ESS","2. Mutuelle","1 - Micro entreprise","114","10","s","s","s"
"31","ESS","2. Mutuelle","2 - Petites entreprises","41","3","s","s","s"
"31","ESS","2. Mutuelle","3 - Moyennes entreprises","12","3","1006","896","34707237"
"31","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"31","ESS","3. Association","1 - Micro entreprise","3112","2825","4761","4478","125774664"
"31","ESS","3. Association","2 - Petites entreprises","617","435","11444","9351","275606670"
"31","ESS","3. Association","3 - Moyennes entreprises","195","92","15469","13300","385032846"
"31","ESS","3. Association","4 - Grandes entreprises","9","6","4781","3463","92820394"
"31","ESS","4. Fondation","1 - Micro entreprise","8","5","s","s","s"
"31","ESS","4. Fondation","2 - Petites entreprises","3","1","s","s","s"
"31","ESS","4. Fondation","3 - Moyennes entreprises","5","3","s","s","s"
"31","Hors ESS","Privé Hors ESS","1 - Micro entreprise","32561","26757","76340","74085","2262324124"
"31","Hors ESS","Privé Hors ESS","2 - Petites entreprises","5275","3414","97197","88003","3057645775"
"31","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1009","533","89535","81730","3159189096"
"31","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","171","70","106727","100232","4874858621"
"31","Hors ESS","Public","1 - Micro entreprise","1182","463","4500","4171","137287536"
"31","Hors ESS","Public","2 - Petites entreprises","673","230","13389","12251","393647312"
"31","Hors ESS","Public","3 - Moyennes entreprises","328","224","32534","29994","1055415534"
"31","Hors ESS","Public","4 - Grandes entreprises","85","47","83939","77803","2652562738"
"32","ESS","1. Coopérative","1 - Micro entreprise","71","33","s","s","s"
"32","ESS","1. Coopérative","2 - Petites entreprises","18","9","350","327","10323825"
"32","ESS","1. Coopérative","3 - Moyennes entreprises","7","7","781","738","25501659"
"32","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"32","ESS","2. Mutuelle","1 - Micro entreprise","13","1","s","s","s"
"32","ESS","2. Mutuelle","2 - Petites entreprises","4","0","58","47","1904488"
"32","ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"32","ESS","3. Association","1 - Micro entreprise","539","489","812","803","21850120"
"32","ESS","3. Association","2 - Petites entreprises","139","100","2422","1983","52192813"
"32","ESS","3. Association","3 - Moyennes entreprises","26","18","2110","1842","47322576"
"32","ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"32","Hors ESS","Privé Hors ESS","1 - Micro entreprise","5237","4598","10470","9862","260020974"
"32","Hors ESS","Privé Hors ESS","2 - Petites entreprises","507","390","9239","8618","254485557"
"32","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","79","57","s","s","s"
"32","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","4","4","s","s","s"
"32","Hors ESS","Public","1 - Micro entreprise","786","507","s","s","s"
"32","Hors ESS","Public","2 - Petites entreprises","151","86","3117","2836","83407351"
"32","Hors ESS","Public","3 - Moyennes entreprises","71","56","s","s","s"
"32","Hors ESS","Public","4 - Grandes entreprises","5","5","3595","3395","109969052"
"33","ESS","1. Coopérative","1 - Micro entreprise","259","89","1109","1183","47629107"
"33","ESS","1. Coopérative","2 - Petites entreprises","63","25","1084","1025","41089417"
"33","ESS","1. Coopérative","3 - Moyennes entreprises","13","8","1146","1020","36978849"
"33","ESS","1. Coopérative","4 - Grandes entreprises","5","3","3497","3402","166497401"
"33","ESS","2. Mutuelle","1 - Micro entreprise","116","3","342","322","13411171"
"33","ESS","2. Mutuelle","2 - Petites entreprises","34","3","s","s","s"
"33","ESS","2. Mutuelle","3 - Moyennes entreprises","11","1","s","s","s"
"33","ESS","2. Mutuelle","4 - Grandes entreprises","3","1","s","s","s"
"33","ESS","3. Association","1 - Micro entreprise","3521","3165","5476","5543","153677379"
"33","ESS","3. Association","2 - Petites entreprises","720","443","13677","11855","347313825"
"33","ESS","3. Association","3 - Moyennes entreprises","241","129","20294","16896","465708073"
"33","ESS","3. Association","4 - Grandes entreprises","7","6","2890","2462","77659789"
"33","ESS","4. Fondation","1 - Micro entreprise","12","5","46","52","1637214"
"33","ESS","4. Fondation","2 - Petites entreprises","14","1","s","s","s"
"33","ESS","4. Fondation","3 - Moyennes entreprises","9","4","s","s","s"
"33","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"33","Hors ESS","Privé Hors ESS","1 - Micro entreprise","42852","35665","98480","97632","2874214979"
"33","Hors ESS","Privé Hors ESS","2 - Petites entreprises","6313","4333","116757","107628","3594251045"
"33","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1028","539","91418","84123","3034554244"
"33","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","111","47","60940","56747","2442482128"
"33","Hors ESS","Public","1 - Micro entreprise","1353","482","5499","5108","162881786"
"33","Hors ESS","Public","2 - Petites entreprises","878","325","16212","15010","480587401"
"33","Hors ESS","Public","3 - Moyennes entreprises","374","277","35093","32492","1121234599"
"33","Hors ESS","Public","4 - Grandes entreprises","85","53","82803","74885","2620229477"
"34","ESS","1. Coopérative","1 - Micro entreprise","295","121","1165","1247","49789162"
"34","ESS","1. Coopérative","2 - Petites entreprises","56","41","1000","1020","36569515"
"34","ESS","1. Coopérative","3 - Moyennes entreprises","8","3","s","s","s"
"34","ESS","1. Coopérative","4 - Grandes entreprises","2","2","s","s","s"
"34","ESS","2. Mutuelle","1 - Micro entreprise","105","3","s","s","s"
"34","ESS","2. Mutuelle","2 - Petites entreprises","41","5","s","s","s"
"34","ESS","2. Mutuelle","3 - Moyennes entreprises","18","3","1146","978","32802841"
"34","ESS","2. Mutuelle","4 - Grandes entreprises","5","1","s","s","s"
"34","ESS","3. Association","1 - Micro entreprise","3138","2841","4612","4621","127181844"
"34","ESS","3. Association","2 - Petites entreprises","475","330","9206","7737","228447222"
"34","ESS","3. Association","3 - Moyennes entreprises","159","77","11633","9601","248485230"
"34","ESS","3. Association","4 - Grandes entreprises","6","6","3263","2611","69968876"
"34","ESS","4. Fondation","1 - Micro entreprise","5","1","s","s","s"
"34","ESS","4. Fondation","2 - Petites entreprises","2","1","s","s","s"
