"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Aides","169"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Apprentis","10"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ordinaires","1040"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Aides","506"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Apprentis","100"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ordinaires","4235"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Stagiaires","23"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ensemble","2039"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ensemble","384"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ensemble","5884"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ensemble","605"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ensemble","12153"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ensemble","4086"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ensemble","19225"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ensemble","721"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ensemble","8550"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ensemble","10862"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ensemble","11734"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ensemble","1551"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","5587"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","3610"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","17147"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","5492"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","NC","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","NC","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ensemble","3209"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ensemble","2202"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ensemble","2310"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ensemble","1255"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","24705"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","9006"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ensemble","1944"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ensemble","1175"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","NC","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","NC","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","NC","Femmes","Ensemble","13519"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","NC","Hommes","Ensemble","6355"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","NC","Femmes","Ensemble","15508"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","NC","Hommes","Ensemble","3981"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ensemble","8107"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ensemble","6067"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ensemble","1537"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ensemble","615"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ensemble","3081"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ensemble","5176"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","485"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","165"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ensemble","922"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ensemble","187"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ensemble","3606"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ensemble","1444"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ensemble","8103"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ensemble","308"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ensemble","2940"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ensemble","4261"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ensemble","4058"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ensemble","468"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","2627"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","1456"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","6383"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","1729"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","ARTS SPECTACLES (RZ1)","NC","Femmes","Ensemble","946"
"Bourgogne-Franche-Comté","ARTS SPECTACLES (RZ1)","NC","Hommes","Ensemble","523"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ensemble","1550"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ensemble","1259"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ensemble","534"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ensemble","284"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","5247"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","2206"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ensemble","568"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ensemble","349"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","NC","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","NC","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","NON-CLASSES (94.99Z)","NC","Femmes","Ensemble","4459"
"Bourgogne-Franche-Comté","NON-CLASSES (94.99Z)","NC","Hommes","Ensemble","1965"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","NC","Femmes","Ensemble","4976"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","NC","Hommes","Ensemble","1124"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ensemble","3234"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ensemble","2174"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ensemble","s"
"Bretagne","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","260"
"Bretagne","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","73"
"Bretagne","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ensemble","443"
"Bretagne","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ensemble","88"
"Bretagne","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ensemble","878"
"Bretagne","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ensemble","199"
"Bretagne","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ensemble","1215"
"Bretagne","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ensemble","101"
"Bretagne","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ensemble","3418"
"Bretagne","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ensemble","1244"
"Bretagne","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ensemble","8844"
"Bretagne","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ensemble","416"
"Bretagne","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ensemble","3845"
"Bretagne","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ensemble","5300"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ensemble","5887"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ensemble","730"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","1749"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","879"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","6701"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","2236"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ensemble","110"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ensemble","195"
"Bretagne","ARTS SPECTACLES (RZ1)","NC","Femmes","Ensemble","790"
"Bretagne","ARTS SPECTACLES (RZ1)","NC","Hommes","Ensemble","599"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ensemble","2195"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ensemble","2128"
"Bretagne","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ensemble","538"
"Bretagne","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ensemble","250"
"Bretagne","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ensemble","300"
"Bretagne","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ensemble","267"
"Bretagne","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","18898"
"Bretagne","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","6010"
"Bretagne","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ensemble","891"
"Bretagne","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ensemble","553"
"Bretagne","ENSEIGNEMENT (PZ)","NC","Femmes","Ensemble","258"
"Bretagne","ENSEIGNEMENT (PZ)","NC","Hommes","Ensemble","12"
"Bretagne","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ensemble","799"
"Bretagne","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ensemble","545"
"Bretagne","NON-CLASSES (94.99Z)","NC","Femmes","Ensemble","4779"
"Bretagne","NON-CLASSES (94.99Z)","NC","Hommes","Ensemble","2219"
"Bretagne","SANTE HUMAINE (QA)","NC","Femmes","Ensemble","5643"
"Bretagne","SANTE HUMAINE (QA)","NC","Hommes","Ensemble","1216"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ensemble","5217"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ensemble","4264"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ensemble","455"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ensemble","244"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ensemble","1304"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ensemble","2058"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","425"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","99"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ensemble","851"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ensemble","190"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ensemble","3525"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ensemble","1736"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ensemble","7013"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ensemble","184"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ensemble","3179"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ensemble","3883"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ensemble","2149"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ensemble","328"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ensemble","1104"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ensemble","985"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ensemble","5653"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ensemble","1745"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ensemble","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ensemble","s"
"Centre-Val de Loire","ARTS SPECTACLES (RZ1)","NC","Femmes","Ensemble","460"
"Centre-Val de Loire","ARTS SPECTACLES (RZ1)","NC","Hommes","Ensemble","400"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ensemble","1025"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ensemble","629"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ensemble","457"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ensemble","195"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ensemble","s"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ensemble","s"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ensemble","4946"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ensemble","1817"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ensemble","541"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ensemble","310"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","NC","Femmes","Ensemble","s"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","NC","Hommes","Ensemble","s"
"Centre-Val de Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ensemble","s"
"Centre-Val de Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ensemble","s"
"Centre-Val de Loire","NON-CLASSES (94.99Z)","NC","Femmes","Ensemble","3498"
"Centre-Val de Loire","NON-CLASSES (94.99Z)","NC","Hommes","Ensemble","1449"
"Centre-Val de Loire","SANTE HUMAINE (QA)","NC","Femmes","Ensemble","1945"
"Centre-Val de Loire","SANTE HUMAINE (QA)","NC","Hommes","Ensemble","311"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ensemble","3068"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ensemble","2417"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ensemble","s"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ensemble","s"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ensemble","s"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ensemble","90"
"Corse","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ensemble","109"
"Corse","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ensemble","158"
"Corse","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ensemble","23"
"Corse","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ensemble","214"
"Corse","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ensemble","126"
"Corse","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ensemble","1645"
"Corse","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ensemble","55"
"Corse","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ensemble","319"
