"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"La Réunion","ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","506","474","s","s","s"
"La Réunion","ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","83","77","1498","1174","28556438"
"La Réunion","ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","10","9","s","s","s"
"La Réunion","ESS","NON-CLASSES (94.99Z)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"La Réunion","ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","13","3","s","s","s"
"La Réunion","ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","12","3","271","236","11399802"
"La Réunion","ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","4","2","s","s","s"
"La Réunion","ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","1","0","s","s","s"
"La Réunion","ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","158","148","436","372","9791005"
"La Réunion","ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","12","10","s","s","s"
"La Réunion","ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"La Réunion","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","68","51","s","s","s"
"La Réunion","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","35","28","726","627","17234276"
"La Réunion","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","8","6","802","687","18120041"
"La Réunion","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","1","0","s","s","s"
"La Réunion","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","300","288","512","609","13629122"
"La Réunion","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","13","12","s","s","s"
"La Réunion","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","2","1","s","s","s"
"La Réunion","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","108","67","s","s","7940980"
"La Réunion","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","15","11","s","s","8216613"
"La Réunion","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","8","5","944","774","16681135"
"La Réunion","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","850","614","2258","2160","84165826"
"La Réunion","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","63","40","996","909","42236231"
"La Réunion","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","8","3","991","975","47789587"
"La Réunion","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","1081","1056","s","s","s"
"La Réunion","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","38","30","s","s","s"
"La Réunion","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"La Réunion","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","66","60","s","s","s"
"La Réunion","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","15","8","318","302","10039145"
"La Réunion","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","4","4","s","s","s"
"La Réunion","Privé Hors ESS","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","4413","3414","12052","11580","292282241"
"La Réunion","Privé Hors ESS","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","617","469","11054","10384","312118013"
"La Réunion","Privé Hors ESS","COMMERCE (GZ)","Ensemble","3 - Moyennes entreprises","54","32","5421","5018","161846284"
"La Réunion","Privé Hors ESS","COMMERCE (GZ)","Ensemble","4 - Grandes entreprises","4","4","1119","986","26936407"
"La Réunion","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","482","402","923","890","22426687"
"La Réunion","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","15","11","s","s","s"
"La Réunion","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"La Réunion","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","1332","1229","3009","2826","60076854"
"La Réunion","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","161","125","3119","2702","63815454"
"La Réunion","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","18","15","s","s","s"
"La Réunion","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4 - Grandes entreprises","2","2","s","s","s"
"La Réunion","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","3786","3523","9472","10381","s"
"La Réunion","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","667","579","12594","12039","377511045"
"La Réunion","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","79","57","s","s","275853154"
"La Réunion","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","4","2","s","s","s"
"La Réunion","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","2","1","s","s","s"
"La Réunion","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","1595","1503","2504","2147","54638203"
"La Réunion","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","67","51","s","s","s"
"La Réunion","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","13","11","1295","1217","44288497"
"La Réunion","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"La Réunion","Privé Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","2526","2210","5251","5342","144255823"
"La Réunion","Privé Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","261","180","5228","4932","163288151"
"La Réunion","Privé Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","68","40","7119","6650","274827731"
"La Réunion","Privé Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","8","5","4209","4052","204964362"
"La Réunion","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","2550","2178","6130","6116","183179119"
"La Réunion","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","299","246","5482","4925","167802110"
"La Réunion","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","42","37","s","s","s"
"La Réunion","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"La Réunion","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","136","127","s","s","s"
"La Réunion","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","9","9","s","s","s"
"La Réunion","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"La Réunion","Public","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","13","6","s","s","s"
"La Réunion","Public","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","12","6","s","s","7810634"
"La Réunion","Public","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","22","20","2886","2448","52692965"
"La Réunion","Public","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","6","5","s","s","s"
"La Réunion","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","2","0","s","s","s"
"La Réunion","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","1","0","s","s","s"
"La Réunion","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","4 - Grandes entreprises","1","0","s","s","s"
"La Réunion","Public","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","2","1","s","s","s"
"La Réunion","Public","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","3","2","s","s","s"
"La Réunion","Public","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"La Réunion","Public","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","204","0","s","s","s"
"La Réunion","Public","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","321","5","5707","5329","267976962"
"La Réunion","Public","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","122","116","13016","11799","604466429"
"La Réunion","Public","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","5","5","s","s","s"
"La Réunion","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","2","0","s","s","s"
"La Réunion","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","1","0","s","s","s"
"La Réunion","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","2","0","s","s","s"
"La Réunion","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","1","1","s","s","s"
"La Réunion","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"La Réunion","Public","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","1","0","s","s","s"
"La Réunion","Public","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","2","0","s","s","s"
"La Réunion","Public","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","5","0","s","s","s"
"La Réunion","Public","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","5","4","s","s","s"
"La Réunion","Public","SERVICES DIVERS","Ensemble","1 - Micro entreprise","46","9","214","260","14050948"
"La Réunion","Public","SERVICES DIVERS","Ensemble","2 - Petites entreprises","97","11","s","s","s"
"La Réunion","Public","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","52","21","s","s","s"
"La Réunion","Public","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","32","31","36986","34631","1079723763"
"La Réunion","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","6","0","s","s","s"
"La Réunion","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","9","4","230","212","8176081"
"La Réunion","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","2","0","s","s","s"
"La Réunion","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","1","0","s","s","s"
"Martinique","ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","117","91","432","411","10722366"
"Martinique","ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","66","39","1308","1099","32803316"
"Martinique","ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","28","15","2295","1875","49534723"
"Martinique","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","82","16","s","s","s"
"Martinique","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","19","2","s","s","s"
"Martinique","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","6","3","679","656","36054017"
"Martinique","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","7","5","s","s","s"
"Martinique","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","2","2","s","s","s"
"Martinique","ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","44","43","s","s","s"
"Martinique","ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","4","2","s","s","s"
"Martinique","ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"Martinique","ESS","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","6","1","s","s","s"
"Martinique","ESS","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","2","1","s","s","s"
"Martinique","ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","40","31","s","s","s"
"Martinique","ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","29","18","688","575","21376367"
"Martinique","ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","4","3","s","s","s"
"Martinique","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","5","4","s","s","s"
"Martinique","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","3","2","s","s","s"
"Martinique","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","7","7","s","s","s"
"Martinique","ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","247","229","s","s","s"
"Martinique","ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","51","49","s","s","s"
"Martinique","ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","8","8","678","510","s"
"Martinique","ESS","NON-CLASSES (94.99Z)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Martinique","ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","8","5","s","s","s"
"Martinique","ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","12","9","s","s","s"
"Martinique","ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","2","1","s","s","s"
"Martinique","ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","83","78","s","s","s"
"Martinique","ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","4","3","s","s","s"
"Martinique","ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"Martinique","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","31","26","s","s","s"
"Martinique","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","8","6","s","s","s"
"Martinique","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"Martinique","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","107","105","196","206","4686499"
"Martinique","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","11","9","s","s","s"
"Martinique","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","36","35","s","s","s"
"Martinique","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","19","17","460","323","7906340"
"Martinique","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","420","300","1172","1133","55075806"
"Martinique","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","28","18","520","494","27459256"
"Martinique","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","4","3","342","345","24678023"
"Martinique","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","270","260","613","562","12538289"
"Martinique","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","86","83","s","s","s"
"Martinique","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","9","9","s","s","s"
"Martinique","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","25","21","s","s","s"
"Martinique","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","2181","1751","s","s","s"
"Martinique","Privé Hors ESS","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","252","224","s","s","s"
"Martinique","Privé Hors ESS","COMMERCE (GZ)","Ensemble","3 - Moyennes entreprises","26","23","s","s","s"
"Martinique","Privé Hors ESS","COMMERCE (GZ)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","141","130","251","230","5851713"
"Martinique","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","6","5","76","62","1821301"
"Martinique","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","671","623","1688","1701","39950784"
"Martinique","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","75","60","1436","s","s"
"Martinique","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","18","13","s","s","s"
"Martinique","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","1654","1558","s","s","128221011"
"Martinique","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","298","253","s","s","s"
"Martinique","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","38","29","s","s","s"
"Martinique","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","3","1","s","s","s"
"Martinique","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","460","426","733","674","18220069"
"Martinique","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","29","19","507","457","15618931"
"Martinique","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"Martinique","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Martinique","Privé Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","1352","1206","3175","3113","88806425"
"Martinique","Privé Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","147","94","2845","2702","s"
"Martinique","Privé Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","24","12","s","s","s"
"Martinique","Privé Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","5","4","s","s","s"
"Martinique","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","1356","1205","3326","3518","114514758"
