"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","292","21","s","s","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","72","2","s","s","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Ensemble","1","0","s","s","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","0","s","s","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3","0","97","89","2588843"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","52","2","s","s","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","SERVICES DIVERS","Ensemble","1","1","s","s","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1","0","s","s","s"
"Bourgogne-Franche-Comté","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","1597","799","40619","33178","830816899"
"Bourgogne-Franche-Comté","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","7","0","s","s","s"
"Bourgogne-Franche-Comté","ESS","3. Association","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","23","20","s","s","s"
"Bourgogne-Franche-Comté","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","948","839","1469","1558","45393458"
"Bourgogne-Franche-Comté","ESS","3. Association","COMMERCE (GZ)","Ensemble","19","14","s","s","s"
"Bourgogne-Franche-Comté","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","622","458","9449","8423","272726606"
"Bourgogne-Franche-Comté","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","213","163","1215","1147","28690541"
"Bourgogne-Franche-Comté","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","22","14","604","442","9888033"
"Bourgogne-Franche-Comté","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","1742","1541","6424","5454","143887539"
"Bourgogne-Franche-Comté","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","248","98","6100","5150","195516651"
"Bourgogne-Franche-Comté","ESS","3. Association","SERVICES DIVERS","Ensemble","374","331","2146","1817","50073002"
"Bourgogne-Franche-Comté","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","632","500","5408","4638","131146234"
"Bourgogne-Franche-Comté","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","1369","1303","2429","2090","49361111"
"Bourgogne-Franche-Comté","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","18","2","s","s","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","1","1","s","s","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","9","0","141","149","4675596"
"Bourgogne-Franche-Comté","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3","1","s","s","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","3","1","s","s","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","6","1","s","s","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2","2","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","415","293","8059","6693","166631701"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2842","2101","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","6269","6190","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","173","149","1026","1147","36018859"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","17726","12550","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","709","585","2451","2131","61856012"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","6557","5934","26745","24168","574480345"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","17028","14856","216315","208635","7344262597"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","14","7","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3131","2861","13136","11657","340051964"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","8129","6426","68928","64207","2021479959"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","9136","7303","57641","50610","1682820574"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","482","433","1744","1605","66383729"
"Bourgogne-Franche-Comté","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","433","225","19905","17927","501810347"
"Bourgogne-Franche-Comté","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","15","1","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","61","1","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","41","17","752","749","23750429"
"Bourgogne-Franche-Comté","Hors ESS","Public","COMMERCE (GZ)","Ensemble","2","0","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","3395","472","52150","48929","1722315851"
"Bourgogne-Franche-Comté","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","51","11","513","512","11999371"
"Bourgogne-Franche-Comté","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","232","177","1035","976","25975599"
"Bourgogne-Franche-Comté","Hors ESS","Public","NON-CLASSES (94.99Z)","Ensemble","1","0","s","s","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","181","57","50058","45707","1519832817"
"Bourgogne-Franche-Comté","Hors ESS","Public","SERVICES DIVERS","Ensemble","5732","4621","108576","99337","3054581385"
"Bourgogne-Franche-Comté","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","45","21","2232","2102","97171466"
"Bourgogne-Franche-Comté","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","17","7","102","81","1952866"
"Bretagne","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","8","5","75","55","1618953"
"Bretagne","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","458","101","13585","13402","599841391"
"Bretagne","ESS","1. Coopérative","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","58","47","s","s","s"
"Bretagne","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","5","5","s","s","s"
"Bretagne","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","345","80","4934","5039","171503702"
"Bretagne","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","24","10","s","s","s"
"Bretagne","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","5","2","s","s","s"
"Bretagne","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","158","120","5770","5497","168002934"
"Bretagne","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","2","2","s","s","s"
"Bretagne","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","8","8","65","63","1780902"
"Bretagne","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","40","19","s","s","s"
"Bretagne","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","307","292","983","974","29640684"
"Bretagne","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","7","1","s","s","s"
"Bretagne","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","61","2","s","s","s"
"Bretagne","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","233","20","4038","3814","145664717"
"Bretagne","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","68","3","s","s","s"
"Bretagne","ESS","2. Mutuelle","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","0","s","s","s"
"Bretagne","ESS","2. Mutuelle","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1","0","s","s","s"
"Bretagne","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","31","3","1781","1543","56874486"
"Bretagne","ESS","2. Mutuelle","SERVICES DIVERS","Ensemble","1","1","s","s","s"
"Bretagne","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3","0","s","s","s"
"Bretagne","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","1363","672","44506","36951","913967646"
"Bretagne","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","10","6","69","55","2297203"
"Bretagne","ESS","3. Association","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","30","25","s","s","s"
"Bretagne","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","986","944","1389","1673","51765043"
"Bretagne","ESS","3. Association","COMMERCE (GZ)","Ensemble","17","14","s","s","s"
"Bretagne","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","1850","1528","27977","25246","824084086"
"Bretagne","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","178","100","1344","1509","39631232"
"Bretagne","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","21","15","s","s","s"
"Bretagne","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","2328","2122","6998","5892","167439590"
"Bretagne","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","195","103","6859","5751","213066807"
"Bretagne","ESS","3. Association","SERVICES DIVERS","Ensemble","408","352","3232","2616","70645863"
"Bretagne","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","885","698","9481","8991","267098494"
"Bretagne","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","2312","2220","s","s","s"
"Bretagne","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","44","2","s","s","s"
"Bretagne","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","1","1","s","s","s"
"Bretagne","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","2","1","s","s","s"
"Bretagne","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","0","s","s","s"
"Bretagne","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","4","2","s","s","s"
"Bretagne","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","9","3","2316","2043","71611075"
"Bretagne","ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4","1","s","s","s"
"Bretagne","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","358","242","6820","5196","120902076"
"Bretagne","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3809","2847","16941","15861","727842530"
"Bretagne","Hors ESS","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","8039","7928","s","s","s"
"Bretagne","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","226","203","1471","1594","50570387"
"Bretagne","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","20870","14947","s","s","s"
"Bretagne","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1014","822","3784","3244","97526321"
"Bretagne","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","10083","9154","36107","35822","862044290"
"Bretagne","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","18969","16533","231046","222069","7305462330"
"Bretagne","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","31","17","156","142","5876145"
"Bretagne","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3481","3162","16369","14547","435648503"
"Bretagne","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","10262","7957","107650","101483","3503565963"
"Bretagne","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","12324","9816","76839","68610","2351195663"
"Bretagne","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","628","544","s","s","s"
"Bretagne","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","709","417","29003","25572","696488756"
"Bretagne","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","8","0","309","302","16300507"
"Bretagne","Hors ESS","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","5","0","s","s","s"
"Bretagne","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","41","12","457","279","14706124"
"Bretagne","Hors ESS","Public","COMMERCE (GZ)","Ensemble","2","0","s","s","s"
"Bretagne","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","1992","418","48847","45338","1613993996"
"Bretagne","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","77","7","1258","1240","31408617"
"Bretagne","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","160","126","1171","1119","31217249"
"Bretagne","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","141","47","55823","50515","1656526966"
"Bretagne","Hors ESS","Public","SERVICES DIVERS","Ensemble","2372","1512","112825","104444","3265132066"
"Bretagne","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","69","26","4432","4135","158308504"
"Bretagne","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","32","6","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","4","2","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","547","39","7939","7951","362626244"
"Centre-Val de Loire","ESS","1. Coopérative","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","25","23","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","2","2","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","224","50","2420","2479","89949667"
"Centre-Val de Loire","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","18","6","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3","3","11","5","99855"
"Centre-Val de Loire","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","54","44","1547","1378","54350698"
"Centre-Val de Loire","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","2","2","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","37","24","168","160","5077225"
"Centre-Val de Loire","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","41","27","s","s","s"
"Centre-Val de Loire","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Centre-Val de Loire","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","37","1","s","s","s"
"Centre-Val de Loire","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","233","13","s","s","s"
"Centre-Val de Loire","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","46","1","s","s","s"
"Centre-Val de Loire","ESS","2. Mutuelle","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1","0","s","s","s"
"Centre-Val de Loire","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","34","2","s","s","s"
"Centre-Val de Loire","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1","0","s","s","s"
"Centre-Val de Loire","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","1245","628","33929","28195","685194390"
"Centre-Val de Loire","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","7","1","s","s","s"
"Centre-Val de Loire","ESS","3. Association","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","25","23","s","s","s"
"Centre-Val de Loire","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","731","698","860","1018","31198162"
"Centre-Val de Loire","ESS","3. Association","COMMERCE (GZ)","Ensemble","3","2","s","s","s"
"Centre-Val de Loire","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","691","535","8722","7365","246809904"
"Centre-Val de Loire","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","121","98","637","567","14808619"
"Centre-Val de Loire","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","13","8","s","s","s"
"Centre-Val de Loire","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","1565","1438","s","s","s"
"Centre-Val de Loire","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","125","64","2256","1903","71150003"
"Centre-Val de Loire","ESS","3. Association","SERVICES DIVERS","Ensemble","257","235","1542","1243","33546016"
"Centre-Val de Loire","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","799","704","5485","4988","137598760"
"Centre-Val de Loire","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","1800","1673","s","s","s"
"Centre-Val de Loire","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","44","6","2318","2118","56965488"
"Centre-Val de Loire","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","4","2","s","s","s"
"Centre-Val de Loire","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","3","0","s","s","s"
"Centre-Val de Loire","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","3","0","s","s","s"
"Centre-Val de Loire","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","1","0","s","s","s"
