"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Corse","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","73"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","29"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","3614"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","1456"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","20"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","7"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","3634"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","1499"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Stagiaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","10421"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","5967"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis",NA
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","2855"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","1261"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Apprentis",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","235"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","90"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","4656"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","1968"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","52"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
