"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"15","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","9","7","304","276","6957549"
"15","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","24","17","","",""
"16","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","","",""
"16","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","2","0","","",""
"16","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","0","","",""
"16","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","3","","",""
"16","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","50","49","1580","1177","25683990"
"16","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","13","5","","",""
"16","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","81","38","1259","983","26462475"
"16","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","58","13","1689","1426","38933733"
"16","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"16","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","2","","",""
"16","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","13","11","219","","3432558"
"16","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","1","","",""
"16","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"16","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","28","20","706","653","17371591"
"16","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","3","","",""
"16","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"16","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","25","13","","",""
"16","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","37","19","1731","1593","44206834"
"17","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","","",""
"17","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
"17","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","42","40","","",""
"17","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","42","35","","",""
"17","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","23","4","","",""
"17","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","111","74","","",""
"17","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","82","28","","",""
"17","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","0","","",""
"17","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","0","","",""
"17","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","4","","",""
"17","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","35","25","","",""
"17","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","1","","",""
"17","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","5","5","","",""
"17","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","76","57","","",""
"17","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","7","2","","",""
"17","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","21","7","","",""
"17","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","2","0","","",""
"17","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","47","34","","",""
"17","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","37","17","","",""
"18","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"18","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","0","","",""
"18","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","18","17","","",""
"18","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","20","19","","",""
"18","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","19","3","980","868","18512086"
"18","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","65","28","1444","1204","28908219"
"18","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","46","18","1239","1081","29644808"
"18","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"18","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","6","2","","",""
"18","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","7","7","","",""
"18","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2","0","","",""
"18","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","9","5","555","507","14802810"
"18","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","","",""
"18","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","1","","",""
"18","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","15","14","","",""
"18","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","21","14","1993","1918","51241068"
"19","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","","",""
"19","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","0","","",""
"19","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","2","","",""
"19","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","22","22","","",""
"19","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","21","8","797","693","12046206"
"19","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","63","38","","",""
"19","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","41","17","1381","1223","35321020"
"19","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","5","0","","",""
"19","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","5","0","","",""
"19","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","19","1","","",""
"19","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","2","","",""
"19","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","15","10","","",""
"19","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"19","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"19","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","6","3","141","119","3116237"
"19","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","13","",""
"19","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"19","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","28","25","","",""
"19","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","29","26","1969","1857","48952501"
"21","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"21","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","","",""
"21","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","2","0","","",""
"21","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","7","0","","",""
"21","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","8","0","","",""
"21","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","25","0","","",""
"21","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","30","9","","",""
"21","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","27","14","","",""
"21","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","16","3","1069","900","14380672"
"21","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","99","47","1428","1151","34675275"
"21","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","81","18","2839","2414","69920316"
"21","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"21","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","41","29","304","234","4777933"
"21","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","25","21","","",""
"21","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"21","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","15","4","","",""
"21","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","26","19","","",""
"21","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","","",""
"21","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","20","18","","",""
"21","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","34","12","","",""
"22","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","","",""
"22","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"22","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","10","1","","",""
"22","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","5","","",""
"22","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","47","43","","",""
"22","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","24","1","","",""
"22","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","73","34","","",""
"22","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","85","26","3041","2687","75592986"
"22","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
"22","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","0","","",""
"22","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","0","223","196","5943007"
"22","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","7","6","","",""
"22","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","26","22","","",""
"22","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"22","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","16","8","666","588","15981788"
"22","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","1","","",""
"22","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","18","3","","",""
"22","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","3","1","","",""
"22","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","72","58","","",""
"22","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","82","43","4982","4520","123846284"
"23","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","2","","",""
"23","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","13","13","786","589","12790109"
