"","EPCI","jurid2","typo1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"18247",245500327,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"9","8.88","357113","9","55","CC du Sammiellois"
"18248",245500327,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","s","55","CC du Sammiellois"
"18249",245500327,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"71","46.22","1037524","63","55","CC du Sammiellois"
"18250",245500327,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"5","3.17","66526","2","55","CC du Sammiellois"
"18251",245500327,"1-TOTAL-ESS","6-NON-CLASSES",5,"16","6.3","133750","8","55","CC du Sammiellois"
"18252",245500327,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"s","s","s","s","55","CC du Sammiellois"
"18253",245500327,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",24,"111","72.26","1639648","90","55","CC du Sammiellois"
"18254",245500327,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","s","55","CC du Sammiellois"
"18255",245500327,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",6,"71","46.22","1037524","63","55","CC du Sammiellois"
"18256",245500327,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"5","3.17","66526","2","55","CC du Sammiellois"
"18257",245500327,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",5,"16","6.3","133750","8","55","CC du Sammiellois"
"18258",245500327,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"s","s","s","s","55","CC du Sammiellois"
"18259",245500327,"3-TOTAL-HORS ESS","TOUS SECTEURS",212,"1819","1591.82","52190698","1709","55","CC du Sammiellois"
"18260",245500327,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",7,"18","15.51","2015098","18","55","CC du Sammiellois"
"18261",245500327,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",9,"92","82","2832130","90","55","CC du Sammiellois"
"18262",245500327,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",12,"32","19.84","636776","28","55","CC du Sammiellois"
"18263",245500327,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","s","55","CC du Sammiellois"
"18264",245500327,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","55","CC du Sammiellois"
"18265",245500327,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",67,"842","774.03","25278823","807","55","CC du Sammiellois"
"18266",245500327,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",115,"800","666.23","20492372","732","55","CC du Sammiellois"
"18267",245501176,"1-TOTAL-ESS","TOUS SECTEURS",15,"227","186.65","3950867","216","55","CC du Territoire de Fresnes en Woëvre"
"18268",245501176,"1-TOTAL-ESS","4-ACTION SOCIALE",7,"156","131.99","2524094","154","55","CC du Territoire de Fresnes en Woëvre"
"18269",245501176,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18270",245501176,"1-TOTAL-ESS","6-NON-CLASSES",2,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18271",245501176,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18272",245501176,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"40","23.43","582873","31","55","CC du Territoire de Fresnes en Woëvre"
"18273",245501176,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",15,"227","186.65","3950867","216","55","CC du Territoire de Fresnes en Woëvre"
"18274",245501176,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",7,"156","131.99","2524094","154","55","CC du Territoire de Fresnes en Woëvre"
"18275",245501176,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18276",245501176,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",2,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18277",245501176,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18278",245501176,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"40","23.43","582873","31","55","CC du Territoire de Fresnes en Woëvre"
"18279",245501176,"3-TOTAL-HORS ESS","TOUS SECTEURS",121,"443","331.57","8830861","359","55","CC du Territoire de Fresnes en Woëvre"
"18280",245501176,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18281",245501176,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",5,"60","58.48","1976885","60","55","CC du Territoire de Fresnes en Woëvre"
"18282",245501176,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18283",245501176,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18284",245501176,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","55","CC du Territoire de Fresnes en Woëvre"
"18285",245501176,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",50,"98","99.65","2435360","94","55","CC du Territoire de Fresnes en Woëvre"
"18286",245501176,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",62,"269","160.55","4119455","191","55","CC du Territoire de Fresnes en Woëvre"
"18287",245501184,"1-TOTAL-ESS","TOUS SECTEURS",22,"278","229.05","5260469","266","55","CC du Pays de Revigny sur Ornain"
"18288",245501184,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18289",245501184,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18290",245501184,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18291",245501184,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"184","160.89","3262784","181","55","CC du Pays de Revigny sur Ornain"
"18292",245501184,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"6","2.94","78071","3","55","CC du Pays de Revigny sur Ornain"
"18293",245501184,"1-TOTAL-ESS","6-NON-CLASSES",2,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18294",245501184,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18295",245501184,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"50","36.56","1075070","47","55","CC du Pays de Revigny sur Ornain"
"18296",245501184,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",16,"241","200.65","4215196","230","55","CC du Pays de Revigny sur Ornain"
"18297",245501184,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18298",245501184,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"184","160.89","3262784","181","55","CC du Pays de Revigny sur Ornain"
"18299",245501184,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"6","2.94","78071","3","55","CC du Pays de Revigny sur Ornain"
"18300",245501184,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",2,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18301",245501184,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"23","17.68","378304","21","55","CC du Pays de Revigny sur Ornain"
"18302",245501184,"3-TOTAL-HORS ESS","TOUS SECTEURS",159,"1514","1284.52","44243601","1394","55","CC du Pays de Revigny sur Ornain"
"18303",245501184,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"9","4.43","162109","6","55","CC du Pays de Revigny sur Ornain"
"18304",245501184,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",11,"81","71.61","2545434","80","55","CC du Pays de Revigny sur Ornain"
"18305",245501184,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18306",245501184,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18307",245501184,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","55","CC du Pays de Revigny sur Ornain"
"18308",245501184,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",62,"897","838.47","31638691","871","55","CC du Pays de Revigny sur Ornain"
"18309",245501184,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",77,"480","342.73","9193916","395","55","CC du Pays de Revigny sur Ornain"
"18310",245501242,"1-TOTAL-ESS","TOUS SECTEURS",15,"98","74.09","1766180","88","55","CC du Pays d'Etain"
"18311",245501242,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","s","55","CC du Pays d'Etain"
"18312",245501242,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","s","55","CC du Pays d'Etain"
"18313",245501242,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"58","41.2","988733","51","55","CC du Pays d'Etain"
"18314",245501242,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"7","3.06","56299","4","55","CC du Pays d'Etain"
"18315",245501242,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","s","55","CC du Pays d'Etain"
"18316",245501242,"1-TOTAL-ESS","8-SERVICES DIVERS",1,"s","s","s","s","55","CC du Pays d'Etain"
"18317",245501242,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",13,"92","68.72","1526522","82","55","CC du Pays d'Etain"
"18318",245501242,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","s","55","CC du Pays d'Etain"
"18319",245501242,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",6,"58","41.2","988733","51","55","CC du Pays d'Etain"
"18320",245501242,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"7","3.06","56299","4","55","CC du Pays d'Etain"
"18321",245501242,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","s","55","CC du Pays d'Etain"
"18322",245501242,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",1,"s","s","s","s","55","CC du Pays d'Etain"
"18323",245501242,"3-TOTAL-HORS ESS","TOUS SECTEURS",180,"1024","836.22","24671455","937","55","CC du Pays d'Etain"
"18324",245501242,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","s","55","CC du Pays d'Etain"
"18325",245501242,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",6,"99","93.41","3215686","99","55","CC du Pays d'Etain"
"18326",245501242,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",12,"31","20.38","591605","26","55","CC du Pays d'Etain"
"18327",245501242,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","55","CC du Pays d'Etain"
"18328",245501242,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","55","CC du Pays d'Etain"
"18329",245501242,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",76,"412","364.87","11484835","398","55","CC du Pays d'Etain"
"18330",245501242,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",80,"397","290.08","7620147","340","55","CC du Pays d'Etain"
"18331",245501259,"1-TOTAL-ESS","TOUS SECTEURS",13,"141","103.69","2588444","125","55","CC du Pays de Montmédy"
"18332",245501259,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","55","CC du Pays de Montmédy"
"18333",245501259,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"99","63.21","1621446","85","55","CC du Pays de Montmédy"
"18334",245501259,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","55","CC du Pays de Montmédy"
"18335",245501259,"1-TOTAL-ESS","6-NON-CLASSES",4,"33","33.22","730230","31","55","CC du Pays de Montmédy"
"18336",245501259,"1-TOTAL-ESS","8-SERVICES DIVERS",1,"s","s","s","s","55","CC du Pays de Montmédy"
"18337",245501259,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",11,"103","71.48","1587818","88","55","CC du Pays de Montmédy"
"18338",245501259,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"66","35.07","780531","53","55","CC du Pays de Montmédy"
"18339",245501259,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","55","CC du Pays de Montmédy"
"18340",245501259,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",4,"33","33.22","730230","31","55","CC du Pays de Montmédy"
"18341",245501259,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",1,"s","s","s","s","55","CC du Pays de Montmédy"
"18342",245501259,"3-TOTAL-HORS ESS","TOUS SECTEURS",132,"808","670.71","19232930","752","55","CC du Pays de Montmédy"
"18343",245501259,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"s","s","s","s","55","CC du Pays de Montmédy"
"18344",245501259,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",7,"60","57.75","1903265","60","55","CC du Pays de Montmédy"
"18345",245501259,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",6,"19","12.72","304240","17","55","CC du Pays de Montmédy"
"18346",245501259,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","55","CC du Pays de Montmédy"
"18347",245501259,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",40,"205","185.56","5242270","200","55","CC du Pays de Montmédy"
"18348",245501259,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",75,"514","406.68","11499199","467","55","CC du Pays de Montmédy"
"18349",245600440,"1-TOTAL-ESS","TOUS SECTEURS",41,"249","151.96","4318802","184","56","CC de Blavet Bellevue Océan"
"18350",245600440,"1-TOTAL-ESS","2-ENSEIGNEMENT",14,"153","106.03","3311570","120","56","CC de Blavet Bellevue Océan"
"18351",245600440,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"18352",245600440,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",14,"22","3.85","88791","6","56","CC de Blavet Bellevue Océan"
"18353",245600440,"1-TOTAL-ESS","6-NON-CLASSES",8,"29","14.52","291484","16","56","CC de Blavet Bellevue Océan"
"18354",245600440,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"18355",245600440,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",39,"238","144.23","4138851","174","56","CC de Blavet Bellevue Océan"
"18356",245600440,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",14,"153","106.03","3311570","120","56","CC de Blavet Bellevue Océan"
"18357",245600440,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",1,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"18358",245600440,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",14,"22","3.85","88791","6","56","CC de Blavet Bellevue Océan"
"18359",245600440,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",8,"29","14.52","291484","16","56","CC de Blavet Bellevue Océan"
"18360",245600440,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"18361",245600440,"3-TOTAL-HORS ESS","TOUS SECTEURS",369,"3678","3247.98","93725271","3537","56","CC de Blavet Bellevue Océan"
"18362",245600440,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",9,"23","17.82","1172743","21","56","CC de Blavet Bellevue Océan"
"18363",245600440,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",10,"54","49.68","1703584","54","56","CC de Blavet Bellevue Océan"
"18364",245600440,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",9,"20","13.75","323162","17","56","CC de Blavet Bellevue Océan"
"18365",245600440,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"18366",245600440,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"18367",245600440,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",165,"2317","2091.89","61839181","2265","56","CC de Blavet Bellevue Océan"
"18368",245600440,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",171,"1148","989.65","26829258","1074","56","CC de Blavet Bellevue Océan"
"18369",245600465,"1-TOTAL-ESS","TOUS SECTEURS",36,"115","120.9","3082544","103","56","CC de Belle Ile en Mer"
"18370",245600465,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","s","56","CC de Belle Ile en Mer"
"18371",245600465,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"29","21.33","639337","25","56","CC de Belle Ile en Mer"
"18372",245600465,"1-TOTAL-ESS","4-ACTION SOCIALE",3,"20","18.31","444477","20","56","CC de Belle Ile en Mer"
"18373",245600465,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"7","5.45","173200","5","56","CC de Belle Ile en Mer"
"18374",245600465,"1-TOTAL-ESS","6-NON-CLASSES",11,"14","23.67","518989","13","56","CC de Belle Ile en Mer"
"18375",245600465,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","56","CC de Belle Ile en Mer"
"18376",245600465,"1-TOTAL-ESS","8-SERVICES DIVERS",7,"37","45.28","1108306","33","56","CC de Belle Ile en Mer"
"18377",245600465,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",33,"107","114.04","2884309","96","56","CC de Belle Ile en Mer"
"18378",245600465,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"29","21.33","639337","25","56","CC de Belle Ile en Mer"
"18379",245600465,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",3,"20","18.31","444477","20","56","CC de Belle Ile en Mer"
"18380",245600465,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"7","5.45","173200","5","56","CC de Belle Ile en Mer"
"18381",245600465,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",11,"14","23.67","518989","13","56","CC de Belle Ile en Mer"
"18382",245600465,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",7,"37","45.28","1108306","33","56","CC de Belle Ile en Mer"
"18383",245600465,"3-TOTAL-HORS ESS","TOUS SECTEURS",308,"1294","1356.79","36584331","1198","56","CC de Belle Ile en Mer"
"18384",245600465,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"s","s","s","s","56","CC de Belle Ile en Mer"
"18385",245600465,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",8,"44","44","1334843","44","56","CC de Belle Ile en Mer"
"18386",245600465,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",5,"264","218.92","6023954","240","56","CC de Belle Ile en Mer"
"18387",245600465,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","s","56","CC de Belle Ile en Mer"
"18388",245600465,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","56","CC de Belle Ile en Mer"
"18389",245600465,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",78,"229","236.2","6391678","226","56","CC de Belle Ile en Mer"
"18390",245600465,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",210,"740","843.72","22535466","673","56","CC de Belle Ile en Mer"
"18391",245614383,"1-TOTAL-ESS","TOUS SECTEURS",79,"441","358.9","10310077","409","56","CC Questembert Communauté"
"18392",245614383,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"s","s","s","s","56","CC Questembert Communauté"
"18393",245614383,"1-TOTAL-ESS","2-ENSEIGNEMENT",15,"174","153.03","4726298","173","56","CC Questembert Communauté"
"18394",245614383,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","56","CC Questembert Communauté"
"18395",245614383,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"73","57.33","1294911","66","56","CC Questembert Communauté"
"18396",245614383,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",15,"13","3.05","81875","5","56","CC Questembert Communauté"
"18397",245614383,"1-TOTAL-ESS","6-NON-CLASSES",19,"29","11.18","329023","17","56","CC Questembert Communauté"
"18398",245614383,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",9,"54","47.96","1194840","54","56","CC Questembert Communauté"
"18399",245614383,"1-TOTAL-ESS","8-SERVICES DIVERS",13,"72","65.47","1997687","70","56","CC Questembert Communauté"
"18400",245614383,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",63,"379","296.51","8458632","348","56","CC Questembert Communauté"
"18401",245614383,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",15,"174","153.03","4726298","173","56","CC Questembert Communauté"
"18402",245614383,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","56","CC Questembert Communauté"
"18403",245614383,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"73","57.33","1294911","66","56","CC Questembert Communauté"
"18404",245614383,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",15,"13","3.05","81875","5","56","CC Questembert Communauté"
"18405",245614383,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",19,"29","11.18","329023","17","56","CC Questembert Communauté"
"18406",245614383,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","56","CC Questembert Communauté"
"18407",245614383,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",8,"60","50.1","1512678","58","56","CC Questembert Communauté"
"18408",245614383,"3-TOTAL-HORS ESS","TOUS SECTEURS",608,"4346","3692.93","104165340","4046","56","CC Questembert Communauté"
"18409",245614383,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",13,"25","19.83","555850","24","56","CC Questembert Communauté"
"18410",245614383,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",18,"280","266.49","9696691","276","56","CC Questembert Communauté"
"18411",245614383,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",21,"44","30.41","760221","40","56","CC Questembert Communauté"
"18412",245614383,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",8,"354","286.76","7142492","329","56","CC Questembert Communauté"
"18413",245614383,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"7","9.2","202787","7","56","CC Questembert Communauté"
"18414",245614383,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",233,"1950","1786.22","52288927","1892","56","CC Questembert Communauté"
"18415",245614383,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",310,"1686","1294.02","33518372","1478","56","CC Questembert Communauté"
"18416",245614417,"1-TOTAL-ESS","TOUS SECTEURS",86,"791","628.17","18051978","739","56","CC Roi Morvan Communauté"
"18417",245614417,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"s","s","s","s","56","CC Roi Morvan Communauté"
"18418",245614417,"1-TOTAL-ESS","2-ENSEIGNEMENT",19,"394","347.8","10858250","373","56","CC Roi Morvan Communauté"
"18419",245614417,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"39","29.13","874576","36","56","CC Roi Morvan Communauté"
"18420",245614417,"1-TOTAL-ESS","4-ACTION SOCIALE",8,"252","165.29","3921936","237","56","CC Roi Morvan Communauté"
"18421",245614417,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",12,"13","7.16","201067","6","56","CC Roi Morvan Communauté"
