"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Guyane","COMMERCE (GZ)","NC","Hommes","Ordinaires","s"
"Guyane","COMMERCE (GZ)","NC","Femmes","Ordinaires","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","17"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","11"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","229"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","43"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","508"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","557"
"Hauts-de-France","COMMERCE (GZ)","NC","Hommes","Aides","s"
"Hauts-de-France","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Hauts-de-France","COMMERCE (GZ)","NC","Hommes","Ordinaires","1464"
"Hauts-de-France","COMMERCE (GZ)","NC","Femmes","Aides","s"
"Hauts-de-France","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Hauts-de-France","COMMERCE (GZ)","NC","Femmes","Ordinaires","643"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","67"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","2868"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Stagiaires","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","54"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","788"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Stagiaires","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","10"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","7"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","566"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","9"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","440"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","42"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Stagiaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","36"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","1078"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Stagiaires","s"
"Ile-de-France","COMMERCE (GZ)","NC","Hommes","Aides","20"
"Ile-de-France","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Ile-de-France","COMMERCE (GZ)","NC","Hommes","Ordinaires","2011"
"Ile-de-France","COMMERCE (GZ)","NC","Hommes","Stagiaires","s"
"Ile-de-France","COMMERCE (GZ)","NC","Femmes","Aides","49"
"Ile-de-France","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Ile-de-France","COMMERCE (GZ)","NC","Femmes","Ordinaires","1876"
"Ile-de-France","COMMERCE (GZ)","NC","Femmes","Stagiaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Stagiaires","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","1712"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Stagiaires","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","1490"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","363"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","663"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","74"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","583"
"La Réunion","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"La Réunion","COMMERCE (GZ)","NC","Hommes","Ordinaires","s"
"La Réunion","COMMERCE (GZ)","NC","Femmes","Ordinaires","s"
"La Réunion","COMMERCE (GZ)","NC","Femmes","Stagiaires","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","17"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Martinique","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","s"
"Martinique","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","s"
"Martinique","COMMERCE (GZ)","NC","Hommes","Aides","s"
"Martinique","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Martinique","COMMERCE (GZ)","NC","Hommes","Ordinaires","s"
"Martinique","COMMERCE (GZ)","NC","Femmes","Ordinaires","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","s"
"Normandie","COMMERCE (GZ)","NC","Hommes","Aides","s"
"Normandie","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Normandie","COMMERCE (GZ)","NC","Hommes","Ordinaires","1414"
"Normandie","COMMERCE (GZ)","NC","Femmes","Aides","15"
"Normandie","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Normandie","COMMERCE (GZ)","NC","Femmes","Ordinaires","867"
"Normandie","COMMERCE (GZ)","NC","Femmes","Stagiaires","s"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","48"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","39"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","3410"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","6"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","17"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","775"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","419"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","259"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","119"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","151"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","653"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","230"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","1332"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","842"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Hommes","Aides","s"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Hommes","Ordinaires","4789"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Femmes","Aides","s"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Femmes","Ordinaires","3651"
