"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"19","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"19","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","31"
"19","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","696"
"19","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"19","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","76"
"19","ENSEIGNEMENT (PZ)","Formation continue d adultes","Stagiaires","s"
"19","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"19","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"19","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"19","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"19","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"21","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","17"
"21","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"21","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","78"
"21","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"21","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","21"
"21","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","255"
"21","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"21","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"21","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","244"
"21","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"21","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"21","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","1001"
"21","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"21","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"21","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"21","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","952"
"21","ACTION SOCIALE (QB)","Aide par le travail","Aides","240"
"21","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","829"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","649"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","99"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","827"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","33"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","5"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1192"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","11"
"21","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"21","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"21","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"21","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"21","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"21","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"21","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"21","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","1842"
"21","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","11"
"21","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","203"
"21","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"21","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"21","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","56"
"21","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"21","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"21","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","372"
"22","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","11"
"22","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","155"
"22","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"22","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","60"
"22","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","s"
"22","ACTION SOCIALE (QB)","Action sociale NCA","Aides","127"
"22","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"22","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","620"
"22","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"22","ACTION SOCIALE (QB)","Aide a domicile","Aides","31"
"22","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1466"
"22","ACTION SOCIALE (QB)","Aide par le travail","Aides","925"
"22","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"22","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","904"
"22","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","920"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","364"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","46"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1635"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"22","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","17"
"22","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","227"
"22","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"22","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"22","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","404"
"22","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"22","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","3216"
"22","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"22","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"22","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"22","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"22","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"22","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"22","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","7"
"22","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"23","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","16"
"23","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"23","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"23","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"23","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"23","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","s"
"23","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"23","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","98"
"23","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"23","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"23","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"23","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","776"
"23","ACTION SOCIALE (QB)","Aide par le travail","Aides","s"
"23","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"23","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","316"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","152"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","s"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","s"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","735"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"23","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"23","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"23","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","s"
"23","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"23","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"23","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","5"
"23","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","28"
"23","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"23","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"23","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","51"
"24","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"24","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"24","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"24","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"24","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"24","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","14"
"24","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","87"
"24","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"24","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"24","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","894"
"24","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"24","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"24","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","708"
"24","ACTION SOCIALE (QB)","Aide par le travail","Aides","s"
"24","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"24","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","925"
"24","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","192"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","23"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","698"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","865"
"24","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","6"
"24","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","97"
"24","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"24","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"24","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"24","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"24","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","715"
"24","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","24"
"24","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","120"
"24","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","13"
"24","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","137"
"24","SPORTS ET LOISIRS (RZ2)","Sports","Aides","46"
"24","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"24","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","215"
"24","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"25","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"25","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"25","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","212"
"25","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"25","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"25","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"25","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"25","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"25","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","202"
"25","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"25","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"25","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","s"
"25","ACTION SOCIALE (QB)","Action sociale NCA","Aides","209"
"25","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"25","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","797"
"25","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"25","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"25","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"25","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1750"
"25","ACTION SOCIALE (QB)","Aide par le travail","Aides","59"
"25","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"25","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","1874"
"25","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","329"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","548"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","104"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1912"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","18"
"25","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"25","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"25","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"25","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"25","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"25","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","99"
"25","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","5"
"25","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","1647"
"25","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"25","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"25","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","193"
"25","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"25","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"25","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","126"
"25","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"25","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"25","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","398"
"25","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"26","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"26","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"26","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"26","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"26","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","196"
"26","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"26","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"26","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"26","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","18"
"26","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"26","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","174"
"26","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"26","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"26","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"26","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","793"
"26","ACTION SOCIALE (QB)","Aide a domicile","Aides","50"
"26","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1174"
"26","ACTION SOCIALE (QB)","Aide par le travail","Aides","466"
"26","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","642"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","832"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","484"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","132"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1554"
"26","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
