"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Centre-Val de Loire","ESS","4. Fondation","Femmes","Stagiaires","s"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Aides","s"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Apprentis","s"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Ordinaires","871"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","206519"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","289033"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Aides","s"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Ordinaires","128510"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Aides","s"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Ordinaires","66208"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Stagiaires","s"
"Corse","ESS","1. Coopérative","Femmes","Aides","s"
"Corse","ESS","1. Coopérative","Femmes","Apprentis","s"
"Corse","ESS","1. Coopérative","Femmes","Ordinaires","s"
"Corse","ESS","1. Coopérative","Hommes","Aides","s"
"Corse","ESS","1. Coopérative","Hommes","Apprentis","s"
"Corse","ESS","1. Coopérative","Hommes","Ordinaires","s"
"Corse","ESS","2. Mutuelle","Femmes","Aides","s"
"Corse","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Corse","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Corse","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Corse","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Corse","ESS","3. Association","Femmes","Aides","s"
"Corse","ESS","3. Association","Femmes","Apprentis","s"
"Corse","ESS","3. Association","Femmes","Ordinaires","4308"
"Corse","ESS","3. Association","Femmes","Stagiaires","s"
"Corse","ESS","3. Association","Hommes","Aides","s"
"Corse","ESS","3. Association","Hommes","Apprentis","s"
"Corse","ESS","3. Association","Hommes","Ordinaires","1452"
"Corse","ESS","3. Association","Hommes","Stagiaires","s"
"Corse","ESS","4. Fondation","Hommes","Ordinaires","s"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25084"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","36737"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Corse","Hors ESS","Public","Femmes","Aides","s"
"Corse","Hors ESS","Public","Femmes","Apprentis","s"
"Corse","Hors ESS","Public","Femmes","Ordinaires","16966"
"Corse","Hors ESS","Public","Hommes","Aides","s"
"Corse","Hors ESS","Public","Hommes","Apprentis","s"
"Corse","Hors ESS","Public","Hommes","Ordinaires","13463"
"Corse","Hors ESS","Public","Hommes","Stagiaires","s"
"Grand-Est","ESS","1. Coopérative","Femmes","Aides","285"
"Grand-Est","ESS","1. Coopérative","Femmes","Apprentis","s"
"Grand-Est","ESS","1. Coopérative","Femmes","Ordinaires","13583"
"Grand-Est","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Grand-Est","ESS","1. Coopérative","Hommes","Aides","335"
"Grand-Est","ESS","1. Coopérative","Hommes","Apprentis","s"
"Grand-Est","ESS","1. Coopérative","Hommes","Ordinaires","15311"
"Grand-Est","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Grand-Est","ESS","2. Mutuelle","Femmes","Aides","65"
"Grand-Est","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Grand-Est","ESS","2. Mutuelle","Femmes","Ordinaires","5063"
"Grand-Est","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Grand-Est","ESS","2. Mutuelle","Hommes","Aides","37"
"Grand-Est","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Grand-Est","ESS","2. Mutuelle","Hommes","Ordinaires","1774"
"Grand-Est","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Grand-Est","ESS","3. Association","Femmes","Aides","8688"
"Grand-Est","ESS","3. Association","Femmes","Apprentis","381"
"Grand-Est","ESS","3. Association","Femmes","Ordinaires","97634"
"Grand-Est","ESS","3. Association","Femmes","Stagiaires","257"
"Grand-Est","ESS","3. Association","Hommes","Aides","7888"
"Grand-Est","ESS","3. Association","Hommes","Apprentis","428"
"Grand-Est","ESS","3. Association","Hommes","Ordinaires","34638"
"Grand-Est","ESS","3. Association","Hommes","Stagiaires","90"
"Grand-Est","ESS","4. Fondation","Femmes","Aides","365"
"Grand-Est","ESS","4. Fondation","Femmes","Apprentis","30"
"Grand-Est","ESS","4. Fondation","Femmes","Ordinaires","7617"
"Grand-Est","ESS","4. Fondation","Femmes","Stagiaires","65"
"Grand-Est","ESS","4. Fondation","Hommes","Aides","135"
"Grand-Est","ESS","4. Fondation","Hommes","Apprentis","19"
"Grand-Est","ESS","4. Fondation","Hommes","Ordinaires","2055"
"Grand-Est","ESS","4. Fondation","Hommes","Stagiaires","34"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Aides","7518"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","428835"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Aides","7306"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","619204"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Grand-Est","Hors ESS","Public","Femmes","Aides","7958"
"Grand-Est","Hors ESS","Public","Femmes","Apprentis","s"
"Grand-Est","Hors ESS","Public","Femmes","Ordinaires","270821"
"Grand-Est","Hors ESS","Public","Femmes","Stagiaires","s"
"Grand-Est","Hors ESS","Public","Hommes","Aides","4292"
"Grand-Est","Hors ESS","Public","Hommes","Apprentis","s"
"Grand-Est","Hors ESS","Public","Hommes","Ordinaires","156343"
"Grand-Est","Hors ESS","Public","Hommes","Stagiaires","s"
"Guadeloupe","ESS","1. Coopérative","Femmes","Aides","s"
"Guadeloupe","ESS","1. Coopérative","Femmes","Apprentis","s"
"Guadeloupe","ESS","1. Coopérative","Femmes","Ordinaires","s"
"Guadeloupe","ESS","1. Coopérative","Hommes","Aides","s"
"Guadeloupe","ESS","1. Coopérative","Hommes","Apprentis","s"
"Guadeloupe","ESS","1. Coopérative","Hommes","Ordinaires","s"
"Guadeloupe","ESS","2. Mutuelle","Femmes","Aides","s"
"Guadeloupe","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Guadeloupe","ESS","2. Mutuelle","Hommes","Aides","s"
"Guadeloupe","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Guadeloupe","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Guadeloupe","ESS","3. Association","Femmes","Aides","709"
"Guadeloupe","ESS","3. Association","Femmes","Apprentis","s"
"Guadeloupe","ESS","3. Association","Femmes","Ordinaires","5830"
"Guadeloupe","ESS","3. Association","Femmes","Stagiaires","s"
"Guadeloupe","ESS","3. Association","Hommes","Aides","406"
"Guadeloupe","ESS","3. Association","Hommes","Apprentis","s"
"Guadeloupe","ESS","3. Association","Hommes","Ordinaires","2223"
"Guadeloupe","ESS","3. Association","Hommes","Stagiaires","s"
"Guadeloupe","ESS","4. Fondation","Femmes","Aides","s"
"Guadeloupe","ESS","4. Fondation","Femmes","Ordinaires","s"
"Guadeloupe","ESS","4. Fondation","Hommes","Aides","s"
"Guadeloupe","ESS","4. Fondation","Hommes","Ordinaires","s"
"Guadeloupe","ESS","4. Fondation","Hommes","Stagiaires","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25183"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","30540"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Guadeloupe","Hors ESS","Public","Femmes","Aides","s"
"Guadeloupe","Hors ESS","Public","Femmes","Apprentis","s"
"Guadeloupe","Hors ESS","Public","Femmes","Ordinaires","23056"
"Guadeloupe","Hors ESS","Public","Femmes","Stagiaires","s"
"Guadeloupe","Hors ESS","Public","Hommes","Aides","s"
"Guadeloupe","Hors ESS","Public","Hommes","Apprentis","s"
"Guadeloupe","Hors ESS","Public","Hommes","Ordinaires","14425"
"Guadeloupe","Hors ESS","Public","Hommes","Stagiaires","s"
"Guyane","ESS","1. Coopérative","Femmes","Ordinaires","s"
"Guyane","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Guyane","ESS","1. Coopérative","Hommes","Aides","s"
"Guyane","ESS","1. Coopérative","Hommes","Apprentis","s"
"Guyane","ESS","1. Coopérative","Hommes","Ordinaires","s"
"Guyane","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Guyane","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Guyane","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Guyane","ESS","3. Association","Femmes","Aides","s"
"Guyane","ESS","3. Association","Femmes","Apprentis","s"
"Guyane","ESS","3. Association","Femmes","Ordinaires","2287"
"Guyane","ESS","3. Association","Femmes","Stagiaires","9"
"Guyane","ESS","3. Association","Hommes","Aides","s"
"Guyane","ESS","3. Association","Hommes","Apprentis","s"
"Guyane","ESS","3. Association","Hommes","Ordinaires","1012"
"Guyane","ESS","4. Fondation","Femmes","Aides","s"
"Guyane","ESS","4. Fondation","Femmes","Ordinaires","s"
"Guyane","ESS","4. Fondation","Femmes","Stagiaires","s"
"Guyane","ESS","4. Fondation","Hommes","Apprentis","s"
"Guyane","ESS","4. Fondation","Hommes","Ordinaires","s"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","8074"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","14706"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Guyane","Hors ESS","Public","Femmes","Aides","s"
"Guyane","Hors ESS","Public","Femmes","Apprentis","s"
"Guyane","Hors ESS","Public","Femmes","Ordinaires","13587"
"Guyane","Hors ESS","Public","Femmes","Stagiaires","s"
"Guyane","Hors ESS","Public","Hommes","Aides","s"
"Guyane","Hors ESS","Public","Hommes","Apprentis","s"
"Guyane","Hors ESS","Public","Hommes","Ordinaires","10164"
"Guyane","Hors ESS","Public","Hommes","Stagiaires","s"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Aides","202"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Apprentis","97"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Ordinaires","7756"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Stagiaires","37"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Aides","212"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Apprentis","139"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Ordinaires","9622"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Stagiaires","15"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Aides","62"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Ordinaires","4438"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Aides","32"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Ordinaires","1718"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Hauts-de-France","ESS","3. Association","Femmes","Aides","10219"
"Hauts-de-France","ESS","3. Association","Femmes","Apprentis","389"
"Hauts-de-France","ESS","3. Association","Femmes","Ordinaires","101100"
"Hauts-de-France","ESS","3. Association","Femmes","Stagiaires","274"
"Hauts-de-France","ESS","3. Association","Hommes","Aides","11106"
"Hauts-de-France","ESS","3. Association","Hommes","Apprentis","330"
"Hauts-de-France","ESS","3. Association","Hommes","Ordinaires","44181"
"Hauts-de-France","ESS","3. Association","Hommes","Stagiaires","110"
"Hauts-de-France","ESS","4. Fondation","Femmes","Aides","203"
"Hauts-de-France","ESS","4. Fondation","Femmes","Apprentis","s"
"Hauts-de-France","ESS","4. Fondation","Femmes","Ordinaires","4683"
"Hauts-de-France","ESS","4. Fondation","Femmes","Stagiaires","s"
"Hauts-de-France","ESS","4. Fondation","Hommes","Aides","181"
"Hauts-de-France","ESS","4. Fondation","Hommes","Apprentis","s"
"Hauts-de-France","ESS","4. Fondation","Hommes","Ordinaires","1651"
"Hauts-de-France","ESS","4. Fondation","Hommes","Stagiaires","s"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Aides","8998"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Apprentis","9892"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","426902"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","769"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Aides","10041"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Apprentis","20619"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","674873"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","999"
"Hauts-de-France","Hors ESS","Public","Femmes","Aides","14561"
"Hauts-de-France","Hors ESS","Public","Femmes","Apprentis","874"
"Hauts-de-France","Hors ESS","Public","Femmes","Ordinaires","292074"
"Hauts-de-France","Hors ESS","Public","Femmes","Stagiaires","14"
"Hauts-de-France","Hors ESS","Public","Hommes","Aides","8468"
"Hauts-de-France","Hors ESS","Public","Hommes","Apprentis","951"
"Hauts-de-France","Hors ESS","Public","Hommes","Ordinaires","175476"
"Hauts-de-France","Hors ESS","Public","Hommes","Stagiaires","9"
"Ile-de-France","ESS","1. Coopérative","Femmes","Aides","347"
"Ile-de-France","ESS","1. Coopérative","Femmes","Apprentis","323"
"Ile-de-France","ESS","1. Coopérative","Femmes","Ordinaires","17325"
"Ile-de-France","ESS","1. Coopérative","Femmes","Stagiaires","82"
"Ile-de-France","ESS","1. Coopérative","Hommes","Aides","259"
"Ile-de-France","ESS","1. Coopérative","Hommes","Apprentis","401"
"Ile-de-France","ESS","1. Coopérative","Hommes","Ordinaires","15557"
"Ile-de-France","ESS","1. Coopérative","Hommes","Stagiaires","89"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Aides","291"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Apprentis","165"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Ordinaires","15902"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Stagiaires","29"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Aides","200"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Apprentis","121"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Ordinaires","7722"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Stagiaires","23"
"Ile-de-France","ESS","3. Association","Femmes","Aides","9253"
"Ile-de-France","ESS","3. Association","Femmes","Apprentis","1005"
"Ile-de-France","ESS","3. Association","Femmes","Ordinaires","189050"
"Ile-de-France","ESS","3. Association","Femmes","Stagiaires","1890"
"Ile-de-France","ESS","3. Association","Hommes","Aides","8417"
"Ile-de-France","ESS","3. Association","Hommes","Apprentis","637"
"Ile-de-France","ESS","3. Association","Hommes","Ordinaires","92574"
"Ile-de-France","ESS","3. Association","Hommes","Stagiaires","907"
"Ile-de-France","ESS","4. Fondation","Femmes","Aides","256"
"Ile-de-France","ESS","4. Fondation","Femmes","Apprentis","94"
"Ile-de-France","ESS","4. Fondation","Femmes","Ordinaires","21217"
"Ile-de-France","ESS","4. Fondation","Femmes","Stagiaires","210"
"Ile-de-France","ESS","4. Fondation","Hommes","Aides","168"
"Ile-de-France","ESS","4. Fondation","Hommes","Apprentis","48"
"Ile-de-France","ESS","4. Fondation","Hommes","Ordinaires","9068"
"Ile-de-France","ESS","4. Fondation","Hommes","Stagiaires","95"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Aides","32589"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Apprentis","28989"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","1556406"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","12373"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Aides","25425"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Apprentis","43226"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","2180475"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","11530"
"Ile-de-France","Hors ESS","Public","Femmes","Aides","14860"
"Ile-de-France","Hors ESS","Public","Femmes","Apprentis","3644"
"Ile-de-France","Hors ESS","Public","Femmes","Ordinaires","714425"
"Ile-de-France","Hors ESS","Public","Femmes","Stagiaires","132"
"Ile-de-France","Hors ESS","Public","Hommes","Aides","5523"
"Ile-de-France","Hors ESS","Public","Hommes","Apprentis","3139"
"Ile-de-France","Hors ESS","Public","Hommes","Ordinaires","489422"
"Ile-de-France","Hors ESS","Public","Hommes","Stagiaires","189"
"La Réunion","ESS","1. Coopérative","Femmes","Aides","35"
"La Réunion","ESS","1. Coopérative","Femmes","Apprentis","s"
"La Réunion","ESS","1. Coopérative","Femmes","Ordinaires","1407"
"La Réunion","ESS","1. Coopérative","Femmes","Stagiaires","s"
"La Réunion","ESS","1. Coopérative","Hommes","Aides","17"
"La Réunion","ESS","1. Coopérative","Hommes","Apprentis","s"
"La Réunion","ESS","1. Coopérative","Hommes","Ordinaires","897"
"La Réunion","ESS","1. Coopérative","Hommes","Stagiaires","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Aides","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Apprentis","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Aides","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Apprentis","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"La Réunion","ESS","3. Association","Femmes","Aides","2002"
"La Réunion","ESS","3. Association","Femmes","Apprentis","s"
"La Réunion","ESS","3. Association","Femmes","Ordinaires","8578"
"La Réunion","ESS","3. Association","Femmes","Stagiaires","s"
"La Réunion","ESS","3. Association","Hommes","Aides","3098"
"La Réunion","ESS","3. Association","Hommes","Apprentis","s"
"La Réunion","ESS","3. Association","Hommes","Ordinaires","5043"
"La Réunion","ESS","3. Association","Hommes","Stagiaires","s"
"La Réunion","ESS","4. Fondation","Femmes","Aides","s"
"La Réunion","ESS","4. Fondation","Femmes","Ordinaires","s"
"La Réunion","ESS","4. Fondation","Hommes","Aides","s"
"La Réunion","ESS","4. Fondation","Hommes","Ordinaires","s"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Aides","2363"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","43217"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Aides","2322"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","71356"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"La Réunion","Hors ESS","Public","Femmes","Aides","7290"
"La Réunion","Hors ESS","Public","Femmes","Apprentis","s"
"La Réunion","Hors ESS","Public","Femmes","Ordinaires","39952"
"La Réunion","Hors ESS","Public","Femmes","Stagiaires","s"
"La Réunion","Hors ESS","Public","Hommes","Aides","4123"
"La Réunion","Hors ESS","Public","Hommes","Apprentis","s"
