"DEP","typo_Coop","typo_Coop_det","type_emploi","nb_poste"
"34","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","36"
"34","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","2634"
"34","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"34","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"34","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"34","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","11"
"34","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"34","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","172"
"34","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Stagiaires","s"
"34","COMMERCE (GZ)","NC","Aides","s"
"34","COMMERCE (GZ)","NC","Apprentis","8"
"34","COMMERCE (GZ)","NC","Ordinaires","957"
"34","COMMERCE (GZ)","NC","Stagiaires","s"
"34","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"34","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"34","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","746"
"34","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Stagiaires","5"
"34","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"34","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"35","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"35","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"35","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"35","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"35","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"35","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","457"
"35","COMMERCE (GZ)","NC","Aides","17"
"35","COMMERCE (GZ)","NC","Apprentis","16"
"35","COMMERCE (GZ)","NC","Ordinaires","918"
"35","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"35","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","18"
"35","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","1106"
"35","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Stagiaires","s"
"35","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"35","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"35","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"36","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"36","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"36","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","576"
"36","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"36","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"36","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"36","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"36","COMMERCE (GZ)","NC","Aides","s"
"36","COMMERCE (GZ)","NC","Apprentis","s"
"36","COMMERCE (GZ)","NC","Ordinaires","203"
"36","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","9"
"36","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","99"
"36","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"37","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"37","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"37","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","147"
"37","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"37","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"37","COMMERCE (GZ)","NC","Aides","s"
"37","COMMERCE (GZ)","NC","Apprentis","s"
"37","COMMERCE (GZ)","NC","Ordinaires","301"
"37","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"37","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"37","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","315"
"37","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"37","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"37","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","3124"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"38","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"38","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"38","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"38","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","370"
"38","COMMERCE (GZ)","NC","Aides","s"
"38","COMMERCE (GZ)","NC","Apprentis","s"
"38","COMMERCE (GZ)","NC","Ordinaires","819"
"38","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","21"
"38","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","5"
"38","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","365"
"38","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"38","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"38","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"39","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"39","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","359"
"39","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"39","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"39","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"39","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"39","COMMERCE (GZ)","NC","Aides","s"
"39","COMMERCE (GZ)","NC","Apprentis","s"
"39","COMMERCE (GZ)","NC","Ordinaires","86"
"39","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"39","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"39","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","466"
"39","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"39","SOUTIEN AUX ENTREPRISES (MN)","NC","Stagiaires","s"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","23"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","1071"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","152"
"40","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"40","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"40","COMMERCE (GZ)","NC","Aides","13"
"40","COMMERCE (GZ)","NC","Apprentis","s"
"40","COMMERCE (GZ)","NC","Ordinaires","842"
"40","COMMERCE (GZ)","NC","Stagiaires","s"
"40","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"40","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","9"
"40","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","625"
"40","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Stagiaires","s"
"40","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"40","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","935"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"41","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"41","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"41","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"41","COMMERCE (GZ)","NC","Apprentis","6"
"41","COMMERCE (GZ)","NC","Ordinaires","276"
"41","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","s"
"41","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Stagiaires","s"
"41","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"41","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","54"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","43"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","2255"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","9"
"42","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"42","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"42","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"42","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"42","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","176"
"42","COMMERCE (GZ)","NC","Aides","s"
"42","COMMERCE (GZ)","NC","Apprentis","s"
"42","COMMERCE (GZ)","NC","Ordinaires","578"
"42","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"42","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","s"
"42","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"42","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","622"
"43","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"43","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"43","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","6"
"43","COMMERCE (GZ)","NC","Aides","s"
"43","COMMERCE (GZ)","NC","Apprentis","s"
"43","COMMERCE (GZ)","NC","Ordinaires","132"
"43","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"43","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"43","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","157"
"43","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"43","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","117"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"44","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","94"
"44","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"44","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"44","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","961"
"44","COMMERCE (GZ)","NC","Aides","73"
"44","COMMERCE (GZ)","NC","Apprentis","s"
"44","COMMERCE (GZ)","NC","Ordinaires","2738"
"44","COMMERCE (GZ)","NC","Stagiaires","s"
"44","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","16"
"44","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","30"
"44","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","763"
"44","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"44","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"44","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","632"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","64"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","2217"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"45","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","39"
"45","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","178"
"45","COMMERCE (GZ)","NC","Aides","s"
"45","COMMERCE (GZ)","NC","Apprentis","s"
"45","COMMERCE (GZ)","NC","Ordinaires","698"
"45","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"45","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"45","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","773"
"45","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Stagiaires","s"
"45","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","260"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","679"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"46","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","16"
"46","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"46","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"46","COMMERCE (GZ)","NC","Aides","s"
"46","COMMERCE (GZ)","NC","Apprentis","s"
"46","COMMERCE (GZ)","NC","Ordinaires","284"
"46","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","s"
"46","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"46","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","14"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","875"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"47","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"47","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"47","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"47","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"47","COMMERCE (GZ)","NC","Aides","6"
"47","COMMERCE (GZ)","NC","Apprentis","5"
"47","COMMERCE (GZ)","NC","Ordinaires","715"
"47","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"47","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","s"
"47","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","241"
"47","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","7"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"48","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"48","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"48","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"48","COMMERCE (GZ)","NC","Aides","s"
"48","COMMERCE (GZ)","NC","Ordinaires","s"
"48","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","s"
"48","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","s"
"48","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","78"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"49","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"49","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","s"
"49","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"49","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"49","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","s"
"49","COMMERCE (GZ)","NC","Aides","19"
"49","COMMERCE (GZ)","NC","Apprentis","10"
"49","COMMERCE (GZ)","NC","Ordinaires","1242"
"49","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","26"
"49","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","21"
"49","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","1118"
"49","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
"49","SOUTIEN AUX ENTREPRISES (MN)","NC","Apprentis","s"
"49","SOUTIEN AUX ENTREPRISES (MN)","NC","Ordinaires","508"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Aides","s"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Apprentis","s"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","1039"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Stagiaires","s"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Aides","s"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Apprentis","s"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ordinaires","206"
"50","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Aides","s"
"50","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Apprentis","s"
"50","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ordinaires","79"
"50","COMMERCE (GZ)","NC","Aides","s"
"50","COMMERCE (GZ)","NC","Apprentis","s"
"50","COMMERCE (GZ)","NC","Ordinaires","199"
"50","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Aides","47"
"50","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Apprentis","26"
"50","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ordinaires","2024"
"50","SOUTIEN AUX ENTREPRISES (MN)","NC","Aides","s"
