"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"25","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","31","20","982","910","24876218"
"25","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","21","9","1371","1217","33197360"
"26","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","34","25",NA,NA,NA
"26","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","41","31","1895","1341","31003390"
"26","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","24","4",NA,NA,NA
"26","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","103","56","1449","1208","32634743"
"26","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","144","45","4154","3546","99381982"
"26","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","33","23",NA,NA,NA
"26","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","27","24","599","415","8609713"
"26","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","0",NA,NA,NA
"26","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","3","2",NA,NA,NA
"26","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","19","16","763","658","17726919"
"26","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","10","1",NA,NA,NA
"26","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","19","17",NA,NA,NA
"26","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","14","7","992","903","26283445"
"27","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","8","8","89",NA,NA
"27","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","30","26","850","622","14440035"
"27","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","23","1",NA,NA,NA
"27","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","67","30",NA,NA,NA
"27","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","98","27","3004","2714","76548752"
"27","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","26","15",NA,NA,NA
"27","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","33","23",NA,NA,NA
"27","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","1","1",NA,NA,NA
"27","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","25","17","1114","966","26710800"
"27","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","1","0",NA,NA,NA
"27","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","14","3",NA,NA,NA
"27","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","34","27","1219","1090","31861844"
"27","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","21","13","1629","1563","44757147"
"28","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","3",NA,NA,NA
"28","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","34","28","1005","811","18498222"
"28","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","14","2",NA,NA,NA
"28","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","62","28","1285","1111","27510559"
"28","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","77","16","2550","2266","64844336"
"28","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","13","4",NA,NA,NA
"28","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","14","12",NA,NA,NA
"28","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","3","3",NA,NA,NA
"28","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","12","5","711","617","17800465"
"28","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","1","0",NA,NA,NA
"28","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","26","22",NA,NA,NA
"28","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","27","22","1959","1851","50058847"
"29","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","52","35",NA,NA,NA
"29","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","84","55","3675","2760","64392564"
"29","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","39","8","2827","2467","44508301"
"29","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","107","37",NA,NA,NA
"29","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","151","24","6629","5585","154065609"
"29","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","17","9",NA,NA,NA
"29","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","47","31",NA,NA,NA
"29","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","3","2",NA,NA,NA
"29","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","7","3","530","432","12541511"
"29","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","8","1",NA,NA,NA
"29","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","5","1",NA,NA,NA
"29","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","47","27","1788","1552","42966426"
"29","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","65","38","4412","4074","108991284"
"2A","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","10","9",NA,NA,NA
"2A","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","33","26",NA,NA,NA
"2A","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","3","0","243","212","3115844"
"2A","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","37","13","310","246","7246325"
"2A","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","21","8","684","597","18063875"
"2A","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","2",NA,NA,NA
"2A","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","5","5",NA,NA,NA
"2A","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","6","6",NA,NA,NA
"2A","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","0",NA,NA,NA
"2A","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","17","3","320","298","10064772"
"2A","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","4","0",NA,NA,NA
"2B","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","11","8",NA,NA,NA
"2B","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","51","30","948","776","18011386"
"2B","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","3","1",NA,NA,NA
"2B","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","36","17","411",NA,NA
"2B","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","21","11","579","539","16461361"
"2B","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","11","9","81","77","1676094"
"2B","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","2","1",NA,NA,NA
"2B","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","1",NA,NA,NA
"2B","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","2","1",NA,NA,NA
"2B","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","8","7",NA,NA,NA
"2B","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","1","0",NA,NA,NA
"2B","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","1","0",NA,NA,NA
"2B","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","12","9",NA,"350","11456697"
"2B","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","2","1",NA,NA,NA
"30","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","46","30","522","445","10215673"
"30","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","45","37","2758","2226","49334568"
"30","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","21","8","1375","1170","21454248"
"30","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","97","47","1316","1130","30101135"
"30","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","143","55","4954","4259","121348766"
"30","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","9","4",NA,NA,NA
"30","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","48","37","678","440","9326801"
"30","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","9","7",NA,NA,NA
"30","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","20","16","672","594","15597877"
"30","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","1","0",NA,NA,NA
"30","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","32","22",NA,NA,NA
"30","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","45","21","2429","2219","61872485"
"31","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","134","83",NA,NA,NA
"31","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","69","60","3019","2270","52683211"
"31","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","28","5","2357","2088","36471312"
"31","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","150","103",NA,NA,NA
"31","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","190","51","8697","7749","227988509"
"31","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","65","43","782","637","13628597"
"31","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","131","106",NA,NA,NA
"31","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","4","2",NA,NA,NA
"31","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","16","9",NA,NA,NA
"31","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","56","47","3047","2781","74715208"
"31","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","0",NA,NA,NA
"31","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","11","1",NA,NA,NA
"31","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","2","1",NA,NA,NA
"31","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","57","49","2417","2215","58589400"
"31","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","38","17","2210","2034","54101949"
"32","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","7","6",NA,NA,NA
"32","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","19","18",NA,NA,NA
"32","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","7","2",NA,NA,NA
"32","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","31","19","485","386","10425222"
"32","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","39","16","1503","1317","36680627"
"32","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","1",NA,NA,NA
"32","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","3","2",NA,NA,NA
"32","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","9","7","577","533","14308595"
"32","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","0","40","35","813704"
"32","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","19","10","612","497","10650359"
"32","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","42","25","561","504","14588096"
"32","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","17","7","1168","1110","30590869"
"33","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","98","63",NA,NA,NA
"33","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","75","54","3194","2419","57340196"
"33","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","57","9",NA,NA,NA
"33","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","320","208","5571","4488","123717386"
"33","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","221","66","8950","7703","227084254"
"33","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","92","49",NA,NA,NA
"33","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","135","106","3011","2088","42935558"
"33","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","14","9",NA,NA,NA
"33","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","111","93","3843","3517","97727093"
"33","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","11","2",NA,NA,NA
"33","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","21","7","604","515","11496611"
"33","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","0",NA,NA,NA
"33","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","116","105",NA,NA,NA
"33","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","35","20","3061","2802","76688770"
"34","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","69","46","786",NA,NA
"34","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","79","64","5084","3710","78457680"
"34","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","36","9","1887","1617","28210567"
"34","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","149","81","2189",NA,NA
"34","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","179","57","6868","5893","164008237"
"34","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","60","38",NA,NA,NA
"34","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","112","87",NA,NA,NA
"34","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","2","1",NA,NA,NA
"34","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","7","6",NA,NA,NA
"34","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","57","52","2237","1972","52552736"
"34","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","7","1",NA,NA,NA
