"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"60","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"60","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","19"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","977"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"61","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"61","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"62","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"62","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","982"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"63","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"63","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"63","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"63","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"64","ACTION SOCIALE (QB)","Action sociale sans hebergement","Apprentis","s"
"64","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"65","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"65","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"66","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"66","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","419"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","21"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","1116"
"68","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","655"
"69","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","43"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"70","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"71","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"71","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"71","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"72","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","499"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"74","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"75","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"75","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"75","ACTION SOCIALE (QB)","Action sociale sans hebergement","Stagiaires","s"
"75","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"75","ACTION SOCIALE (QB)","Hebergement medico-social et social","Stagiaires","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Apprentis","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","143"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","10324"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"76","ACTION SOCIALE (QB)","Action sociale sans hebergement","Apprentis","s"
"76","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"76","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"76","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","3147"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"77","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"77","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"77","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"77","ACTION SOCIALE (QB)","Hebergement medico-social et social","Stagiaires","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","9"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","554"
"78","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"78","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"79","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"79","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","256"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","7987"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"80","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"81","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"81","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Apprentis","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"82","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Apprentis","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"83","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"83","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"83","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","17"
"83","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","209"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"85","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"86","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"86","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"87","ACTION SOCIALE (QB)","Action sociale sans hebergement","Apprentis","s"
"87","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"87","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"87","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"89","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"89","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"90","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"91","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"91","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"91","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Hebergement medico-social et social","Stagiaires","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","73"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","2351"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
