"","EPCI","jurid1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"10780",247700339,"5A-PUBLIC",72,"2515","2197.49","68966963","2317","77","CA Val d'Europe Agglomération"
"10781",247700339,"5B-PRIVE",1484,"34977","28452.32","974746817","32635","77","CA Val d'Europe Agglomération"
"10782",247700339,"6-TOTAL",1665,"38340","31264.39","1062325843","35658","77","CA Val d'Europe Agglomération"
"10783",247700594,"1-ASSO+FOND",162,"1478","1075.96","32593038","1307","77","CA Marne et Gondoire"
"10784",247700594,"1A-ASSOCIATIONS",162,"1478","1075.96","32593038","1307","77","CA Marne et Gondoire"
"10785",247700594,"2-COOPERATIVES",11,"s","s","s","s","77","CA Marne et Gondoire"
"10786",247700594,"3-MUTUELLES",2,"s","s","s","s","77","CA Marne et Gondoire"
"10787",247700594,"4-ESS",175,"1576","1171.79","36543099","1400","77","CA Marne et Gondoire"
"10788",247700594,"5-HORS ESS",2912,"39760","34416.81","1276819926","36986","77","CA Marne et Gondoire"
"10789",247700594,"5A-PUBLIC",143,"7887","6503","210208123","7211","77","CA Marne et Gondoire"
"10790",247700594,"5B-PRIVE",2769,"31873","27913.81","1066611803","29775","77","CA Marne et Gondoire"
"10791",247700594,"6-TOTAL",3087,"41336","35588.6","1313363025","38386","77","CA Marne et Gondoire"
"10792",247800584,"1-ASSO+FOND",668,"8517","6118.97","198604352","7299","78","CA Versailles Grand Parc (CAVGP)"
"10793",247800584,"1A-ASSOCIATIONS",661,"8213","5847.17","187698116","7010","78","CA Versailles Grand Parc (CAVGP)"
"10794",247800584,"1B-FONDATIONS",7,"304","271.8","10906236","289","78","CA Versailles Grand Parc (CAVGP)"
"10795",247800584,"2-COOPERATIVES",49,"403","367.74","15532999","386","78","CA Versailles Grand Parc (CAVGP)"
"10796",247800584,"3-MUTUELLES",17,"400","357.34","16143317","391","78","CA Versailles Grand Parc (CAVGP)"
"10797",247800584,"4-ESS",734,"9320","6844.05","230280668","8076","78","CA Versailles Grand Parc (CAVGP)"
"10798",247800584,"5-HORS ESS",7930,"133039","112204.75","4982741362","118727","78","CA Versailles Grand Parc (CAVGP)"
"10799",247800584,"5A-PUBLIC",377,"40766","32195.74","1163174267","34198","78","CA Versailles Grand Parc (CAVGP)"
"10800",247800584,"5B-PRIVE",7553,"92273","80009.01","3819567095","84529","78","CA Versailles Grand Parc (CAVGP)"
"10801",247800584,"6-TOTAL",8664,"142359","119048.8","5213022030","126803","78","CA Versailles Grand Parc (CAVGP)"
"10802",248000531,"1-ASSO+FOND",739,"9267","7280.27","215488738","8395","80","CA Amiens Métropole"
"10803",248000531,"1A-ASSOCIATIONS",735,"9229","7245.28","214317934","8358","80","CA Amiens Métropole"
"10804",248000531,"1B-FONDATIONS",4,"38","34.99","1170804","37","80","CA Amiens Métropole"
"10805",248000531,"2-COOPERATIVES",48,"2478","2451.3","108287980","2457","80","CA Amiens Métropole"
"10806",248000531,"3-MUTUELLES",39,"431","401.71","16039721","425","80","CA Amiens Métropole"
"10807",248000531,"4-ESS",826,"12176","10133.28","339816439","11277","80","CA Amiens Métropole"
"10808",248000531,"5-HORS ESS",4893,"85072","71382.35","2391053310","78113","80","CA Amiens Métropole"
"10809",248000531,"5A-PUBLIC",416,"36338","30048.88","1022706869","32880","80","CA Amiens Métropole"
"10810",248000531,"5B-PRIVE",4477,"48734","41333.47","1368346441","45233","80","CA Amiens Métropole"
"10811",248000531,"6-TOTAL",5719,"97248","81515.63","2730869749","89390","80","CA Amiens Métropole"
"10812",248100430,"1-ASSO+FOND",245,"3166","2341.45","63834748","2859","81","CA de Castres Mazamet"
"10813",248100430,"1A-ASSOCIATIONS",244,"s","s","s","s","81","CA de Castres Mazamet"
"10814",248100430,"1B-FONDATIONS",1,"s","s","s","s","81","CA de Castres Mazamet"
"10815",248100430,"2-COOPERATIVES",42,"457","392.01","14277118","429","81","CA de Castres Mazamet"
"10816",248100430,"3-MUTUELLES",22,"153","123.42","3949540","146","81","CA de Castres Mazamet"
"10817",248100430,"4-ESS",309,"3776","2856.88","82061406","3434","81","CA de Castres Mazamet"
"10818",248100430,"5-HORS ESS",2454,"22563","19624.95","700288592","21272","81","CA de Castres Mazamet"
"10819",248100430,"5A-PUBLIC",145,"6438","5598.65","178935574","5999","81","CA de Castres Mazamet"
"10820",248100430,"5B-PRIVE",2309,"16125","14026.3","521353018","15273","81","CA de Castres Mazamet"
"10821",248100430,"6-TOTAL",2763,"26339","22481.83","782349998","24706","81","CA de Castres Mazamet"
"10822",248100737,"1-ASSO+FOND",375,"4743","3753.38","113666861","4372","81","CA de l'Albigeois (C2A)"
"10823",248100737,"1A-ASSOCIATIONS",373,"s","s","s","s","81","CA de l'Albigeois (C2A)"
"10824",248100737,"1B-FONDATIONS",2,"s","s","s","s","81","CA de l'Albigeois (C2A)"
"10825",248100737,"2-COOPERATIVES",35,"1043","1006.66","42562433","1033","81","CA de l'Albigeois (C2A)"
"10826",248100737,"3-MUTUELLES",43,"851","731.07","24420788","818","81","CA de l'Albigeois (C2A)"
"10827",248100737,"4-ESS",453,"6637","5491.11","180650082","6223","81","CA de l'Albigeois (C2A)"
"10828",248100737,"5-HORS ESS",2794,"30214","26242.9","827883814","28456","81","CA de l'Albigeois (C2A)"
"10829",248100737,"5A-PUBLIC",180,"10713","9637","319993861","10268","81","CA de l'Albigeois (C2A)"
"10830",248100737,"5B-PRIVE",2614,"19501","16605.9","507889953","18188","81","CA de l'Albigeois (C2A)"
"10831",248100737,"6-TOTAL",3247,"36851","31734.01","1008533896","34679","81","CA de l'Albigeois (C2A)"
"10832",248200099,"1-ASSO+FOND",285,"3543","3038.71","85825510","3285","82","CA Grand Montauban"
"10833",248200099,"1A-ASSOCIATIONS",284,"s","s","s","s","82","CA Grand Montauban"
"10834",248200099,"1B-FONDATIONS",1,"s","s","s","s","82","CA Grand Montauban"
"10835",248200099,"2-COOPERATIVES",33,"749","709.75","29246412","739","82","CA Grand Montauban"
"10836",248200099,"3-MUTUELLES",24,"391","352.14","13532368","387","82","CA Grand Montauban"
"10837",248200099,"4-ESS",342,"4683","4100.6","128604290","4411","82","CA Grand Montauban"
"10838",248200099,"5-HORS ESS",2978,"30746","26546.48","827545324","28602","82","CA Grand Montauban"
"10839",248200099,"5A-PUBLIC",171,"10321","8617.5","287283452","9409","82","CA Grand Montauban"
"10840",248200099,"5B-PRIVE",2807,"20425","17928.98","540261872","19193","82","CA Grand Montauban"
"10841",248200099,"6-TOTAL",3320,"35429","30647.08","956149614","33013","82","CA Grand Montauban"
"10842",248300394,"1-ASSO+FOND",120,"743","547.84","14405109","636","83","CA Sud Sainte Baume"
"10843",248300394,"1A-ASSOCIATIONS",120,"743","547.84","14405109","636","83","CA Sud Sainte Baume"
"10844",248300394,"2-COOPERATIVES",14,"s","s","s","s","83","CA Sud Sainte Baume"
"10845",248300394,"3-MUTUELLES",2,"s","s","s","s","83","CA Sud Sainte Baume"
"10846",248300394,"4-ESS",136,"978","770.28","22466517","865","83","CA Sud Sainte Baume"
"10847",248300394,"5-HORS ESS",2552,"12081","10962.74","323476586","11316","83","CA Sud Sainte Baume"
"10848",248300394,"5A-PUBLIC",68,"2140","1977.65","57572912","2076","83","CA Sud Sainte Baume"
"10849",248300394,"5B-PRIVE",2484,"9941","8985.09","265903674","9240","83","CA Sud Sainte Baume"
"10850",248300394,"6-TOTAL",2688,"13059","11733.02","345943103","12181","83","CA Sud Sainte Baume"
"10851",248300493,"1-ASSO+FOND",212,"2835","2061.29","49073352","2405","83","CA Dracénie Provence Verdon Agglomération"
"10852",248300493,"1A-ASSOCIATIONS",210,"s","s","s","s","83","CA Dracénie Provence Verdon Agglomération"
"10853",248300493,"1B-FONDATIONS",2,"s","s","s","s","83","CA Dracénie Provence Verdon Agglomération"
"10854",248300493,"2-COOPERATIVES",29,"1296","1256.02","55063491","1270","83","CA Dracénie Provence Verdon Agglomération"
"10855",248300493,"3-MUTUELLES",6,"97","88.65","3626963","96","83","CA Dracénie Provence Verdon Agglomération"
"10856",248300493,"4-ESS",247,"4228","3405.96","107763806","3771","83","CA Dracénie Provence Verdon Agglomération"
"10857",248300493,"5-HORS ESS",3394,"23836","21061.02","639732140","22491","83","CA Dracénie Provence Verdon Agglomération"
"10858",248300493,"5A-PUBLIC",169,"8364","7669.3","252240280","8079","83","CA Dracénie Provence Verdon Agglomération"
"10859",248300493,"5B-PRIVE",3225,"15472","13391.72","387491860","14412","83","CA Dracénie Provence Verdon Agglomération"
"10860",248300493,"6-TOTAL",3641,"28064","24466.98","747495946","26262","83","CA Dracénie Provence Verdon Agglomération"
"10861",248300543,"1-ASSO+FOND",1111,"13988","10841.03","306797453","12739","83","Métropole Toulon-Provence-Méditerranée"
"10862",248300543,"1A-ASSOCIATIONS",1107,"13914","10774.75","304736598","12666","83","Métropole Toulon-Provence-Méditerranée"
"10863",248300543,"1B-FONDATIONS",4,"74","66.28","2060855","73","83","Métropole Toulon-Provence-Méditerranée"
"10864",248300543,"2-COOPERATIVES",91,"861","789","36430462","830","83","Métropole Toulon-Provence-Méditerranée"
"10865",248300543,"3-MUTUELLES",70,"1274","1101","45502350","1232","83","Métropole Toulon-Provence-Méditerranée"
"10866",248300543,"4-ESS",1272,"16123","12731.03","388730265","14801","83","Métropole Toulon-Provence-Méditerranée"
"10867",248300543,"5-HORS ESS",13056,"123659","106605.91","3483025558","114802","83","Métropole Toulon-Provence-Méditerranée"
"10868",248300543,"5A-PUBLIC",542,"45155","39185.68","1325418842","41547","83","Métropole Toulon-Provence-Méditerranée"
"10869",248300543,"5B-PRIVE",12514,"78504","67420.23","2157606716","73255","83","Métropole Toulon-Provence-Méditerranée"
"10870",248300543,"6-TOTAL",14328,"139782","119336.94","3871755823","129603","83","Métropole Toulon-Provence-Méditerranée"
"10871",248400053,"1-ASSO+FOND",227,"1804","1399.2","39697915","1638","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10872",248400053,"1A-ASSOCIATIONS",226,"s","s","s","s","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10873",248400053,"1B-FONDATIONS",1,"s","s","s","s","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10874",248400053,"2-COOPERATIVES",24,"251","270.11","9915317","250","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10875",248400053,"3-MUTUELLES",7,"32","29.76","1308458","31","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10876",248400053,"4-ESS",258,"2087","1699.07","50921690","1919","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10877",248400053,"5-HORS ESS",2394,"15567","13900.25","408261117","14508","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10878",248400053,"5A-PUBLIC",125,"4518","3926.86","119757148","4246","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10879",248400053,"5B-PRIVE",2269,"11049","9973.39","288503969","10262","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10880",248400053,"6-TOTAL",2652,"17654","15599.32","459182807","16427","84","CA Ventoux-Comtat-Venaissin (COVE)"
"10881",248400251,"1-ASSO+FOND",772,"7508","5938.3","178375705","6751","84","CA du Grand Avignon (COGA)"
"10882",248400251,"1A-ASSOCIATIONS",770,"s","s","s","s","84","CA du Grand Avignon (COGA)"
"10883",248400251,"1B-FONDATIONS",2,"s","s","s","s","84","CA du Grand Avignon (COGA)"
"10884",248400251,"2-COOPERATIVES",58,"1555","1449.74","56631149","1494","84","CA du Grand Avignon (COGA)"
"10885",248400251,"3-MUTUELLES",57,"593","530.14","21983892","580","84","CA du Grand Avignon (COGA)"
"10886",248400251,"4-ESS",887,"9656","7918.18","256990746","8825","84","CA du Grand Avignon (COGA)"
"10887",248400251,"5-HORS ESS",7493,"79575","69027.7","2270001597","74447","84","CA du Grand Avignon (COGA)"
"10888",248400251,"5A-PUBLIC",336,"27394","24077.06","806388695","25923","84","CA du Grand Avignon (COGA)"
"10889",248400251,"5B-PRIVE",7157,"52181","44950.64","1463612902","48524","84","CA du Grand Avignon (COGA)"
"10890",248400251,"6-TOTAL",8380,"89231","76945.88","2526992343","83272","84","CA du Grand Avignon (COGA)"
"10891",248500589,"1-ASSO+FOND",508,"7068","5233.77","159083861","6255","85","CA La Roche sur Yon - Agglomération"
"10892",248500589,"1A-ASSOCIATIONS",506,"s","s","s","s","85","CA La Roche sur Yon - Agglomération"
"10893",248500589,"1B-FONDATIONS",2,"s","s","s","s","85","CA La Roche sur Yon - Agglomération"
"10894",248500589,"2-COOPERATIVES",73,"2295","2220.36","84531811","2241","85","CA La Roche sur Yon - Agglomération"
"10895",248500589,"3-MUTUELLES",26,"371","334.64","11514949","365","85","CA La Roche sur Yon - Agglomération"
"10896",248500589,"4-ESS",607,"9734","7788.77","255130621","8861","85","CA La Roche sur Yon - Agglomération"
"10897",248500589,"5-HORS ESS",2955,"45678","39116.72","1264745070","42798","85","CA La Roche sur Yon - Agglomération"
"10898",248500589,"5A-PUBLIC",189,"18104","15719.75","516095843","17218","85","CA La Roche sur Yon - Agglomération"
"10899",248500589,"5B-PRIVE",2766,"27574","23396.97","748649227","25580","85","CA La Roche sur Yon - Agglomération"
"10900",248500589,"6-TOTAL",3562,"55412","46905.49","1519875691","51659","85","CA La Roche sur Yon - Agglomération"
"10901",248600413,"1-ASSO+FOND",201,"2075","1536.71","38381001","1807","86","CA Grand Châtellerault"
"10902",248600413,"1A-ASSOCIATIONS",201,"2075","1536.71","38381001","1807","86","CA Grand Châtellerault"
"10903",248600413,"2-COOPERATIVES",42,"459","377.57","11243050","420","86","CA Grand Châtellerault"
"10904",248600413,"3-MUTUELLES",6,"66","59.37","1697225","63","86","CA Grand Châtellerault"
"10905",248600413,"4-ESS",249,"2600","1973.65","51321276","2290","86","CA Grand Châtellerault"
"10906",248600413,"5-HORS ESS",1982,"22467","20324.55","677107721","21519","86","CA Grand Châtellerault"
"10907",248600413,"5A-PUBLIC",181,"5033","4540.84","139971985","4822","86","CA Grand Châtellerault"
"10908",248600413,"5B-PRIVE",1801,"17434","15783.71","537135736","16697","86","CA Grand Châtellerault"
"10909",248600413,"6-TOTAL",2231,"25067","22298.2","728428997","23809","86","CA Grand Châtellerault"
"10910",248719312,"1-ASSO+FOND",732,"8026","6000.15","165206304","6919","87","CU Limoges Métropole"
"10911",248719312,"1A-ASSOCIATIONS",724,"7475","5504.6","154798384","6378","87","CU Limoges Métropole"
"10912",248719312,"1B-FONDATIONS",8,"551","495.55","10407920","541","87","CU Limoges Métropole"
"10913",248719312,"2-COOPERATIVES",99,"2412","2292.67","87013080","2369","87","CU Limoges Métropole"
"10914",248719312,"3-MUTUELLES",78,"727","629.46","20884064","692","87","CU Limoges Métropole"
"10915",248719312,"4-ESS",909,"11165","8922.28","273103448","9980","87","CU Limoges Métropole"
"10916",248719312,"5-HORS ESS",5785,"146301","86044.62","2694500429","99973","87","CU Limoges Métropole"
"10917",248719312,"5A-PUBLIC",382,"97003","43872.48","1286435703","54616","87","CU Limoges Métropole"
"10918",248719312,"5B-PRIVE",5403,"49298","42172.14","1408064726","45357","87","CU Limoges Métropole"
"10919",248719312,"6-TOTAL",6694,"157466","94966.9","2967603877","109953","87","CU Limoges Métropole"
"10920",248900334,"1-ASSO+FOND",143,"2017","1570.97","41131608","1834","89","CA du Grand Sénonais"
"10921",248900334,"1A-ASSOCIATIONS",141,"s","s","s","s","89","CA du Grand Sénonais"
"10922",248900334,"1B-FONDATIONS",2,"s","s","s","s","89","CA du Grand Sénonais"
"10923",248900334,"2-COOPERATIVES",21,"234","223.87","8988415","228","89","CA du Grand Sénonais"
"10924",248900334,"3-MUTUELLES",8,"28","25.1","903252","28","89","CA du Grand Sénonais"
"10925",248900334,"4-ESS",172,"2279","1819.94","51023275","2090","89","CA du Grand Sénonais"
"10926",248900334,"5-HORS ESS",1803,"19743","17314.96","556529282","18546","89","CA du Grand Sénonais"
"10927",248900334,"5A-PUBLIC",146,"5626","4903.12","156009883","5217","89","CA du Grand Sénonais"
"10928",248900334,"5B-PRIVE",1657,"14117","12411.84","400519399","13329","89","CA du Grand Sénonais"
"10929",248900334,"6-TOTAL",1975,"22022","19134.9","607552557","20636","89","CA du Grand Sénonais"
"10930",249500109,"1-ASSO+FOND",469,"8049","5340.69","178963033","6166","95","CA de Cergy-Pontoise"
"10931",249500109,"1A-ASSOCIATIONS",462,"7631","4995.15","168716977","5769","95","CA de Cergy-Pontoise"
"10932",249500109,"1B-FONDATIONS",7,"418","345.54","10246056","397","95","CA de Cergy-Pontoise"
"10933",249500109,"2-COOPERATIVES",30,"206","217.21","11125992","202","95","CA de Cergy-Pontoise"
"10934",249500109,"3-MUTUELLES",18,"102","96.31","4121646","98","95","CA de Cergy-Pontoise"
"10935",249500109,"4-ESS",517,"8357","5654.21","194210671","6466","95","CA de Cergy-Pontoise"
"10936",249500109,"5-HORS ESS",5032,"91689","79806.02","3130184813","85939","95","CA de Cergy-Pontoise"
"10937",249500109,"5A-PUBLIC",328,"29545","25642.03","883875707","27588","95","CA de Cergy-Pontoise"
"10938",249500109,"5B-PRIVE",4704,"62144","54163.99","2246309106","58351","95","CA de Cergy-Pontoise"
"10939",249500109,"6-TOTAL",5549,"100046","85460.23","3324395484","92405","95","CA de Cergy-Pontoise"
"10940",249710062,"1-ASSO+FOND",108,"833","710.57","18188615","782","971","CA du Nord Basse-Terre"
"10941",249710062,"1A-ASSOCIATIONS",108,"833","710.57","18188615","782","971","CA du Nord Basse-Terre"
"10942",249710062,"2-COOPERATIVES",8,"s","s","s","s","971","CA du Nord Basse-Terre"
"10943",249710062,"3-MUTUELLES",1,"s","s","s","s","971","CA du Nord Basse-Terre"
"10944",249710062,"4-ESS",117,"891","765.78","20702314","840","971","CA du Nord Basse-Terre"
"10945",249710062,"5-HORS ESS",1235,"9629","8816.91","288416339","9367","971","CA du Nord Basse-Terre"
"10946",249710062,"5A-PUBLIC",93,"4723","4441.3","161052549","4667","971","CA du Nord Basse-Terre"
"10947",249710062,"5B-PRIVE",1142,"4906","4375.61","127363790","4700","971","CA du Nord Basse-Terre"
"10948",249710062,"6-TOTAL",1352,"10520","9582.69","309118653","10207","971","CA du Nord Basse-Terre"
"10949",249710070,"1-ASSO+FOND",199,"2797","2391.87","71108096","2719","971","CA Grand Sud Caraïbe"
"10950",249710070,"1A-ASSOCIATIONS",197,"s","s","s","s","971","CA Grand Sud Caraïbe"
"10951",249710070,"1B-FONDATIONS",2,"s","s","s","s","971","CA Grand Sud Caraïbe"
"10952",249710070,"2-COOPERATIVES",12,"75","75.23","3314594","72","971","CA Grand Sud Caraïbe"
"10953",249710070,"3-MUTUELLES",7,"25","24.17","1115179","25","971","CA Grand Sud Caraïbe"
"10954",249710070,"4-ESS",218,"2897","2491.27","75537869","2816","971","CA Grand Sud Caraïbe"
"10955",249710070,"5-HORS ESS",1591,"19495","17875.96","656909392","18852","971","CA Grand Sud Caraïbe"
