"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"80","ESS","3. Association","Femmes","Aides","660"
"80","ESS","3. Association","Femmes","Apprentis","s"
"80","ESS","3. Association","Femmes","Ordinaires","8909"
"80","ESS","3. Association","Femmes","Stagiaires","s"
"80","ESS","3. Association","Hommes","Aides","814"
"80","ESS","3. Association","Hommes","Apprentis","s"
"80","ESS","3. Association","Hommes","Ordinaires","4417"
"80","ESS","3. Association","Hommes","Stagiaires","s"
"80","ESS","4. Fondation","Femmes","Apprentis","s"
"80","ESS","4. Fondation","Femmes","Ordinaires","s"
"80","ESS","4. Fondation","Femmes","Stagiaires","s"
"80","ESS","4. Fondation","Hommes","Ordinaires","s"
"80","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"80","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"80","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","38623"
"80","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"80","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"80","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"80","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","62058"
"80","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"80","Hors ESS","Public","Femmes","Aides","s"
"80","Hors ESS","Public","Femmes","Apprentis","s"
"80","Hors ESS","Public","Femmes","Ordinaires","32493"
"80","Hors ESS","Public","Femmes","Stagiaires","s"
"80","Hors ESS","Public","Hommes","Aides","s"
"80","Hors ESS","Public","Hommes","Apprentis","s"
"80","Hors ESS","Public","Hommes","Ordinaires","18471"
"80","Hors ESS","Public","Hommes","Stagiaires","s"
"81","ESS","1. Coopérative","Femmes","Aides","s"
"81","ESS","1. Coopérative","Femmes","Apprentis","s"
"81","ESS","1. Coopérative","Femmes","Ordinaires","1047"
"81","ESS","1. Coopérative","Femmes","Stagiaires","s"
"81","ESS","1. Coopérative","Hommes","Aides","s"
"81","ESS","1. Coopérative","Hommes","Apprentis","s"
"81","ESS","1. Coopérative","Hommes","Ordinaires","1154"
"81","ESS","2. Mutuelle","Femmes","Aides","s"
"81","ESS","2. Mutuelle","Femmes","Apprentis","s"
"81","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"81","ESS","2. Mutuelle","Hommes","Aides","s"
"81","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"81","ESS","3. Association","Femmes","Aides","458"
"81","ESS","3. Association","Femmes","Apprentis","s"
"81","ESS","3. Association","Femmes","Ordinaires","8609"
"81","ESS","3. Association","Femmes","Stagiaires","s"
"81","ESS","3. Association","Hommes","Aides","339"
"81","ESS","3. Association","Hommes","Apprentis","s"
"81","ESS","3. Association","Hommes","Ordinaires","2897"
"81","ESS","3. Association","Hommes","Stagiaires","s"
"81","ESS","4. Fondation","Femmes","Aides","s"
"81","ESS","4. Fondation","Femmes","Apprentis","s"
"81","ESS","4. Fondation","Femmes","Ordinaires","s"
"81","ESS","4. Fondation","Hommes","Ordinaires","s"
"81","ESS","4. Fondation","Hommes","Stagiaires","s"
"81","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"81","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"81","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","24450"
"81","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"81","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"81","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"81","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","33591"
"81","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"81","Hors ESS","Public","Femmes","Aides","s"
"81","Hors ESS","Public","Femmes","Apprentis","s"
"81","Hors ESS","Public","Femmes","Ordinaires","16354"
"81","Hors ESS","Public","Hommes","Aides","s"
"81","Hors ESS","Public","Hommes","Apprentis","s"
"81","Hors ESS","Public","Hommes","Ordinaires","9030"
"81","Hors ESS","Public","Hommes","Stagiaires","s"
"82","ESS","1. Coopérative","Femmes","Aides","s"
"82","ESS","1. Coopérative","Femmes","Apprentis","s"
"82","ESS","1. Coopérative","Femmes","Ordinaires","805"
"82","ESS","1. Coopérative","Femmes","Stagiaires","s"
"82","ESS","1. Coopérative","Hommes","Aides","s"
"82","ESS","1. Coopérative","Hommes","Apprentis","s"
"82","ESS","1. Coopérative","Hommes","Ordinaires","691"
"82","ESS","1. Coopérative","Hommes","Stagiaires","s"
"82","ESS","2. Mutuelle","Femmes","Aides","s"
"82","ESS","2. Mutuelle","Femmes","Apprentis","s"
"82","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"82","ESS","2. Mutuelle","Hommes","Aides","s"
"82","ESS","2. Mutuelle","Hommes","Apprentis","s"
"82","ESS","2. Mutuelle","Hommes","Ordinaires","107"
"82","ESS","3. Association","Femmes","Aides","425"
"82","ESS","3. Association","Femmes","Apprentis","s"
"82","ESS","3. Association","Femmes","Ordinaires","4388"
"82","ESS","3. Association","Femmes","Stagiaires","s"
"82","ESS","3. Association","Hommes","Aides","431"
"82","ESS","3. Association","Hommes","Apprentis","s"
"82","ESS","3. Association","Hommes","Ordinaires","1474"
"82","ESS","3. Association","Hommes","Stagiaires","s"
"82","ESS","4. Fondation","Femmes","Ordinaires","s"
"82","ESS","4. Fondation","Femmes","Stagiaires","s"
"82","ESS","4. Fondation","Hommes","Ordinaires","51"
"82","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"82","Hors ESS","Privé Hors ESS","Femmes","Apprentis","379"
"82","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","15475"
"82","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"82","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"82","Hors ESS","Privé Hors ESS","Hommes","Apprentis","855"
"82","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","21931"
"82","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"82","Hors ESS","Public","Femmes","Aides","s"
"82","Hors ESS","Public","Femmes","Apprentis","s"
"82","Hors ESS","Public","Femmes","Ordinaires","11579"
"82","Hors ESS","Public","Hommes","Aides","s"
"82","Hors ESS","Public","Hommes","Apprentis","s"
"82","Hors ESS","Public","Hommes","Ordinaires","5340"
"83","ESS","1. Coopérative","Femmes","Aides","s"
"83","ESS","1. Coopérative","Femmes","Apprentis","s"
"83","ESS","1. Coopérative","Femmes","Ordinaires","1530"
"83","ESS","1. Coopérative","Femmes","Stagiaires","s"
"83","ESS","1. Coopérative","Hommes","Aides","s"
"83","ESS","1. Coopérative","Hommes","Apprentis","s"
"83","ESS","1. Coopérative","Hommes","Ordinaires","1261"
"83","ESS","2. Mutuelle","Femmes","Aides","s"
"83","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"83","ESS","2. Mutuelle","Hommes","Aides","s"
"83","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"83","ESS","3. Association","Femmes","Aides","1056"
"83","ESS","3. Association","Femmes","Apprentis","s"
"83","ESS","3. Association","Femmes","Ordinaires","14178"
"83","ESS","3. Association","Femmes","Stagiaires","s"
"83","ESS","3. Association","Hommes","Aides","1054"
"83","ESS","3. Association","Hommes","Apprentis","s"
"83","ESS","3. Association","Hommes","Ordinaires","4847"
"83","ESS","3. Association","Hommes","Stagiaires","s"
"83","ESS","4. Fondation","Femmes","Aides","s"
"83","ESS","4. Fondation","Femmes","Apprentis","s"
"83","ESS","4. Fondation","Femmes","Ordinaires","s"
"83","ESS","4. Fondation","Hommes","Apprentis","s"
"83","ESS","4. Fondation","Hommes","Ordinaires","s"
"83","ESS","4. Fondation","Hommes","Stagiaires","s"
"83","Hors ESS","Privé Hors ESS","Femmes","Aides","1397"
"83","Hors ESS","Privé Hors ESS","Femmes","Apprentis","1487"
"83","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","74225"
"83","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","68"
"83","Hors ESS","Privé Hors ESS","Hommes","Aides","1147"
"83","Hors ESS","Privé Hors ESS","Hommes","Apprentis","3269"
"83","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","90940"
"83","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","68"
"83","Hors ESS","Public","Femmes","Aides","473"
"83","Hors ESS","Public","Femmes","Apprentis","39"
"83","Hors ESS","Public","Femmes","Ordinaires","45131"
"83","Hors ESS","Public","Hommes","Aides","235"
"83","Hors ESS","Public","Hommes","Apprentis","34"
"83","Hors ESS","Public","Hommes","Ordinaires","25989"
"84","ESS","1. Coopérative","Femmes","Aides","s"
"84","ESS","1. Coopérative","Femmes","Apprentis","s"
"84","ESS","1. Coopérative","Femmes","Ordinaires","1444"
"84","ESS","1. Coopérative","Femmes","Stagiaires","s"
"84","ESS","1. Coopérative","Hommes","Aides","s"
"84","ESS","1. Coopérative","Hommes","Apprentis","s"
"84","ESS","1. Coopérative","Hommes","Ordinaires","1607"
"84","ESS","1. Coopérative","Hommes","Stagiaires","s"
"84","ESS","2. Mutuelle","Femmes","Aides","s"
"84","ESS","2. Mutuelle","Femmes","Apprentis","s"
"84","ESS","2. Mutuelle","Femmes","Ordinaires","554"
"84","ESS","2. Mutuelle","Hommes","Ordinaires","166"
"84","ESS","3. Association","Femmes","Aides","572"
"84","ESS","3. Association","Femmes","Apprentis","s"
"84","ESS","3. Association","Femmes","Ordinaires","9564"
"84","ESS","3. Association","Femmes","Stagiaires","s"
"84","ESS","3. Association","Hommes","Aides","422"
"84","ESS","3. Association","Hommes","Apprentis","s"
"84","ESS","3. Association","Hommes","Ordinaires","3924"
"84","ESS","3. Association","Hommes","Stagiaires","s"
"84","ESS","4. Fondation","Femmes","Aides","s"
"84","ESS","4. Fondation","Femmes","Apprentis","s"
"84","ESS","4. Fondation","Femmes","Ordinaires","254"
"84","ESS","4. Fondation","Femmes","Stagiaires","s"
"84","ESS","4. Fondation","Hommes","Aides","s"
"84","ESS","4. Fondation","Hommes","Ordinaires","27"
"84","ESS","4. Fondation","Hommes","Stagiaires","s"
"84","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"84","Hors ESS","Privé Hors ESS","Femmes","Apprentis","972"
"84","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","46292"
"84","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"84","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"84","Hors ESS","Privé Hors ESS","Hommes","Apprentis","2283"
"84","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","62020"
"84","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"84","Hors ESS","Public","Femmes","Aides","s"
"84","Hors ESS","Public","Femmes","Apprentis","s"
"84","Hors ESS","Public","Femmes","Ordinaires","28410"
"84","Hors ESS","Public","Hommes","Aides","s"
"84","Hors ESS","Public","Hommes","Apprentis","s"
"84","Hors ESS","Public","Hommes","Ordinaires","15390"
"85","ESS","1. Coopérative","Femmes","Aides","s"
"85","ESS","1. Coopérative","Femmes","Apprentis","s"
"85","ESS","1. Coopérative","Femmes","Ordinaires","2157"
"85","ESS","1. Coopérative","Femmes","Stagiaires","s"
"85","ESS","1. Coopérative","Hommes","Aides","s"
"85","ESS","1. Coopérative","Hommes","Apprentis","s"
"85","ESS","1. Coopérative","Hommes","Ordinaires","3372"
"85","ESS","1. Coopérative","Hommes","Stagiaires","s"
"85","ESS","2. Mutuelle","Femmes","Aides","s"
"85","ESS","2. Mutuelle","Femmes","Apprentis","s"
"85","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"85","ESS","2. Mutuelle","Hommes","Aides","s"
"85","ESS","2. Mutuelle","Hommes","Apprentis","s"
"85","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"85","ESS","3. Association","Femmes","Aides","543"
"85","ESS","3. Association","Femmes","Apprentis","s"
"85","ESS","3. Association","Femmes","Ordinaires","14826"
"85","ESS","3. Association","Femmes","Stagiaires","s"
"85","ESS","3. Association","Hommes","Aides","413"
"85","ESS","3. Association","Hommes","Apprentis","s"
"85","ESS","3. Association","Hommes","Ordinaires","5239"
"85","ESS","3. Association","Hommes","Stagiaires","s"
"85","ESS","4. Fondation","Femmes","Aides","s"
"85","ESS","4. Fondation","Femmes","Apprentis","s"
"85","ESS","4. Fondation","Femmes","Ordinaires","s"
"85","ESS","4. Fondation","Femmes","Stagiaires","s"
"85","ESS","4. Fondation","Hommes","Apprentis","s"
"85","ESS","4. Fondation","Hommes","Ordinaires","s"
"85","Hors ESS","Privé Hors ESS","Femmes","Aides","891"
"85","Hors ESS","Privé Hors ESS","Femmes","Apprentis","1382"
"85","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","57233"
"85","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","41"
"85","Hors ESS","Privé Hors ESS","Hommes","Aides","1109"
"85","Hors ESS","Privé Hors ESS","Hommes","Apprentis","4373"
"85","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","86899"
"85","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","44"
"85","Hors ESS","Public","Femmes","Aides","308"
"85","Hors ESS","Public","Femmes","Apprentis","37"
"85","Hors ESS","Public","Femmes","Ordinaires","27275"
"85","Hors ESS","Public","Hommes","Aides","117"
"85","Hors ESS","Public","Hommes","Apprentis","39"
"85","Hors ESS","Public","Hommes","Ordinaires","11148"
"86","ESS","1. Coopérative","Femmes","Aides","s"
"86","ESS","1. Coopérative","Femmes","Apprentis","s"
"86","ESS","1. Coopérative","Femmes","Ordinaires","1217"
"86","ESS","1. Coopérative","Hommes","Aides","s"
"86","ESS","1. Coopérative","Hommes","Apprentis","s"
"86","ESS","1. Coopérative","Hommes","Ordinaires","1507"
"86","ESS","2. Mutuelle","Femmes","Aides","s"
"86","ESS","2. Mutuelle","Femmes","Apprentis","s"
"86","ESS","2. Mutuelle","Femmes","Ordinaires","741"
"86","ESS","2. Mutuelle","Hommes","Aides","s"
"86","ESS","2. Mutuelle","Hommes","Apprentis","s"
"86","ESS","2. Mutuelle","Hommes","Ordinaires","218"
"86","ESS","3. Association","Femmes","Aides","698"
"86","ESS","3. Association","Femmes","Apprentis","31"
"86","ESS","3. Association","Femmes","Ordinaires","8030"
"86","ESS","3. Association","Femmes","Stagiaires","73"
"86","ESS","3. Association","Hommes","Aides","577"
"86","ESS","3. Association","Hommes","Apprentis","43"
"86","ESS","3. Association","Hommes","Ordinaires","3280"
"86","ESS","3. Association","Hommes","Stagiaires","15"
"86","ESS","4. Fondation","Femmes","Aides","s"
"86","ESS","4. Fondation","Femmes","Apprentis","s"
"86","ESS","4. Fondation","Femmes","Ordinaires","122"
"86","ESS","4. Fondation","Hommes","Ordinaires","19"
"86","Hors ESS","Privé Hors ESS","Femmes","Aides","465"
"86","Hors ESS","Privé Hors ESS","Femmes","Apprentis","821"
"86","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","31098"
"86","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","35"
"86","Hors ESS","Privé Hors ESS","Hommes","Aides","508"
"86","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1997"
"86","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","44006"
"86","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","33"
"86","Hors ESS","Public","Femmes","Aides","333"
"86","Hors ESS","Public","Femmes","Apprentis","127"
"86","Hors ESS","Public","Femmes","Ordinaires","27985"
"86","Hors ESS","Public","Hommes","Aides","200"
"86","Hors ESS","Public","Hommes","Apprentis","94"
"86","Hors ESS","Public","Hommes","Ordinaires","16443"
"87","ESS","1. Coopérative","Femmes","Aides","s"
"87","ESS","1. Coopérative","Femmes","Apprentis","s"
"87","ESS","1. Coopérative","Femmes","Ordinaires","1333"
"87","ESS","1. Coopérative","Femmes","Stagiaires","s"
"87","ESS","1. Coopérative","Hommes","Aides","s"
"87","ESS","1. Coopérative","Hommes","Apprentis","s"
"87","ESS","1. Coopérative","Hommes","Ordinaires","1539"
"87","ESS","1. Coopérative","Hommes","Stagiaires","s"
"87","ESS","2. Mutuelle","Femmes","Aides","s"
"87","ESS","2. Mutuelle","Femmes","Apprentis","s"
"87","ESS","2. Mutuelle","Femmes","Ordinaires","789"
"87","ESS","2. Mutuelle","Hommes","Aides","s"
"87","ESS","2. Mutuelle","Hommes","Apprentis","s"
"87","ESS","2. Mutuelle","Hommes","Ordinaires","160"
"87","ESS","3. Association","Femmes","Aides","397"
"87","ESS","3. Association","Femmes","Apprentis","s"
"87","ESS","3. Association","Femmes","Ordinaires","5161"
"87","ESS","3. Association","Femmes","Stagiaires","s"
"87","ESS","3. Association","Hommes","Aides","513"
"87","ESS","3. Association","Hommes","Apprentis","s"
"87","ESS","3. Association","Hommes","Ordinaires","2209"
"87","ESS","3. Association","Hommes","Stagiaires","s"
"87","ESS","4. Fondation","Femmes","Aides","62"
"87","ESS","4. Fondation","Femmes","Ordinaires","297"
"87","ESS","4. Fondation","Hommes","Aides","96"
"87","ESS","4. Fondation","Hommes","Ordinaires","170"
"87","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"87","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"87","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25524"
"87","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"87","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"87","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"87","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","36391"
"87","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"87","Hors ESS","Public","Femmes","Aides","s"
"87","Hors ESS","Public","Femmes","Apprentis","s"
"87","Hors ESS","Public","Femmes","Ordinaires","40692"
"87","Hors ESS","Public","Hommes","Aides","s"
"87","Hors ESS","Public","Hommes","Apprentis","s"
"87","Hors ESS","Public","Hommes","Ordinaires","24515"
"87","Hors ESS","Public","Hommes","Stagiaires","s"
"88","ESS","1. Coopérative","Femmes","Aides","s"
"88","ESS","1. Coopérative","Femmes","Apprentis","s"
"88","ESS","1. Coopérative","Femmes","Ordinaires","s"
"88","ESS","1. Coopérative","Hommes","Aides","s"
"88","ESS","1. Coopérative","Hommes","Apprentis","31"
"88","ESS","1. Coopérative","Hommes","Ordinaires","s"
"88","ESS","2. Mutuelle","Femmes","Aides","s"
"88","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"88","ESS","2. Mutuelle","Hommes","Aides","s"
"88","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"88","ESS","3. Association","Femmes","Aides","s"
"88","ESS","3. Association","Femmes","Apprentis","s"
"88","ESS","3. Association","Femmes","Ordinaires","6053"
"88","ESS","3. Association","Femmes","Stagiaires","s"
"88","ESS","3. Association","Hommes","Aides","s"
"88","ESS","3. Association","Hommes","Apprentis","s"
"88","ESS","3. Association","Hommes","Ordinaires","2255"
"88","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"88","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"88","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","24705"
"88","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"88","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"88","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"88","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","38711"
"88","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"88","Hors ESS","Public","Femmes","Aides","s"
"88","Hors ESS","Public","Femmes","Apprentis","s"
"88","Hors ESS","Public","Femmes","Ordinaires","19205"
"88","Hors ESS","Public","Femmes","Stagiaires","s"
"88","Hors ESS","Public","Hommes","Aides","s"
"88","Hors ESS","Public","Hommes","Apprentis","s"
"88","Hors ESS","Public","Hommes","Ordinaires","8953"
"89","ESS","1. Coopérative","Femmes","Aides","s"
"89","ESS","1. Coopérative","Femmes","Apprentis","s"
"89","ESS","1. Coopérative","Femmes","Ordinaires","893"
"89","ESS","1. Coopérative","Hommes","Aides","s"
"89","ESS","1. Coopérative","Hommes","Apprentis","s"
