"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"61","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","22","627","570","15833505"
"61","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","33","1030","922","27728041"
"61","ENSEIGNEMENT (PZ)","Autres enseignements","23","106","82","2762523"
"61","ENSEIGNEMENT (PZ)","Enseignement culturel","10","s","s","s"
"61","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","56","1265","1130","36851445"
"61","ENSEIGNEMENT (PZ)","Formation continue d adultes","29","367","330","10465995"
"61","SPORTS ET LOISIRS (RZ2)","Loisirs","15","49","46","1042529"
"61","SPORTS ET LOISIRS (RZ2)","Sports","157","129","97","2274443"
"62","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","24","s","s","5915446"
"62","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","10","s","s","s"
"62","ACTION SOCIALE (QB)","Accueil d enfants handicapes","25","463","344","11523735"
"62","ACTION SOCIALE (QB)","Accueil des jeunes enfants","28","297","254","s"
"62","ACTION SOCIALE (QB)","Action sociale NCA","170","3617","3095","75569084"
"62","ACTION SOCIALE (QB)","Aide a domicile","89","5698","3976","92289466"
"62","ACTION SOCIALE (QB)","Aide par le travail","43","4180","3815","57476137"
"62","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","60","2885","2434","67353394"
"62","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","67","2167","1925","55054138"
"62","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","113","4412","3827","103941971"
"62","ENSEIGNEMENT (PZ)","Autres enseignements","40","321","310","10835623"
"62","ENSEIGNEMENT (PZ)","Enseignement culturel","17","s","s","s"
"62","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","162","4501","3950","131772282"
"62","ENSEIGNEMENT (PZ)","Formation continue d adultes","53","503","417","14224065"
"62","SPORTS ET LOISIRS (RZ2)","Loisirs","50","148","139","3194031"
"62","SPORTS ET LOISIRS (RZ2)","Sports","487","691","543","14639150"
"63","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","20","s","s","s"
"63","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","1","s","s","s"
"63","ACTION SOCIALE (QB)","Accueil d enfants handicapes","11","195","143","4718068"
"63","ACTION SOCIALE (QB)","Accueil des jeunes enfants","22","222","193","4438753"
"63","ACTION SOCIALE (QB)","Action sociale NCA","86","1391","1149","30656882"
"63","ACTION SOCIALE (QB)","Aide a domicile","36","1287","875","20331006"
"63","ACTION SOCIALE (QB)","Aide par le travail","28","1507","1332","21836494"
"63","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","14","716","616","16801575"
"63","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","36","714","624","17413339"
"63","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","52","1784","1523","45498791"
"63","ENSEIGNEMENT (PZ)","Autres enseignements","39","124","99","2954266"
"63","ENSEIGNEMENT (PZ)","Enseignement culturel","24","51","32","879693"
"63","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","86","2330","2052","71275687"
"63","ENSEIGNEMENT (PZ)","Formation continue d adultes","34","173","155","5704579"
"63","SPORTS ET LOISIRS (RZ2)","Loisirs","40","110","90","2225349"
"63","SPORTS ET LOISIRS (RZ2)","Sports","328","654","488","12845204"
"64","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","9","52","42","1175381"
"64","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","11","245","227","6618440"
"64","ACTION SOCIALE (QB)","Accueil d enfants handicapes","21","564","448","14610572"
"64","ACTION SOCIALE (QB)","Accueil des jeunes enfants","50","672","592","14183568"
"64","ACTION SOCIALE (QB)","Action sociale NCA","142","1881","1541","39930895"
"64","ACTION SOCIALE (QB)","Aide a domicile","36","1198","893","22462127"
"64","ACTION SOCIALE (QB)","Aide par le travail","24","2146","1864","31979814"
"64","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","61","2957","2471","68431203"
"64","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","33","1108","978","26795384"
"64","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","42","1939","1687","49096359"
"64","ENSEIGNEMENT (PZ)","Autres enseignements","92","391","318","9938099"
"64","ENSEIGNEMENT (PZ)","Enseignement culturel","58","162","104","2660772"
"64","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","179","3495","3056","101258734"
"64","ENSEIGNEMENT (PZ)","Formation continue d adultes","37","257","200","6184167"
"64","SPORTS ET LOISIRS (RZ2)","Loisirs","66","250","225","5478591"
"64","SPORTS ET LOISIRS (RZ2)","Sports","424","757","571","15366791"
"65","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","2","s","s","s"
"65","ACTION SOCIALE (QB)","Accueil d enfants handicapes","1","s","s","s"
"65","ACTION SOCIALE (QB)","Accueil des jeunes enfants","19","127","108","2642533"
"65","ACTION SOCIALE (QB)","Action sociale NCA","39","419","347","8608994"
"65","ACTION SOCIALE (QB)","Aide a domicile","34","1517","1154","24544591"
"65","ACTION SOCIALE (QB)","Aide par le travail","4","535","471","6832010"
"65","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","14","619","537","15436166"
"65","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","15","288","254","7483373"
"65","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","24","1446","1248","37281868"
"65","ENSEIGNEMENT (PZ)","Autres enseignements","23","29","25","602098"
"65","ENSEIGNEMENT (PZ)","Enseignement culturel","17","27","17","459857"
"65","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","35","648","573","18330694"
"65","ENSEIGNEMENT (PZ)","Formation continue d adultes","7","39","38","1259605"
"65","SPORTS ET LOISIRS (RZ2)","Loisirs","17","28","27","645438"
"65","SPORTS ET LOISIRS (RZ2)","Sports","118","205","181","4920371"
"66","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","11","s","s","s"
"66","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","4","s","s","s"
"66","ACTION SOCIALE (QB)","Accueil d enfants handicapes","10","236","198","6587512"
"66","ACTION SOCIALE (QB)","Accueil des jeunes enfants","11","150","125","2929627"
"66","ACTION SOCIALE (QB)","Action sociale NCA","71","877","688","18668721"
"66","ACTION SOCIALE (QB)","Aide a domicile","41","1450","1069","25336208"
"66","ACTION SOCIALE (QB)","Aide par le travail","14","734","641","11350175"
"66","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","25","1044","908","25977620"
"66","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","16","382","342","8956723"
"66","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","21","903","773","21983707"
"66","ENSEIGNEMENT (PZ)","Autres enseignements","36","209","183","6507194"
"66","ENSEIGNEMENT (PZ)","Enseignement culturel","21","s","s","s"
"66","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","23","754","691","23146753"
"66","ENSEIGNEMENT (PZ)","Formation continue d adultes","13","159","138","4432248"
"66","SPORTS ET LOISIRS (RZ2)","Loisirs","16","153","152","3420286"
"66","SPORTS ET LOISIRS (RZ2)","Sports","277","342","281","7320544"
"67","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","9","185","169","4542133"
"67","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","29","441","332","9166813"
"67","ACTION SOCIALE (QB)","Accueil d enfants handicapes","6","130","109","3243009"
"67","ACTION SOCIALE (QB)","Accueil des jeunes enfants","157","1523","1251","29297870"
"67","ACTION SOCIALE (QB)","Action sociale NCA","146","2224","1824","51443674"
"67","ACTION SOCIALE (QB)","Aide a domicile","26","2166","1792","40313973"
"67","ACTION SOCIALE (QB)","Aide par le travail","30","1740","1881","30973496"
"67","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","55","2554","2279","62301660"
"67","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","50","1669","1479","40888961"
"67","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","59","2461","2117","59001961"
"67","ENSEIGNEMENT (PZ)","Autres enseignements","307","573","466","12633700"
"67","ENSEIGNEMENT (PZ)","Enseignement culturel","34","190","91","2660971"
"67","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","48","1517","1284","46601260"
"67","ENSEIGNEMENT (PZ)","Formation continue d adultes","47","336","307","10377184"
"67","SPORTS ET LOISIRS (RZ2)","Loisirs","27","150","128","3050919"
"67","SPORTS ET LOISIRS (RZ2)","Sports","167","883","780","18301467"
"68","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","11","s","s","s"
"68","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","4","s","s","s"
"68","ACTION SOCIALE (QB)","Accueil d enfants handicapes","6","157","128","4374697"
"68","ACTION SOCIALE (QB)","Accueil des jeunes enfants","84","1257","1018","26112924"
"68","ACTION SOCIALE (QB)","Action sociale NCA","94","1967","1690","43412378"
"68","ACTION SOCIALE (QB)","Aide a domicile","22","1973","1637","35785023"
"68","ACTION SOCIALE (QB)","Aide par le travail","20","1670","1815","35387780"
"68","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","26","1264","1140","32171520"
"68","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","39","1361","1189","32826359"
"68","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","56","2570","2265","63218747"
"68","ENSEIGNEMENT (PZ)","Autres enseignements","216","457","351","9838484"
"68","ENSEIGNEMENT (PZ)","Enseignement culturel","37","s","s","s"
"68","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","32","951","827","27061155"
"68","ENSEIGNEMENT (PZ)","Formation continue d adultes","26","145","131","4515220"
"68","SPORTS ET LOISIRS (RZ2)","Loisirs","32","364","276","7433816"
"68","SPORTS ET LOISIRS (RZ2)","Sports","106","179","143","4407015"
"69","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","24","220","194","5745634"
"69","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","14","365","321","10448860"
"69","ACTION SOCIALE (QB)","Accueil d enfants handicapes","29","491","378","12143708"
"69","ACTION SOCIALE (QB)","Accueil des jeunes enfants","237","3035","2535","64289672"
"69","ACTION SOCIALE (QB)","Action sociale NCA","223","4166","3443","102226199"
"69","ACTION SOCIALE (QB)","Aide a domicile","99","3118","2399","54479767"
"69","ACTION SOCIALE (QB)","Aide par le travail","43","3564","3113","53917999"
"69","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","88","4049","3628","104352054"
"69","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","114","2703","2449","71164113"
"69","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","116","5413","4719","135039894"
"69","ENSEIGNEMENT (PZ)","Autres enseignements","167","1382","1135","41326152"
"69","ENSEIGNEMENT (PZ)","Enseignement culturel","92","343","231","5926517"
"69","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","284","10954","9441","342375988"
"69","ENSEIGNEMENT (PZ)","Formation continue d adultes","118","1313","1167","43232117"
"69","SPORTS ET LOISIRS (RZ2)","Loisirs","85","497","408","10218511"
"69","SPORTS ET LOISIRS (RZ2)","Sports","876","2032","1453","48582675"
"70","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","4","47","38","1313882"
"70","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","6","77","70","2292780"
"70","ACTION SOCIALE (QB)","Accueil d enfants handicapes","7","194","156","4782053"
"70","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","22","17","396676"
"70","ACTION SOCIALE (QB)","Action sociale NCA","23","246","195","4635594"
"70","ACTION SOCIALE (QB)","Aide a domicile","68","993","702","17699520"
"70","ACTION SOCIALE (QB)","Aide par le travail","9","1011","869","15525691"
"70","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","10","581","486","13468011"
"70","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","18","508","446","12581757"
"70","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","16","794","676","19731104"
"70","ENSEIGNEMENT (PZ)","Autres enseignements","8","s","s","s"
"70","ENSEIGNEMENT (PZ)","Enseignement culturel","3","s","s","s"
"70","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","23","479","422","13377962"
"70","ENSEIGNEMENT (PZ)","Formation continue d adultes","5","73","61","1397589"
"70","SPORTS ET LOISIRS (RZ2)","Loisirs","10","16","19","497509"
"70","SPORTS ET LOISIRS (RZ2)","Sports","74","66","55","1419937"
"71","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","18","110","98","2879616"
"71","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","2","s","s","s"
"71","ACTION SOCIALE (QB)","Accueil d enfants handicapes","7","157","119","4063758"
"71","ACTION SOCIALE (QB)","Accueil des jeunes enfants","12","s","s","s"
"71","ACTION SOCIALE (QB)","Action sociale NCA","82","1242","946","21811424"
"71","ACTION SOCIALE (QB)","Aide a domicile","44","2009","1485","32546241"
"71","ACTION SOCIALE (QB)","Aide par le travail","12","1075","931","14972943"
"71","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","19","592","534","14400733"
"71","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","30","949","820","24133573"
"71","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","50","1591","1400","38311404"
"71","ENSEIGNEMENT (PZ)","Autres enseignements","17","s","s","s"
"71","ENSEIGNEMENT (PZ)","Enseignement culturel","19","26","15","548057"
"71","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","46","825","740","24210245"
"71","ENSEIGNEMENT (PZ)","Formation continue d adultes","22","342","283","8439522"
"71","SPORTS ET LOISIRS (RZ2)","Loisirs","30","86","96","2249713"
"71","SPORTS ET LOISIRS (RZ2)","Sports","279","377","306","7646615"
"72","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","12","239","211","6083581"
"72","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","2","s","s","s"
"72","ACTION SOCIALE (QB)","Accueil d enfants handicapes","15","229","195","6188964"
"72","ACTION SOCIALE (QB)","Accueil des jeunes enfants","12","s","s","s"
"72","ACTION SOCIALE (QB)","Action sociale NCA","91","1642","1359","34619044"
"72","ACTION SOCIALE (QB)","Aide a domicile","19","747","574","12990732"
"72","ACTION SOCIALE (QB)","Aide par le travail","23","1486","1285","20726228"
"72","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","15","695","602","17043955"
"72","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","36","657","585","17161883"
"72","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","49","1563","1354","38271180"
"72","ENSEIGNEMENT (PZ)","Autres enseignements","31","66","47","1476465"
"72","ENSEIGNEMENT (PZ)","Enseignement culturel","16","s","s","s"
"72","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","132","2404","2139","71127748"
"72","ENSEIGNEMENT (PZ)","Formation continue d adultes","18","232","218","6575334"
"72","SPORTS ET LOISIRS (RZ2)","Loisirs","10","26","13","370975"
"72","SPORTS ET LOISIRS (RZ2)","Sports","302","592","503","16905692"
"73","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","21","73","62","1802388"
"73","ACTION SOCIALE (QB)","Accueil d enfants handicapes","12","180","138","4284249"
"73","ACTION SOCIALE (QB)","Accueil des jeunes enfants","28","167","145","3589452"
"73","ACTION SOCIALE (QB)","Action sociale NCA","61","1031","865","24132359"
"73","ACTION SOCIALE (QB)","Aide a domicile","22","524","405","8890249"
"73","ACTION SOCIALE (QB)","Aide par le travail","13","1132","980","14615923"
"73","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","6","280","250","6524474"
"73","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","26","477","422","11344358"
"73","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","35","1279","1094","30592491"
"73","ENSEIGNEMENT (PZ)","Autres enseignements","37","132","97","3024896"
"73","ENSEIGNEMENT (PZ)","Enseignement culturel","13","44","28","710985"
"73","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","44","1061","911","30303447"
"73","ENSEIGNEMENT (PZ)","Formation continue d adultes","24","232","179","5481773"
"73","SPORTS ET LOISIRS (RZ2)","Loisirs","22","86","84","2033699"
"73","SPORTS ET LOISIRS (RZ2)","Sports","307","770","642","17065457"
"74","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","7","66","56","1854042"
"74","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","6","101","95","2883727"
"74","ACTION SOCIALE (QB)","Accueil d enfants handicapes","12","233","170","5711238"
"74","ACTION SOCIALE (QB)","Accueil des jeunes enfants","71","495","423","10605007"
"74","ACTION SOCIALE (QB)","Action sociale NCA","60","834","706","18624773"
"74","ACTION SOCIALE (QB)","Aide a domicile","46","1553","1220","27294910"
