"","EPCI","jurid1","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"8120",247800618,"4-ESS",121,"972","840.3","26781980","78","CC Coeur d'Yvelines"
"8121",247800618,"5-HORS ESS",1360,"9259","8736.59","308702510","78","CC Coeur d'Yvelines"
"8122",247800618,"5A-PUBLIC",114,"2425","2234.61","75453871","78","CC Coeur d'Yvelines"
"8123",247800618,"5B-PRIVE",1246,"6834","6501.98","233248639","78","CC Coeur d'Yvelines"
"8124",247800618,"6-TOTAL",1481,"10231","9576.89","335484490","78","CC Coeur d'Yvelines"
"8125",247900798,"1-ASSO+FOND",73,"668","577.2","13681294","79","CC du Thouarsais"
"8126",247900798,"1A-ASSOCIATIONS",73,"668","577.2","13681294","79","CC du Thouarsais"
"8127",247900798,"2-COOPERATIVES",13,"73","79.62","3104711","79","CC du Thouarsais"
"8128",247900798,"3-MUTUELLES",3,"9","8.19","389278","79","CC du Thouarsais"
"8129",247900798,"4-ESS",89,"750","665.01","17175283","79","CC du Thouarsais"
"8130",247900798,"5-HORS ESS",939,"8856","8983.81","260725185","79","CC du Thouarsais"
"8131",247900798,"5A-PUBLIC",109,"1906","1775.06","51583589","79","CC du Thouarsais"
"8132",247900798,"5B-PRIVE",830,"6950","7208.75","209141596","79","CC du Thouarsais"
"8133",247900798,"6-TOTAL",1028,"9606","9648.82","277900468","79","CC du Thouarsais"
"8134",248000499,"1-ASSO+FOND",44,"413","356.98","10027937","80","CC du Val de Somme"
"8135",248000499,"1A-ASSOCIATIONS",44,"413","356.98","10027937","80","CC du Val de Somme"
"8136",248000499,"2-COOPERATIVES",7,"34","33.82","1509528","80","CC du Val de Somme"
"8137",248000499,"4-ESS",51,"447","390.8","11537465","80","CC du Val de Somme"
"8138",248000499,"5-HORS ESS",495,"4182","3875.66","128607343","80","CC du Val de Somme"
"8139",248000499,"5A-PUBLIC",86,"1271","1146.8","33028903","80","CC du Val de Somme"
"8140",248000499,"5B-PRIVE",409,"2911","2728.86","95578440","80","CC du Val de Somme"
"8141",248000499,"6-TOTAL",546,"4629","4266.46","140144808","80","CC du Val de Somme"
"8142",248000747,"1-ASSO+FOND",45,"444","371.58","10458288","80","CC du Pays du Coquelicot"
"8143",248000747,"1A-ASSOCIATIONS",45,"444","371.58","10458288","80","CC du Pays du Coquelicot"
"8144",248000747,"2-COOPERATIVES",9,"s","s","s","80","CC du Pays du Coquelicot"
"8145",248000747,"3-MUTUELLES",1,"s","s","s","80","CC du Pays du Coquelicot"
"8146",248000747,"4-ESS",55,"527","450.98","13121121","80","CC du Pays du Coquelicot"
"8147",248000747,"5-HORS ESS",769,"6402","6013.03","205893115","80","CC du Pays du Coquelicot"
"8148",248000747,"5A-PUBLIC",134,"1327","1159.9","34445231","80","CC du Pays du Coquelicot"
"8149",248000747,"5B-PRIVE",635,"5075","4853.13","171447884","80","CC du Pays du Coquelicot"
"8150",248000747,"6-TOTAL",824,"6929","6464.01","219014236","80","CC du Pays du Coquelicot"
"8151",248100158,"1-ASSO+FOND",47,"632","525.8","12817692","81","CC du Sor et de l'Agout"
"8152",248100158,"1A-ASSOCIATIONS",47,"632","525.8","12817692","81","CC du Sor et de l'Agout"
"8153",248100158,"2-COOPERATIVES",21,"188","178.96","6950495","81","CC du Sor et de l'Agout"
"8154",248100158,"4-ESS",68,"820","704.76","19768187","81","CC du Sor et de l'Agout"
"8155",248100158,"5-HORS ESS",537,"3408","3181.01","103945658","81","CC du Sor et de l'Agout"
"8156",248100158,"5A-PUBLIC",57,"679","615.73","16873335","81","CC du Sor et de l'Agout"
"8157",248100158,"5B-PRIVE",480,"2729","2565.28","87072323","81","CC du Sor et de l'Agout"
"8158",248100158,"6-TOTAL",605,"4228","3885.77","123713845","81","CC du Sor et de l'Agout"
"8159",248100497,"1-ASSO+FOND",13,"302","267.7","7300867","81","CC Val 81"
"8160",248100497,"1A-ASSOCIATIONS",13,"302","267.7","7300867","81","CC Val 81"
"8161",248100497,"2-COOPERATIVES",4,"20","19.11","741573","81","CC Val 81"
"8162",248100497,"3-MUTUELLES",3,"145","130.71","4143302","81","CC Val 81"
"8163",248100497,"4-ESS",20,"467","417.52","12185742","81","CC Val 81"
"8164",248100497,"5-HORS ESS",142,"458","405.95","10352022","81","CC Val 81"
"8165",248100497,"5A-PUBLIC",30,"122","101.56","3028303","81","CC Val 81"
"8166",248100497,"5B-PRIVE",112,"336","304.39","7323719","81","CC Val 81"
"8167",248100497,"6-TOTAL",162,"925","823.47","22537764","81","CC Val 81"
"8168",248100745,"1-ASSO+FOND",7,"15","12.21","293388","81","CC Thoré Montagne Noire"
"8169",248100745,"1A-ASSOCIATIONS",7,"15","12.21","293388","81","CC Thoré Montagne Noire"
"8170",248100745,"2-COOPERATIVES",5,"s","s","s","81","CC Thoré Montagne Noire"
"8171",248100745,"3-MUTUELLES",2,"s","s","s","81","CC Thoré Montagne Noire"
"8172",248100745,"4-ESS",14,"87","82.93","1931018","81","CC Thoré Montagne Noire"
"8173",248100745,"5-HORS ESS",168,"1243","1134.01","36151221","81","CC Thoré Montagne Noire"
"8174",248100745,"5A-PUBLIC",17,"169","147.42","3834257","81","CC Thoré Montagne Noire"
"8175",248100745,"5B-PRIVE",151,"1074","986.59","32316964","81","CC Thoré Montagne Noire"
"8176",248100745,"6-TOTAL",182,"1330","1216.94","38082239","81","CC Thoré Montagne Noire"
"8177",248200016,"1-ASSO+FOND",41,"400","325.13","8405916","82","CC des Deux Rives"
"8178",248200016,"1A-ASSOCIATIONS",41,"400","325.13","8405916","82","CC des Deux Rives"
"8179",248200016,"2-COOPERATIVES",9,"63","57.79","1792455","82","CC des Deux Rives"
"8180",248200016,"4-ESS",50,"463","382.92","10198371","82","CC des Deux Rives"
"8181",248200016,"5-HORS ESS",522,"4116","3909.47","137050309","82","CC des Deux Rives"
"8182",248200016,"5A-PUBLIC",71,"1105","1007.38","28585445","82","CC des Deux Rives"
"8183",248200016,"5B-PRIVE",451,"3011","2902.09","108464864","82","CC des Deux Rives"
"8184",248200016,"6-TOTAL",572,"4579","4292.39","147248680","82","CC des Deux Rives"
"8185",248200057,"1-ASSO+FOND",44,"331","282.21","7656109","82","CC du Quercy Caussadais"
"8186",248200057,"1A-ASSOCIATIONS",44,"331","282.21","7656109","82","CC du Quercy Caussadais"
"8187",248200057,"2-COOPERATIVES",23,"164","147.51","4670320","82","CC du Quercy Caussadais"
"8188",248200057,"3-MUTUELLES",3,"5","5","181316","82","CC du Quercy Caussadais"
"8189",248200057,"4-ESS",70,"500","434.72","12507745","82","CC du Quercy Caussadais"
"8190",248200057,"5-HORS ESS",596,"3482","3368.11","101114432","82","CC du Quercy Caussadais"
"8191",248200057,"5A-PUBLIC",46,"816","758.05","22453618","82","CC du Quercy Caussadais"
"8192",248200057,"5B-PRIVE",550,"2666","2610.06","78660814","82","CC du Quercy Caussadais"
"8193",248200057,"6-TOTAL",666,"3982","3802.83","113622177","82","CC du Quercy Caussadais"
"8194",248200065,"1-ASSO+FOND",27,"569","482.78","14356578","82","CC de la Lomagne Tarn-et-Garonnaise"
"8195",248200065,"1A-ASSOCIATIONS",27,"569","482.78","14356578","82","CC de la Lomagne Tarn-et-Garonnaise"
"8196",248200065,"2-COOPERATIVES",10,"s","s","s","82","CC de la Lomagne Tarn-et-Garonnaise"
"8197",248200065,"3-MUTUELLES",2,"s","s","s","82","CC de la Lomagne Tarn-et-Garonnaise"
"8198",248200065,"4-ESS",39,"682","593.05","17280291","82","CC de la Lomagne Tarn-et-Garonnaise"
"8199",248200065,"5-HORS ESS",327,"1628","1578.92","45099188","82","CC de la Lomagne Tarn-et-Garonnaise"
"8200",248200065,"5A-PUBLIC",58,"477","427.12","12257045","82","CC de la Lomagne Tarn-et-Garonnaise"
"8201",248200065,"5B-PRIVE",269,"1151","1151.8","32842143","82","CC de la Lomagne Tarn-et-Garonnaise"
"8202",248200065,"6-TOTAL",366,"2310","2171.97","62379479","82","CC de la Lomagne Tarn-et-Garonnaise"
"8203",248200107,"1-ASSO+FOND",39,"120","94.77","2216790","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8204",248200107,"1A-ASSOCIATIONS",39,"120","94.77","2216790","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8205",248200107,"2-COOPERATIVES",5,"s","s","s","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8206",248200107,"3-MUTUELLES",2,"s","s","s","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8207",248200107,"4-ESS",46,"193","169.51","3908818","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8208",248200107,"5-HORS ESS",257,"922","871.14","23885930","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8209",248200107,"5A-PUBLIC",32,"368","332.65","9133812","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8210",248200107,"5B-PRIVE",225,"554","538.49","14752118","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8211",248200107,"6-TOTAL",303,"1115","1040.65","27794748","82","CC du Quercy Rouergue et des Gorges de l'Aveyron"
"8212",248300410,"1-ASSO+FOND",67,"459","384.34","9919271","83","CC de la Vallée du Gapeau"
"8213",248300410,"1A-ASSOCIATIONS",66,"s","s","s","83","CC de la Vallée du Gapeau"
"8214",248300410,"1B-FONDATIONS",1,"s","s","s","83","CC de la Vallée du Gapeau"
"8215",248300410,"2-COOPERATIVES",11,"s","s","s","83","CC de la Vallée du Gapeau"
"8216",248300410,"3-MUTUELLES",2,"s","s","s","83","CC de la Vallée du Gapeau"
"8217",248300410,"4-ESS",80,"534","468.73","12969789","83","CC de la Vallée du Gapeau"
"8218",248300410,"5-HORS ESS",1014,"8582","7870.63","239434186","83","CC de la Vallée du Gapeau"
"8219",248300410,"5A-PUBLIC",36,"980","927.62","28657044","83","CC de la Vallée du Gapeau"
"8220",248300410,"5B-PRIVE",978,"7602","6943.01","210777142","83","CC de la Vallée du Gapeau"
"8221",248300410,"6-TOTAL",1094,"9116","8339.36","252403975","83","CC de la Vallée du Gapeau"
"8222",248300550,"1-ASSO+FOND",77,"419","353.52","9533542","83","CC Coeur du Var"
"8223",248300550,"1A-ASSOCIATIONS",77,"419","353.52","9533542","83","CC Coeur du Var"
"8224",248300550,"2-COOPERATIVES",19,"s","s","s","83","CC Coeur du Var"
"8225",248300550,"3-MUTUELLES",1,"s","s","s","83","CC Coeur du Var"
"8226",248300550,"4-ESS",97,"532","461.71","14055104","83","CC Coeur du Var"
"8227",248300550,"5-HORS ESS",1121,"7214","6799.78","201993398","83","CC Coeur du Var"
"8228",248300550,"5A-PUBLIC",53,"2058","1907.64","53590854","83","CC Coeur du Var"
"8229",248300550,"5B-PRIVE",1068,"5156","4892.14","148402544","83","CC Coeur du Var"
"8230",248300550,"6-TOTAL",1218,"7746","7261.49","216048502","83","CC Coeur du Var"
"8231",248400160,"1-ASSO+FOND",42,"247","286.05","6257335","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8232",248400160,"1A-ASSOCIATIONS",42,"247","286.05","6257335","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8233",248400160,"2-COOPERATIVES",5,"48","50.01","1822446","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8234",248400160,"4-ESS",47,"295","336.06","8079781","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8235",248400160,"5-HORS ESS",614,"2730","2583.8","76146412","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8236",248400160,"5A-PUBLIC",35,"583","537.11","15190778","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8237",248400160,"5B-PRIVE",579,"2147","2046.69","60955634","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8238",248400160,"6-TOTAL",661,"3025","2919.86","84226193","84","CC Aygues-Ouvèze en Provence (CCAOP)"
"8239",248400236,"1-ASSO+FOND",111,"1031","947.52","27007989","84","CC du Pays Réuni d'Orange"
"8240",248400236,"1A-ASSOCIATIONS",110,"s","s","s","84","CC du Pays Réuni d'Orange"
"8241",248400236,"1B-FONDATIONS",1,"s","s","s","84","CC du Pays Réuni d'Orange"
"8242",248400236,"2-COOPERATIVES",8,"88","80.01","3418144","84","CC du Pays Réuni d'Orange"
"8243",248400236,"3-MUTUELLES",7,"24","23.69","1113413","84","CC du Pays Réuni d'Orange"
"8244",248400236,"4-ESS",126,"1143","1051.22","31539546","84","CC du Pays Réuni d'Orange"
"8245",248400236,"5-HORS ESS",1709,"12235","11477.25","362561293","84","CC du Pays Réuni d'Orange"
"8246",248400236,"5A-PUBLIC",67,"3061","2891.51","93253048","84","CC du Pays Réuni d'Orange"
"8247",248400236,"5B-PRIVE",1642,"9174","8585.74","269308245","84","CC du Pays Réuni d'Orange"
"8248",248400236,"6-TOTAL",1835,"13378","12528.47","394100839","84","CC du Pays Réuni d'Orange"
"8249",248400285,"1-ASSO+FOND",78,"646","563.22","15018348","84","CC Territoriale Sud-Luberon"
"8250",248400285,"1A-ASSOCIATIONS",77,"s","s","s","84","CC Territoriale Sud-Luberon"
"8251",248400285,"1B-FONDATIONS",1,"s","s","s","84","CC Territoriale Sud-Luberon"
"8252",248400285,"2-COOPERATIVES",8,"s","s","s","84","CC Territoriale Sud-Luberon"
"8253",248400285,"3-MUTUELLES",2,"s","s","s","84","CC Territoriale Sud-Luberon"
"8254",248400285,"4-ESS",88,"805","704.14","20768324","84","CC Territoriale Sud-Luberon"
"8255",248400285,"5-HORS ESS",625,"2211","2077.69","59165966","84","CC Territoriale Sud-Luberon"
"8256",248400285,"5A-PUBLIC",43,"728","660.06","19295031","84","CC Territoriale Sud-Luberon"
"8257",248400285,"5B-PRIVE",582,"1483","1417.63","39870935","84","CC Territoriale Sud-Luberon"
"8258",248400285,"6-TOTAL",713,"3016","2781.83","79934290","84","CC Territoriale Sud-Luberon"
"8259",248400293,"1-ASSO+FOND",106,"858","743.6","21717047","84","CA des Sorgues du Comtat"
"8260",248400293,"1A-ASSOCIATIONS",106,"858","743.6","21717047","84","CA des Sorgues du Comtat"
"8261",248400293,"2-COOPERATIVES",10,"61","51.16","1639309","84","CA des Sorgues du Comtat"
"8262",248400293,"3-MUTUELLES",4,"57","39.45","1489414","84","CA des Sorgues du Comtat"
"8263",248400293,"4-ESS",120,"976","834.21","24845770","84","CA des Sorgues du Comtat"
"8264",248400293,"5-HORS ESS",1706,"12829","12535.29","390010088","84","CA des Sorgues du Comtat"
"8265",248400293,"5A-PUBLIC",56,"2109","1987.25","57707993","84","CA des Sorgues du Comtat"
"8266",248400293,"5B-PRIVE",1650,"10720","10548.04","332302095","84","CA des Sorgues du Comtat"
"8267",248400293,"6-TOTAL",1826,"13805","13369.5","414855858","84","CA des Sorgues du Comtat"
"8268",248400319,"1-ASSO+FOND",95,"831","834.31","20243451","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8269",248400319,"1A-ASSOCIATIONS",94,"s","s","s","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8270",248400319,"1B-FONDATIONS",1,"s","s","s","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8271",248400319,"2-COOPERATIVES",10,"150","210.01","6456547","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8272",248400319,"4-ESS",105,"981","1044.32","26699998","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8273",248400319,"5-HORS ESS",1197,"7555","7345.39","223232364","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8274",248400319,"5A-PUBLIC",53,"1967","1806","54142993","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8275",248400319,"5B-PRIVE",1144,"5588","5539.39","169089371","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8276",248400319,"6-TOTAL",1302,"8536","8389.71","249932362","84","CC du Pays des Sorgues et des Monts de Vaucluse"
"8277",248400335,"1-ASSO+FOND",43,"272","232.36","5627025","84","CC Vaison Ventoux"
"8278",248400335,"1A-ASSOCIATIONS",43,"272","232.36","5627025","84","CC Vaison Ventoux"
"8279",248400335,"2-COOPERATIVES",11,"99","102.94","4019858","84","CC Vaison Ventoux"
"8280",248400335,"4-ESS",54,"371","335.3","9646883","84","CC Vaison Ventoux"
"8281",248400335,"5-HORS ESS",853,"3860","3696.04","110475584","84","CC Vaison Ventoux"
"8282",248400335,"5A-PUBLIC",47,"968","867.2","25783536","84","CC Vaison Ventoux"
"8283",248400335,"5B-PRIVE",806,"2892","2828.84","84692048","84","CC Vaison Ventoux"
"8284",248400335,"6-TOTAL",907,"4231","4031.34","120122467","84","CC Vaison Ventoux"
"8285",248500191,"1-ASSO+FOND",28,"307","297.69","7292489","85","CC de l'Ile de Noirmoutier"
"8286",248500191,"1A-ASSOCIATIONS",28,"307","297.69","7292489","85","CC de l'Ile de Noirmoutier"
"8287",248500191,"2-COOPERATIVES",12,"73","79.15","2964634","85","CC de l'Ile de Noirmoutier"
"8288",248500191,"3-MUTUELLES",3,"7","6.28","213244","85","CC de l'Ile de Noirmoutier"
"8289",248500191,"4-ESS",43,"387","383.12","10470367","85","CC de l'Ile de Noirmoutier"
"8290",248500191,"5-HORS ESS",579,"2029","2324.55","62778120","85","CC de l'Ile de Noirmoutier"
"8291",248500191,"5A-PUBLIC",21,"467","458.04","12648370","85","CC de l'Ile de Noirmoutier"
"8292",248500191,"5B-PRIVE",558,"1562","1866.51","50129750","85","CC de l'Ile de Noirmoutier"
"8293",248500191,"6-TOTAL",622,"2416","2707.67","73248487","85","CC de l'Ile de Noirmoutier"
"8294",248500258,"1-ASSO+FOND",55,"490","443.99","12604621","85","CC Océan Marais de Monts"
"8295",248500258,"1A-ASSOCIATIONS",55,"490","443.99","12604621","85","CC Océan Marais de Monts"
"8296",248500258,"2-COOPERATIVES",10,"s","s","s","85","CC Océan Marais de Monts"
"8297",248500258,"3-MUTUELLES",1,"s","s","s","85","CC Océan Marais de Monts"
"8298",248500258,"4-ESS",66,"533","487.16","14386591","85","CC Océan Marais de Monts"
"8299",248500258,"5-HORS ESS",941,"4240","4577.91","126735781","85","CC Océan Marais de Monts"
"8300",248500258,"5A-PUBLIC",27,"978","951.09","26972381","85","CC Océan Marais de Monts"
"8301",248500258,"5B-PRIVE",914,"3262","3626.82","99763400","85","CC Océan Marais de Monts"
"8302",248500258,"6-TOTAL",1007,"4773","5065.07","141122372","85","CC Océan Marais de Monts"
"8303",248500340,"1-ASSO+FOND",77,"774","632.54","17547078","85","CC Pays de Chantonnay"
"8304",248500340,"1A-ASSOCIATIONS",77,"774","632.54","17547078","85","CC Pays de Chantonnay"
"8305",248500340,"2-COOPERATIVES",14,"72","68.5","2606603","85","CC Pays de Chantonnay"
"8306",248500340,"3-MUTUELLES",4,"7","7.48","241329","85","CC Pays de Chantonnay"
"8307",248500340,"4-ESS",95,"853","708.52","20395010","85","CC Pays de Chantonnay"
"8308",248500340,"5-HORS ESS",588,"5644","5321.73","153465162","85","CC Pays de Chantonnay"
"8309",248500340,"5A-PUBLIC",41,"668","594.04","16382685","85","CC Pays de Chantonnay"
"8310",248500340,"5B-PRIVE",547,"4976","4727.69","137082477","85","CC Pays de Chantonnay"
"8311",248500340,"6-TOTAL",683,"6497","6030.25","173860172","85","CC Pays de Chantonnay"
"8312",248500415,"1-ASSO+FOND",67,"495","389.26","10699431","85","CC du Pays de la Châtaigneraie"
"8313",248500415,"1A-ASSOCIATIONS",67,"495","389.26","10699431","85","CC du Pays de la Châtaigneraie"
"8314",248500415,"2-COOPERATIVES",13,"s","s","s","85","CC du Pays de la Châtaigneraie"
"8315",248500415,"3-MUTUELLES",1,"s","s","s","85","CC du Pays de la Châtaigneraie"
"8316",248500415,"4-ESS",81,"568","460.46","13273616","85","CC du Pays de la Châtaigneraie"
"8317",248500415,"5-HORS ESS",435,"4497","4200.93","123257699","85","CC du Pays de la Châtaigneraie"
"8318",248500415,"5A-PUBLIC",36,"755","688.41","18772406","85","CC du Pays de la Châtaigneraie"
"8319",248500415,"5B-PRIVE",399,"3742","3512.52","104485293","85","CC du Pays de la Châtaigneraie"
"8320",248500415,"6-TOTAL",516,"5065","4661.39","136531315","85","CC du Pays de la Châtaigneraie"
"8321",248500464,"1-ASSO+FOND",79,"745","597.44","17008548","85","CC du Pays de Pouzauges"
"8322",248500464,"1A-ASSOCIATIONS",79,"745","597.44","17008548","85","CC du Pays de Pouzauges"
"8323",248500464,"2-COOPERATIVES",17,"s","s","s","85","CC du Pays de Pouzauges"
"8324",248500464,"3-MUTUELLES",2,"s","s","s","85","CC du Pays de Pouzauges"
"8325",248500464,"4-ESS",98,"952","801.6","24845473","85","CC du Pays de Pouzauges"
"8326",248500464,"5-HORS ESS",560,"6507","6220.12","200971399","85","CC du Pays de Pouzauges"
"8327",248500464,"5A-PUBLIC",35,"548","495.51","13090021","85","CC du Pays de Pouzauges"
"8328",248500464,"5B-PRIVE",525,"5959","5724.61","187881378","85","CC du Pays de Pouzauges"
"8329",248500464,"6-TOTAL",658,"7459","7021.72","225816872","85","CC du Pays de Pouzauges"
