"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Pays de la Loire","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4","4","34","38","1135368"
"Pays de la Loire","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","137","98","3335","3230","114421927"
"Pays de la Loire","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","1","1","s","s","s"
"Pays de la Loire","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","3","2","s","s","s"
"Pays de la Loire","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","54","33","s","s","s"
"Pays de la Loire","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","249","225","s","s","s"
"Pays de la Loire","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Pays de la Loire","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","133","1","s","s","s"
"Pays de la Loire","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","237","17","s","s","s"
"Pays de la Loire","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","96","1","s","s","s"
"Pays de la Loire","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","38","4","1288","1078","44021363"
"Pays de la Loire","ESS","2. Mutuelle","SERVICES DIVERS","Ensemble","1","1","s","s","s"
"Pays de la Loire","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","1935","1040","54845","45649","1140312008"
"Pays de la Loire","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","13","1","s","s","s"
"Pays de la Loire","ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","22","17","289","245","5167024"
"Pays de la Loire","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","1239","1145","1388","1703","56298123"
"Pays de la Loire","ESS","3. Association","COMMERCE (GZ)","Ensemble","17","13","s","s","s"
"Pays de la Loire","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","2156","1556","32836","28522","970194467"
"Pays de la Loire","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","301","193","1955","1839","47901411"
"Pays de la Loire","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","18","15","327","349","7745802"
"Pays de la Loire","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","2749","2526","7812","6841","190504674"
"Pays de la Loire","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","236","125","6040","5080","185855466"
"Pays de la Loire","ESS","3. Association","SERVICES DIVERS","Ensemble","338","284","2898","2339","69948392"
"Pays de la Loire","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","882","686","10080","9561","275398290"
"Pays de la Loire","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","2705","2571","5243","4202","119004145"
"Pays de la Loire","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","31","2","s","s","s"
"Pays de la Loire","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","1","1","s","s","s"
"Pays de la Loire","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","10","1","s","s","s"
"Pays de la Loire","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","6","4","s","s","s"
"Pays de la Loire","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","4","0","s","s","s"
"Pays de la Loire","ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","6","5","s","s","s"
"Pays de la Loire","ESS","4. Fondation","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Pays de la Loire","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","582","422","9807","8135","198255169"
"Pays de la Loire","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4451","3397","s","s","s"
"Pays de la Loire","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","7639","7516","20491","21661","554872287"
"Pays de la Loire","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","273","235","1931","2047","66078737"
"Pays de la Loire","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","22164","15485","s","s","s"
"Pays de la Loire","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1340","1054","6070","5292","168242062"
"Pays de la Loire","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","9499","8200","39242","38706","933889509"
"Pays de la Loire","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","22094","18989","334096","321694","11046007095"
"Pays de la Loire","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","20","12","295","272","10769624"
"Pays de la Loire","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3629","3251","18854","17033","512494266"
"Pays de la Loire","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","12210","9383","130618","123764","4287396301"
"Pays de la Loire","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","14871","11560","110261","101222","3519094840"
"Pays de la Loire","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","879","788","3759","3956","152069224"
"Pays de la Loire","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","492","332","22789","20298","544450178"
"Pays de la Loire","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","12","1","s","s","s"
"Pays de la Loire","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","0","67","67","1902408"
"Pays de la Loire","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","37","14","840","912","31820291"
"Pays de la Loire","Hors ESS","Public","COMMERCE (GZ)","Ensemble","1","0","s","s","s"
"Pays de la Loire","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","2445","489","55101","50462","1823129569"
"Pays de la Loire","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","62","11","892","786","19368461"
"Pays de la Loire","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","107","80","770","731","21343681"
"Pays de la Loire","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","126","45","57186","52424","1745514670"
"Pays de la Loire","Hors ESS","Public","SERVICES DIVERS","Ensemble","2471","1587","123800","115733","3716386894"
"Pays de la Loire","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","51","17","2576","2463","97047400"
"Pays de la Loire","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","23","6","191","165","4597775"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","9","7","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","868","143","12161","11917","581202699"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","26","24","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","7","6","45","39","1191596"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","130","99","1669","1672","58446664"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","28","18","171","156","4737946"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","7","6","14","15","341196"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","224","212","1717","1695","61469289"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","2","2","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","6","6","57","52","1871202"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","77","56","809","718","28698795"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","105","85","585","508","16913312"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","33","2","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","431","48","4899","s","189461740"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","48","4","194","182","s"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","81","1","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","SERVICES DIVERS","Ensemble","2","2","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2","0","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","2352","1182","59760","50598","1297754513"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","11","0","119","s","4646166"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","126","121","181","227","4477720"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","1711","1625","2495","3040","103727384"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","COMMERCE (GZ)","Ensemble","36","16","141","125","s"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","1310","1049","19313","16790","587918597"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","296","128","1495","1836","50122888"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","19","13","177","212","4818959"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","3713","3355","15111","12799","363449079"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","286","147","12567","11075","425975394"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","SERVICES DIVERS","Ensemble","722","653","3192","2900","85887037"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","592","467","6828","7146","249629029"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","2391","2284","5459","s","s"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","26","6","1499","1289","38581202"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2","1","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","8","8","97","89","3272911"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","15","3","542","491","17454888"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3","0","16","30","887400"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","13","7","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","13","2","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","SERVICES DIVERS","Ensemble","3","3","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2","2","s","s","s"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","1204","795","28956","24068","621160637"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","7094","5160","31040","s","1440705985"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5023","4938","s","s","s"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","611","531","4870","5234","201503141"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","42698","31474","239582","222311","6920829682"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2377","2032","7905","6919","226773026"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","22169","19987","88222","95594","2551581142"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","34576","30798","247607","238681","9469595490"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","43","30","s","s","s"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","7782","6912","38534","34481","1089883659"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","24057","19767","183485","174829","6655280359"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","30629","25910","176742","161261","5742757326"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1502","1316","5111","s","s"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","458","305","19110","17447","474828628"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","27","4","712","s","34869733"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","15","1","s","s","s"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","72","17","1591","1566","54661846"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","COMMERCE (GZ)","Ensemble","3","0","242","239","9953723"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","3599","594","90995","82599","3021733403"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","119","10","1181","1176","29377868"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","214","157","2088","1921","66133449"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","NON-CLASSES (94.99Z)","Ensemble","4","0","s","s","s"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","117","61","73109","67400","2314555903"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","SERVICES DIVERS","Ensemble","2518","1271","220021","210671","7007577644"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","129","51","10270","9917","454365123"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","24","11","s","s","s"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","3","s","s","s"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","5","5","s","s","s"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","4","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","4","4","16","s","322704"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Autres enseignements","7","5","s","s","s"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Formation d adulte","26","13","217","197","7388634"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","28","16","s","s","s"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","12","0","848","584","14310229"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","3","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","10","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","90","6","3208","s","77878209"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Formation d adulte","2","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","634","451","6631","5535","138537132"
"Auvergne-Rhône-Alpes","ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","601","511","19269","14492","323510819"
"Auvergne-Rhône-Alpes","ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","252","49","17943","15769","263167743"
"Auvergne-Rhône-Alpes","ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","1401","724","20947","17159","485331865"
"Auvergne-Rhône-Alpes","ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","1324","421","45022","39188","1114484618"
"Auvergne-Rhône-Alpes","ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","986","912","4658","3566","114442921"
"Auvergne-Rhône-Alpes","ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1251","937","34793","29982","1027094983"
"Auvergne-Rhône-Alpes","ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","339","228","2873","2548","88645432"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","1","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","8","1","s","s","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","63","5","949","736","23189304"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","91","7","3952","3451","101696042"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Autres enseignements","1","0","s","s","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","11","4","s","s","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Formation d adulte","8","0","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","714","405","4760","4126","89999132"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","423","325","8637","6450","135697992"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","3","2","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","64","38","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","218","151","9393","8369","233908679"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","805","729","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","144","100","2289","1709","66461946"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","2111","1674","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","42","4","1149","1034","29341094"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","53","14","1719","1409","31949680"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","5","3","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","359","253","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","521","290","32115","29303","834607872"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","46","20","s","s","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","6537","1041","137907","128155","4663355176"
