"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"90","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","s"
"90","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"90","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","s"
"90","ACTION SOCIALE (QB)","Aide a domicile","Aides","9"
"90","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","126"
"90","ACTION SOCIALE (QB)","Aide par le travail","Aides","402"
"90","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","269"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","415"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","79"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","16"
"90","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","207"
"90","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"90","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"90","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","24"
"90","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"90","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"90","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"90","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","319"
"90","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"90","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"90","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"90","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"90","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"90","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"91","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"91","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"91","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","94"
"91","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"91","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"91","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","254"
"91","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"91","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"91","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Apprentis","s"
"91","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","699"
"91","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","11"
"91","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","28"
"91","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"91","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","162"
"91","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"91","ACTION SOCIALE (QB)","Action sociale NCA","Aides","269"
"91","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"91","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","1470"
"91","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"91","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"91","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"91","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1301"
"91","ACTION SOCIALE (QB)","Aide par le travail","Aides","460"
"91","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"91","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","1370"
"91","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","23"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","1420"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Stagiaires","s"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","8"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","7"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","1246"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","14"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","43"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","15"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","3347"
"91","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","103"
"91","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"91","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"91","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","387"
"91","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"91","ENSEIGNEMENT (PZ)","Enseignement culturel","Apprentis","s"
"91","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","110"
"91","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","40"
"91","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"91","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","2461"
"91","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"91","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"91","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"91","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","585"
"91","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"91","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"91","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"91","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"91","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"91","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"92","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"92","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"92","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"92","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"92","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"92","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"92","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","802"
"92","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"92","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","94"
"92","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"92","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","572"
"92","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"92","ACTION SOCIALE (QB)","Action sociale NCA","Aides","166"
"92","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","9"
"92","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","2057"
"92","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","15"
"92","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"92","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"92","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","443"
"92","ACTION SOCIALE (QB)","Aide par le travail","Aides","s"
"92","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","2032"
"92","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","5"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","1444"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Stagiaires","s"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","23"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","8"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","865"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","10"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","48"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","6"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","2877"
"92","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","27"
"92","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"92","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"92","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","738"
"92","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"92","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"92","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","83"
"92","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","19"
"92","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","5439"
"92","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","28"
"92","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"92","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"92","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","912"
"92","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","20"
"92","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"92","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","342"
"92","SPORTS ET LOISIRS (RZ2)","Loisirs","Stagiaires","s"
"92","SPORTS ET LOISIRS (RZ2)","Sports","Aides","89"
"92","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"92","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","2327"
"92","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"93","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"93","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","182"
"93","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","15"
"93","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Apprentis","s"
"93","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","622"
"93","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"93","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","338"
"93","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Action sociale NCA","Aides","550"
"93","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","16"
"93","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","3124"
"93","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","22"
"93","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"93","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"93","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","670"
"93","ACTION SOCIALE (QB)","Aide par le travail","Aides","1304"
"93","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","s"
"93","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","46"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","1486"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Stagiaires","s"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","32"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","7"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","1887"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","21"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","38"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","9"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","2244"
"93","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","21"
"93","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"93","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"93","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","494"
"93","ENSEIGNEMENT (PZ)","Autres enseignements","Stagiaires","s"
"93","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"93","ENSEIGNEMENT (PZ)","Enseignement culturel","Apprentis","s"
"93","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"93","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","57"
"93","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"93","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","2942"
"93","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"93","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","52"
"93","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"93","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","807"
"93","ENSEIGNEMENT (PZ)","Formation continue d adultes","Stagiaires","s"
"93","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"93","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"93","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","580"
"93","SPORTS ET LOISIRS (RZ2)","Loisirs","Stagiaires","s"
"93","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"93","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"93","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","1227"
"93","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"94","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","180"
"94","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"94","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","144"
"94","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"94","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Apprentis","s"
"94","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","683"
"94","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","29"
"94","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"94","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","150"
"94","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Action sociale NCA","Aides","111"
"94","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","6"
"94","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","1860"
"94","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","15"
"94","ACTION SOCIALE (QB)","Aide a domicile","Aides","229"
"94","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","947"
"94","ACTION SOCIALE (QB)","Aide par le travail","Aides","s"
"94","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"94","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","2004"
"94","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","21"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","1670"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Stagiaires","s"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","23"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","7"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","1065"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","8"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","40"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","2329"
"94","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"94","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"94","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"94","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","276"
"94","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"94","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"94","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","100"
"94","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","9"
"94","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","3766"
"94","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","9"
"94","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"94","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"94","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","601"
"94","ENSEIGNEMENT (PZ)","Formation continue d adultes","Stagiaires","s"
"94","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"94","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"94","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"94","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"94","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"94","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"95","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
