"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"58","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","26","22","548","617","13592060"
"58","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","6","2","s","s","s"
"58","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","62","33","922","775","21041939"
"58","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","47","18","1727","1555","43513054"
"58","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","2","2","s","s","s"
"58","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","4","3","s","s","s"
"58","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","3","0","215","196","3037568"
"58","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","5","1","s","s","s"
"58","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","15","6","479","438","12149545"
"58","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","2","1","s","s","s"
"58","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","10","5","s","s","s"
"58","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","23","8","1474","1393","40883047"
"59","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","84","62","s","s","s"
"59","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","102","79","s","s","131050996"
"59","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","72","10","8324","7206","s"
"59","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","595","297","12088","9986","272705782"
"59","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","494","105","17704","15402","434588012"
"59","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","271","133","1524","1385","30262910"
"59","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","103","81","2300","1598","32534350"
"59","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","5","2","s","s","s"
"59","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","20","18","s","s","s"
"59","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","48","27","2243","2000","54913102"
"59","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","4","1","s","s","s"
"59","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","14","3","s","s","8720667"
"59","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","5","1","s","s","s"
"59","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","301","255","s","s","s"
"59","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","140","57","8177","7373","208259452"
"60","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","23","13","479","427","10437648"
"60","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","33","25","1208","976","22201863"
"60","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","20","4","2121","1887","31297303"
"60","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","115","48","2051","1644","49145577"
"60","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","127","25","4598","4204","117970839"
"60","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","29","17","s","s","s"
"60","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","25","21","455","403","8323277"
"60","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","1","s","s","s"
"60","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","2","2","s","s","s"
"60","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","37","30","1600","1432","39451494"
"60","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","1","s","s","s"
"60","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","0","s","s","s"
"60","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","43","24","s","s","s"
"60","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","29","14","1461","1349","38567268"
"61","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","6","6","s","s","s"
"61","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","38","32","1437","1129","25729861"
"61","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","14","1","s","s","s"
"61","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","65","33","1706","1501","35981404"
"61","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","80","30","2874","2550","73435637"
"61","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","1","1","s","s","s"
"61","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","7","5","105","77","1723248"
"61","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","1","s","s","s"
"61","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","3","2","s","s","s"
"61","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","15","12","451","412","11144294"
"61","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","1","0","s","s","s"
"61","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","16","15","s","s","s"
"61","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","19","9","849","767","20256437"
"62","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","28","21","s","s","s"
"62","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","89","79","5698","3976","92289466"
"62","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","45","8","s","3867","s"
"62","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","231","116","4470","s","95436058"
"62","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","249","60","9861","8543","236648080"
"62","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","107","61","588","493","10064801"
"62","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","44","31","s","s","s"
"62","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","0","s","s","s"
"62","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","4","4","s","s","s"
"62","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","45","22","1692","1484","39156798"
"62","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","3","0","s","s","s"
"62","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","8","1","s","s","s"
"62","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","3","0","s","s","s"
"62","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","174","147","s","s","s"
"62","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","77","17","4927","4607","134469140"
"63","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","22","17","s","s","s"
"63","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","37","31","1356","934","21744663"
"63","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","28","6","s","s","s"
"63","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","122","57","1701","1387","38228200"
"63","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","109","34","3409","2948","84874541"
"63","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","37","28","325","287","6150248"
"63","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","23","16","471","346","8151468"
"63","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","5","3","92","73","1651317"
"63","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","21","14","881","778","21356127"
"63","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","4","0","s","s","s"
"63","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","22","8","925","740","16432876"
"63","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","2","1","s","s","s"
"63","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","48","27","1689","1516","43692331"
"63","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","72","48","4332","3943","107692056"
"64","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","54","37","s","s","s"
"64","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","36","27","1198","893","22462127"
"64","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","24","8","s","s","s"
"64","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","185","114","2746","2261","62455814"
"64","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","142","62","6298","5405","152765458"
"64","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","22","19","s","s","s"
"64","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","48","37","s","s","s"
"64","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","1","0","s","s","s"
"64","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","9","6","143","125","4404453"
"64","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","34","25","1219","1110","30008995"
"64","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","6","1","s","s","s"
"64","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","15","3","s","s","s"
"64","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","59","48","2061","1816","51324169"
"64","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","29","11","1468","1331","36127143"
"65","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","19","16","s","s","s"
"65","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","37","27","1569","1194","25379468"
"65","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","4","1","s","s","s"
"65","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","42","29","512","425","10534051"
"65","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","56","16","2498","2180","63967778"
"65","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","9","7","s","s","s"
"65","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","11","10","s","s","s"
"65","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","3","1","s","s","s"
"65","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","8","6","307","293","8094377"
"65","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","2","1","s","s","s"
"65","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","1","0","s","s","s"
"65","Public","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","7","1","s","s","s"
"65","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","12","10","s","s","s"
"65","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","11","6","974","896","26479550"
"66","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","13","5","171","s","3371013"
"66","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","43","33","1486","1096","25859090"
"66","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","14","4","s","s","s"
"66","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","96","50","s","s","s"
"66","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","64","15","2433","2120","59628347"
"66","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","35","20","s","146","s"
"66","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","42","35","s","s","s"
"66","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","3","1","s","s","s"
"66","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","2","2","s","s","s"
"66","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","14","9","730","653","18168463"
"66","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","2","1","s","s","s"
"66","Public","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","6","1","s","s","s"
"66","Public","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","41","35","1357","1243","34514700"
"66","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","22","19","1450","1360","37361470"
"67","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Tous établissements","159","53","1575","1306","30639036"
"67","ESS","ACTION SOCIALE (QB)","Aide a domicile","Tous établissements","28","20","2185","1806","40603132"
"67","ESS","ACTION SOCIALE (QB)","Aide par le travail","Tous établissements","37","8","2127","2223","35829841"
"67","ESS","ACTION SOCIALE (QB)","Autres actions sociales","Tous établissements","194","102","3046","2494","70175125"
"67","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","Tous établissements","193","67","8029","7112","197249463"
