"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"41","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"41","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"41","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"41","ACTION SOCIALE (QB)","Hebergement medico-social et social","Stagiaires","s"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","5"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","142"
"42","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","55"
"42","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"42","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","612"
"42","ACTION SOCIALE (QB)","Hebergement medico-social et social","Stagiaires","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Apprentis","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","21"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"43","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"43","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"44","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"44","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"44","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"44","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"44","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"45","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"45","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"46","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","151"
"47","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"47","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"49","ACTION SOCIALE (QB)","Action sociale sans hebergement","Apprentis","s"
"49","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"49","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"49","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"51","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"54","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"54","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Apprentis","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"56","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"56","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"56","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"56","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"56","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"58","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"59","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"60","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"60","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","845"
"61","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"61","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"62","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"62","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","11"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","10"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","1024"
"63","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"63","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"63","ACTION SOCIALE (QB)","Hebergement medico-social et social","Apprentis","s"
"63","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"64","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"64","ACTION SOCIALE (QB)","Action sociale sans hebergement","Stagiaires","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"65","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"65","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"66","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","401"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","19"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","1060"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"68","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","673"
"69","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","38"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","154"
"71","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"71","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"71","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"72","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","468"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"75","ACTION SOCIALE (QB)","Action sociale sans hebergement","Aides","s"
"75","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"75","ACTION SOCIALE (QB)","Action sociale sans hebergement","Stagiaires","s"
"75","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Apprentis","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","139"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","9979"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"76","ACTION SOCIALE (QB)","Action sociale sans hebergement","Apprentis","s"
"76","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"76","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"76","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Aides","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ordinaires","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Aides","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Apprentis","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ordinaires","3166"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Stagiaires","s"
"77","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ordinaires","s"
"77","ACTION SOCIALE (QB)","Hebergement medico-social et social","Aides","s"
"77","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ordinaires","s"
"77","ACTION SOCIALE (QB)","Hebergement medico-social et social","Stagiaires","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ordinaires","12"
