"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Guadeloupe","ESS","3. Association","Femmes","Ordinaires","5843"
"Guadeloupe","ESS","3. Association","Femmes","Stagiaires","s"
"Guadeloupe","ESS","3. Association","Hommes","Aides","297"
"Guadeloupe","ESS","3. Association","Hommes","Apprentis","s"
"Guadeloupe","ESS","3. Association","Hommes","Ordinaires","2074"
"Guadeloupe","ESS","3. Association","Hommes","Stagiaires","s"
"Guadeloupe","ESS","4. Fondation","Femmes","Aides","s"
"Guadeloupe","ESS","4. Fondation","Femmes","Ordinaires","s"
"Guadeloupe","ESS","4. Fondation","Hommes","Ordinaires","s"
"Guadeloupe","ESS","4. Fondation","Hommes","Stagiaires","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25417"
"Guadeloupe","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","30769"
"Guadeloupe","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Guadeloupe","Hors ESS","Public","Femmes","Aides","s"
"Guadeloupe","Hors ESS","Public","Femmes","Apprentis","s"
"Guadeloupe","Hors ESS","Public","Femmes","Ordinaires","23838"
"Guadeloupe","Hors ESS","Public","Femmes","Stagiaires","s"
"Guadeloupe","Hors ESS","Public","Hommes","Aides","s"
"Guadeloupe","Hors ESS","Public","Hommes","Apprentis","s"
"Guadeloupe","Hors ESS","Public","Hommes","Ordinaires","14748"
"Guyane","ESS","1. Coopérative","Femmes","Apprentis","s"
"Guyane","ESS","1. Coopérative","Femmes","Ordinaires","s"
"Guyane","ESS","1. Coopérative","Hommes","Apprentis","s"
"Guyane","ESS","1. Coopérative","Hommes","Ordinaires","s"
"Guyane","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Guyane","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Guyane","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Guyane","ESS","3. Association","Femmes","Aides","s"
"Guyane","ESS","3. Association","Femmes","Apprentis","s"
"Guyane","ESS","3. Association","Femmes","Ordinaires","2175"
"Guyane","ESS","3. Association","Femmes","Stagiaires","s"
"Guyane","ESS","3. Association","Hommes","Aides","s"
"Guyane","ESS","3. Association","Hommes","Apprentis","s"
"Guyane","ESS","3. Association","Hommes","Ordinaires","1052"
"Guyane","ESS","4. Fondation","Femmes","Ordinaires","s"
"Guyane","ESS","4. Fondation","Femmes","Stagiaires","s"
"Guyane","ESS","4. Fondation","Hommes","Apprentis","s"
"Guyane","ESS","4. Fondation","Hommes","Ordinaires","s"
"Guyane","ESS","4. Fondation","Hommes","Stagiaires","s"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","8569"
"Guyane","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","15055"
"Guyane","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Guyane","Hors ESS","Public","Femmes","Aides","963"
"Guyane","Hors ESS","Public","Femmes","Apprentis","s"
"Guyane","Hors ESS","Public","Femmes","Ordinaires","14548"
"Guyane","Hors ESS","Public","Femmes","Stagiaires","s"
"Guyane","Hors ESS","Public","Hommes","Aides","467"
"Guyane","Hors ESS","Public","Hommes","Apprentis","s"
"Guyane","Hors ESS","Public","Hommes","Ordinaires","10583"
"Guyane","Hors ESS","Public","Hommes","Stagiaires","s"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Aides","221"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Apprentis","s"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Ordinaires","8712"
"Hauts-de-France","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Aides","225"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Apprentis","s"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Ordinaires","10176"
"Hauts-de-France","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Aides","s"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Ordinaires","4136"
"Hauts-de-France","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Aides","s"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Hauts-de-France","ESS","2. Mutuelle","Hommes","Ordinaires","1611"
"Hauts-de-France","ESS","3. Association","Femmes","Aides","8247"
"Hauts-de-France","ESS","3. Association","Femmes","Apprentis","562"
"Hauts-de-France","ESS","3. Association","Femmes","Ordinaires","103818"
"Hauts-de-France","ESS","3. Association","Femmes","Stagiaires","337"
"Hauts-de-France","ESS","3. Association","Hommes","Aides","10444"
"Hauts-de-France","ESS","3. Association","Hommes","Apprentis","526"
"Hauts-de-France","ESS","3. Association","Hommes","Ordinaires","45538"
"Hauts-de-France","ESS","3. Association","Hommes","Stagiaires","146"
"Hauts-de-France","ESS","4. Fondation","Femmes","Aides","s"
"Hauts-de-France","ESS","4. Fondation","Femmes","Apprentis","s"
"Hauts-de-France","ESS","4. Fondation","Femmes","Ordinaires","4672"
"Hauts-de-France","ESS","4. Fondation","Femmes","Stagiaires","s"
"Hauts-de-France","ESS","4. Fondation","Hommes","Aides","s"
"Hauts-de-France","ESS","4. Fondation","Hommes","Apprentis","s"
"Hauts-de-France","ESS","4. Fondation","Hommes","Ordinaires","1639"
"Hauts-de-France","ESS","4. Fondation","Hommes","Stagiaires","s"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Aides","8636"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","426959"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Aides","9851"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","676417"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Hauts-de-France","Hors ESS","Public","Femmes","Aides","8401"
"Hauts-de-France","Hors ESS","Public","Femmes","Apprentis","s"
"Hauts-de-France","Hors ESS","Public","Femmes","Ordinaires","294024"
"Hauts-de-France","Hors ESS","Public","Femmes","Stagiaires","s"
"Hauts-de-France","Hors ESS","Public","Hommes","Aides","4567"
"Hauts-de-France","Hors ESS","Public","Hommes","Apprentis","s"
"Hauts-de-France","Hors ESS","Public","Hommes","Ordinaires","175363"
"Hauts-de-France","Hors ESS","Public","Hommes","Stagiaires","s"
"Ile-de-France","ESS","1. Coopérative","Femmes","Aides","417"
"Ile-de-France","ESS","1. Coopérative","Femmes","Apprentis","329"
"Ile-de-France","ESS","1. Coopérative","Femmes","Ordinaires","17209"
"Ile-de-France","ESS","1. Coopérative","Femmes","Stagiaires","82"
"Ile-de-France","ESS","1. Coopérative","Hommes","Aides","357"
"Ile-de-France","ESS","1. Coopérative","Hommes","Apprentis","394"
"Ile-de-France","ESS","1. Coopérative","Hommes","Ordinaires","15392"
"Ile-de-France","ESS","1. Coopérative","Hommes","Stagiaires","68"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Aides","273"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Apprentis","149"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Ordinaires","15273"
"Ile-de-France","ESS","2. Mutuelle","Femmes","Stagiaires","28"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Aides","177"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Apprentis","97"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Ordinaires","7360"
"Ile-de-France","ESS","2. Mutuelle","Hommes","Stagiaires","16"
"Ile-de-France","ESS","3. Association","Femmes","Aides","7625"
"Ile-de-France","ESS","3. Association","Femmes","Apprentis","1019"
"Ile-de-France","ESS","3. Association","Femmes","Ordinaires","188762"
"Ile-de-France","ESS","3. Association","Femmes","Stagiaires","1981"
"Ile-de-France","ESS","3. Association","Hommes","Aides","7169"
"Ile-de-France","ESS","3. Association","Hommes","Apprentis","696"
"Ile-de-France","ESS","3. Association","Hommes","Ordinaires","91397"
"Ile-de-France","ESS","3. Association","Hommes","Stagiaires","910"
"Ile-de-France","ESS","4. Fondation","Femmes","Aides","210"
"Ile-de-France","ESS","4. Fondation","Femmes","Apprentis","92"
"Ile-de-France","ESS","4. Fondation","Femmes","Ordinaires","22533"
"Ile-de-France","ESS","4. Fondation","Femmes","Stagiaires","251"
"Ile-de-France","ESS","4. Fondation","Hommes","Aides","142"
"Ile-de-France","ESS","4. Fondation","Hommes","Apprentis","54"
"Ile-de-France","ESS","4. Fondation","Hommes","Ordinaires","9463"
"Ile-de-France","ESS","4. Fondation","Hommes","Stagiaires","113"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Aides","34785"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Apprentis","29526"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","1562947"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","12507"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Aides","27040"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Apprentis","44498"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","2199843"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","11540"
"Ile-de-France","Hors ESS","Public","Femmes","Aides","7811"
"Ile-de-France","Hors ESS","Public","Femmes","Apprentis","3725"
"Ile-de-France","Hors ESS","Public","Femmes","Ordinaires","717607"
"Ile-de-France","Hors ESS","Public","Femmes","Stagiaires","132"
"Ile-de-France","Hors ESS","Public","Hommes","Aides","2532"
"Ile-de-France","Hors ESS","Public","Hommes","Apprentis","3324"
"Ile-de-France","Hors ESS","Public","Hommes","Ordinaires","488003"
"Ile-de-France","Hors ESS","Public","Hommes","Stagiaires","200"
"La Réunion","ESS","1. Coopérative","Femmes","Aides","47"
"La Réunion","ESS","1. Coopérative","Femmes","Apprentis","s"
"La Réunion","ESS","1. Coopérative","Femmes","Ordinaires","1896"
"La Réunion","ESS","1. Coopérative","Femmes","Stagiaires","s"
"La Réunion","ESS","1. Coopérative","Hommes","Aides","20"
"La Réunion","ESS","1. Coopérative","Hommes","Apprentis","s"
"La Réunion","ESS","1. Coopérative","Hommes","Ordinaires","1066"
"La Réunion","ESS","1. Coopérative","Hommes","Stagiaires","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Aides","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Apprentis","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"La Réunion","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Aides","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Apprentis","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"La Réunion","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"La Réunion","ESS","3. Association","Femmes","Aides","1277"
"La Réunion","ESS","3. Association","Femmes","Apprentis","26"
"La Réunion","ESS","3. Association","Femmes","Ordinaires","8399"
"La Réunion","ESS","3. Association","Femmes","Stagiaires","14"
"La Réunion","ESS","3. Association","Hommes","Aides","2166"
"La Réunion","ESS","3. Association","Hommes","Apprentis","20"
"La Réunion","ESS","3. Association","Hommes","Ordinaires","4806"
"La Réunion","ESS","3. Association","Hommes","Stagiaires","11"
"La Réunion","ESS","4. Fondation","Femmes","Aides","s"
"La Réunion","ESS","4. Fondation","Femmes","Ordinaires","s"
"La Réunion","ESS","4. Fondation","Femmes","Stagiaires","s"
"La Réunion","ESS","4. Fondation","Hommes","Aides","s"
"La Réunion","ESS","4. Fondation","Hommes","Ordinaires","s"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Aides","2216"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","43468"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Aides","2023"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","71480"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"La Réunion","Hors ESS","Public","Femmes","Aides","4787"
"La Réunion","Hors ESS","Public","Femmes","Apprentis","s"
"La Réunion","Hors ESS","Public","Femmes","Ordinaires","40869"
"La Réunion","Hors ESS","Public","Femmes","Stagiaires","s"
"La Réunion","Hors ESS","Public","Hommes","Aides","2521"
"La Réunion","Hors ESS","Public","Hommes","Apprentis","s"
"La Réunion","Hors ESS","Public","Hommes","Ordinaires","32885"
"La Réunion","Hors ESS","Public","Hommes","Stagiaires","s"
"Martinique","ESS","1. Coopérative","Femmes","Aides","s"
"Martinique","ESS","1. Coopérative","Femmes","Ordinaires","s"
"Martinique","ESS","1. Coopérative","Hommes","Aides","s"
"Martinique","ESS","1. Coopérative","Hommes","Apprentis","s"
"Martinique","ESS","1. Coopérative","Hommes","Ordinaires","s"
"Martinique","ESS","2. Mutuelle","Femmes","Aides","s"
"Martinique","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Martinique","ESS","2. Mutuelle","Hommes","Aides","s"
"Martinique","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Martinique","ESS","3. Association","Femmes","Aides","696"
"Martinique","ESS","3. Association","Femmes","Apprentis","s"
"Martinique","ESS","3. Association","Femmes","Ordinaires","5623"
"Martinique","ESS","3. Association","Femmes","Stagiaires","s"
"Martinique","ESS","3. Association","Hommes","Aides","510"
"Martinique","ESS","3. Association","Hommes","Apprentis","s"
"Martinique","ESS","3. Association","Hommes","Ordinaires","2223"
"Martinique","ESS","3. Association","Hommes","Stagiaires","s"
"Martinique","ESS","4. Fondation","Femmes","Ordinaires","s"
"Martinique","ESS","4. Fondation","Hommes","Ordinaires","s"
"Martinique","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Martinique","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Martinique","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25824"
"Martinique","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Martinique","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Martinique","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Martinique","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","33172"
"Martinique","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Martinique","Hors ESS","Public","Femmes","Aides","s"
"Martinique","Hors ESS","Public","Femmes","Apprentis","s"
"Martinique","Hors ESS","Public","Femmes","Ordinaires","24560"
"Martinique","Hors ESS","Public","Hommes","Aides","s"
"Martinique","Hors ESS","Public","Hommes","Apprentis","s"
"Martinique","Hors ESS","Public","Hommes","Ordinaires","13894"
"Martinique","Hors ESS","Public","Hommes","Stagiaires","s"
"Normandie","ESS","1. Coopérative","Femmes","Aides","154"
"Normandie","ESS","1. Coopérative","Femmes","Apprentis","s"
"Normandie","ESS","1. Coopérative","Femmes","Ordinaires","6648"
"Normandie","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Normandie","ESS","1. Coopérative","Hommes","Aides","179"
"Normandie","ESS","1. Coopérative","Hommes","Apprentis","s"
"Normandie","ESS","1. Coopérative","Hommes","Ordinaires","8523"
"Normandie","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Normandie","ESS","2. Mutuelle","Femmes","Aides","s"
"Normandie","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Normandie","ESS","2. Mutuelle","Femmes","Ordinaires","4157"
"Normandie","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Normandie","ESS","2. Mutuelle","Hommes","Aides","s"
"Normandie","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Normandie","ESS","2. Mutuelle","Hommes","Ordinaires","1603"
"Normandie","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Normandie","ESS","3. Association","Femmes","Aides","3826"
"Normandie","ESS","3. Association","Femmes","Apprentis","145"
"Normandie","ESS","3. Association","Femmes","Ordinaires","55076"
"Normandie","ESS","3. Association","Femmes","Stagiaires","112"
"Normandie","ESS","3. Association","Hommes","Aides","4001"
"Normandie","ESS","3. Association","Hommes","Apprentis","224"
"Normandie","ESS","3. Association","Hommes","Ordinaires","22057"
"Normandie","ESS","3. Association","Hommes","Stagiaires","59"
"Normandie","ESS","4. Fondation","Femmes","Aides","s"
"Normandie","ESS","4. Fondation","Femmes","Apprentis","s"
"Normandie","ESS","4. Fondation","Femmes","Ordinaires","3790"
"Normandie","ESS","4. Fondation","Femmes","Stagiaires","s"
"Normandie","ESS","4. Fondation","Hommes","Aides","s"
"Normandie","ESS","4. Fondation","Hommes","Apprentis","s"
"Normandie","ESS","4. Fondation","Hommes","Ordinaires","1111"
"Normandie","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Normandie","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Normandie","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","255205"
"Normandie","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Normandie","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Normandie","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Normandie","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","382350"
"Normandie","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Normandie","Hors ESS","Public","Femmes","Aides","s"
"Normandie","Hors ESS","Public","Femmes","Apprentis","s"
"Normandie","Hors ESS","Public","Femmes","Ordinaires","174935"
"Normandie","Hors ESS","Public","Femmes","Stagiaires","s"
"Normandie","Hors ESS","Public","Hommes","Aides","s"
"Normandie","Hors ESS","Public","Hommes","Apprentis","s"
"Normandie","Hors ESS","Public","Hommes","Ordinaires","90237"
"Normandie","Hors ESS","Public","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Femmes","Aides","348"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Femmes","Apprentis","197"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Femmes","Ordinaires","16074"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Femmes","Stagiaires","18"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Hommes","Aides","475"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Hommes","Apprentis","350"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Hommes","Ordinaires","17784"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Hommes","Stagiaires","22"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Femmes","Aides","254"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Femmes","Ordinaires","12145"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Hommes","Aides","105"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Hommes","Ordinaires","5141"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS","3. Association","Femmes","Aides","6569"
"Nouvelle-Aquitaine","ESS","3. Association","Femmes","Apprentis","410"
"Nouvelle-Aquitaine","ESS","3. Association","Femmes","Ordinaires","101450"
"Nouvelle-Aquitaine","ESS","3. Association","Femmes","Stagiaires","289"
"Nouvelle-Aquitaine","ESS","3. Association","Hommes","Aides","6702"
"Nouvelle-Aquitaine","ESS","3. Association","Hommes","Apprentis","454"
"Nouvelle-Aquitaine","ESS","3. Association","Hommes","Ordinaires","42617"
"Nouvelle-Aquitaine","ESS","3. Association","Hommes","Stagiaires","88"
