"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"74","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","486","347","s","38832","1467893360"
"74","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","46","25","s","19021","860583922"
"74","Hors ESS","Public","1 - Micro entreprise","593","166","s","s","s"
"74","Hors ESS","Public","2 - Petites entreprises","505","198","s","8746","280860525"
"74","Hors ESS","Public","3 - Moyennes entreprises","199","148","s","16968","568833013"
"74","Hors ESS","Public","4 - Grandes entreprises","26","22","20762","s","s"
"75","ESS","1. Coopérative","1 - Micro entreprise","383","142","1476","1610","71248333"
"75","ESS","1. Coopérative","2 - Petites entreprises","103","31","1886","1745","90498212"
"75","ESS","1. Coopérative","3 - Moyennes entreprises","22","11","2109","1922","118279354"
"75","ESS","1. Coopérative","4 - Grandes entreprises","10","5","10375","9939","625047390"
"75","ESS","2. Mutuelle","1 - Micro entreprise","168","58","539","535","27882619"
"75","ESS","2. Mutuelle","2 - Petites entreprises","74","29","1475","1340","77930764"
"75","ESS","2. Mutuelle","3 - Moyennes entreprises","56","31","5807","5313","275791081"
"75","ESS","2. Mutuelle","4 - Grandes entreprises","12","5","6199","5754","321695745"
"75","ESS","3. Association","1 - Micro entreprise","9408","8232","16165","16322","653385800"
"75","ESS","3. Association","2 - Petites entreprises","1966","1316","35403","30220","1216045467"
"75","ESS","3. Association","3 - Moyennes entreprises","459","308","38092","33382","1333822770"
"75","ESS","3. Association","4 - Grandes entreprises","45","30","19338","18626","773948102"
"75","ESS","4. Fondation","1 - Micro entreprise","209","143","701","677","30336860"
"75","ESS","4. Fondation","2 - Petites entreprises","137","57","2913","2635","101507033"
"75","ESS","4. Fondation","3 - Moyennes entreprises","42","18","4233","3735","135013248"
"75","ESS","4. Fondation","4 - Grandes entreprises","12","6","10562","9766","436317124"
"75","Hors ESS","Privé Hors ESS","1 - Micro entreprise","143318","126268","291189","287945","11689514671"
"75","Hors ESS","Privé Hors ESS","2 - Petites entreprises","18435","14126","324885","296575","14435028633"
"75","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","2951","1969","267117","251165","14595913402"
"75","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","470","274","249335","236597","14962682230"
"75","Hors ESS","Public","1 - Micro entreprise","1144","63","4109","4598","156214210"
"75","Hors ESS","Public","2 - Petites entreprises","1836","143","44091","40952","1356366793"
"75","Hors ESS","Public","3 - Moyennes entreprises","808","288","77538","73228","2987438740"
"75","Hors ESS","Public","4 - Grandes entreprises","280","133","277732","259898","11052257965"
"76","ESS","1. Coopérative","1 - Micro entreprise","344","85","1132","1286","54437259"
"76","ESS","1. Coopérative","2 - Petites entreprises","67","19","1367","1337","54179134"
"76","ESS","1. Coopérative","3 - Moyennes entreprises","13","2","s","s","s"
"76","ESS","1. Coopérative","4 - Grandes entreprises","3","2","s","s","s"
"76","ESS","2. Mutuelle","1 - Micro entreprise","144","2","s","s","s"
"76","ESS","2. Mutuelle","2 - Petites entreprises","20","3","s","s","s"
"76","ESS","2. Mutuelle","3 - Moyennes entreprises","9","0","s","s","28263984"
"76","ESS","2. Mutuelle","4 - Grandes entreprises","2","2","s","s","s"
"76","ESS","3. Association","1 - Micro entreprise","2274","1987","3586","3287","98694508"
"76","ESS","3. Association","2 - Petites entreprises","562","346","10502","8922","266260306"
"76","ESS","3. Association","3 - Moyennes entreprises","168","92","13247","11697","314322042"
"76","ESS","3. Association","4 - Grandes entreprises","7","7","2093","1591","39565619"
"76","ESS","4. Fondation","1 - Micro entreprise","2","1","s","s","s"
"76","ESS","4. Fondation","2 - Petites entreprises","3","0","s","s","s"
"76","ESS","4. Fondation","3 - Moyennes entreprises","14","4","1075","893","s"
"76","Hors ESS","Privé Hors ESS","1 - Micro entreprise","24789","20215","59259","57453","1657776542"
"76","Hors ESS","Privé Hors ESS","2 - Petites entreprises","4176","2801","79517","73497","2417521170"
"76","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","796","419","73722","68361","2472380823"
"76","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","116","64","61211","57934","2538236723"
"76","Hors ESS","Public","1 - Micro entreprise","1890","731","6908","6301","205154336"
"76","Hors ESS","Public","2 - Petites entreprises","779","335","15034","13931","458620237"
"76","Hors ESS","Public","3 - Moyennes entreprises","317","219","29633","27523","948694141"
"76","Hors ESS","Public","4 - Grandes entreprises","80","55","63937","59573","1936674435"
"77","ESS","1. Coopérative","1 - Micro entreprise","190","17","752","758","33290594"
"77","ESS","1. Coopérative","2 - Petites entreprises","58","13","1143","1098","48161497"
"77","ESS","1. Coopérative","3 - Moyennes entreprises","5","2","s","s","s"
"77","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"77","ESS","2. Mutuelle","1 - Micro entreprise","40","2","s","s","s"
"77","ESS","2. Mutuelle","2 - Petites entreprises","12","3","s","s","s"
"77","ESS","2. Mutuelle","3 - Moyennes entreprises","5","0","831","699","26611813"
"77","ESS","3. Association","1 - Micro entreprise","2000","1796","s","s","s"
"77","ESS","3. Association","2 - Petites entreprises","427","231","8202","6969","219974208"
"77","ESS","3. Association","3 - Moyennes entreprises","116","48","10262","9078","250212761"
"77","ESS","3. Association","4 - Grandes entreprises","2","2","s","s","s"
"77","ESS","4. Fondation","1 - Micro entreprise","7","4","19","17","866828"
"77","ESS","4. Fondation","2 - Petites entreprises","8","0","s","s","s"
"77","ESS","4. Fondation","3 - Moyennes entreprises","13","1","s","s","s"
"77","ESS","4. Fondation","4 - Grandes entreprises","2","0","s","s","s"
"77","Hors ESS","Privé Hors ESS","1 - Micro entreprise","28025","23927","66878","65231","2083987329"
"77","Hors ESS","Privé Hors ESS","2 - Petites entreprises","4668","3251","87054","79846","2859174980"
"77","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","893","477","82979","76714","2842567525"
"77","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","114","52","74646","68372","2648862082"
"77","Hors ESS","Public","1 - Micro entreprise","1465","498","5851","5664","188502545"
"77","Hors ESS","Public","2 - Petites entreprises","730","307","13583","12706","416172704"
"77","Hors ESS","Public","3 - Moyennes entreprises","334","259","28944","27519","956525857"
"77","Hors ESS","Public","4 - Grandes entreprises","69","50","48001","45233","1542349657"
"78","ESS","1. Coopérative","1 - Micro entreprise","178","26","771","792","35788215"
"78","ESS","1. Coopérative","2 - Petites entreprises","37","5","608","582","26958756"
"78","ESS","1. Coopérative","3 - Moyennes entreprises","5","3","s","s","s"
"78","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"78","ESS","2. Mutuelle","1 - Micro entreprise","38","2","s","s","s"
"78","ESS","2. Mutuelle","2 - Petites entreprises","12","1","s","s","s"
"78","ESS","2. Mutuelle","3 - Moyennes entreprises","8","2","s","s","s"
"78","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"78","ESS","3. Association","1 - Micro entreprise","1976","1779","3182","2739","88052443"
"78","ESS","3. Association","2 - Petites entreprises","546","348","9663","7703","247518861"
"78","ESS","3. Association","3 - Moyennes entreprises","142","60","11573","10265","303522570"
"78","ESS","3. Association","4 - Grandes entreprises","5","3","1615","1439","57340132"
"78","ESS","4. Fondation","1 - Micro entreprise","9","6","s","s","s"
"78","ESS","4. Fondation","2 - Petites entreprises","10","2","s","s","s"
"78","ESS","4. Fondation","3 - Moyennes entreprises","17","3","1518","1364","43388563"
"78","ESS","4. Fondation","4 - Grandes entreprises","1","0","s","s","s"
"78","Hors ESS","Privé Hors ESS","1 - Micro entreprise","29388","24821","67372","65763","2257927028"
"78","Hors ESS","Privé Hors ESS","2 - Petites entreprises","4265","2933","78191","71208","2785302097"
"78","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","904","490","83883","79034","3794806254"
"78","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","179","80","126210","121635","6797400756"
"78","Hors ESS","Public","1 - Micro entreprise","1045","249","4833","4602","157717407"
"78","Hors ESS","Public","2 - Petites entreprises","671","187","12165","11439","391144433"
"78","Hors ESS","Public","3 - Moyennes entreprises","302","213","27475","26044","929564850"
"78","Hors ESS","Public","4 - Grandes entreprises","93","58","57249","52798","1769016602"
"79","ESS","1. Coopérative","1 - Micro entreprise","170","66","s","s","s"
"79","ESS","1. Coopérative","2 - Petites entreprises","51","20","1095","1074","36429140"
"79","ESS","1. Coopérative","3 - Moyennes entreprises","13","7","1117","1081","35802226"
"79","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"79","ESS","2. Mutuelle","1 - Micro entreprise","31","1","s","s","s"
"79","ESS","2. Mutuelle","2 - Petites entreprises","6","0","159","154","6957421"
"79","ESS","2. Mutuelle","3 - Moyennes entreprises","11","2","s","s","s"
"79","ESS","2. Mutuelle","4 - Grandes entreprises","7","3","5902","5740","330520575"
"79","ESS","3. Association","1 - Micro entreprise","920","832","s","s","s"
"79","ESS","3. Association","2 - Petites entreprises","188","145","3618","3047","85717949"
"79","ESS","3. Association","3 - Moyennes entreprises","48","30","4623","4056","109985665"
"79","ESS","3. Association","4 - Grandes entreprises","3","1","s","s","s"
"79","ESS","4. Fondation","3 - Moyennes entreprises","3","0","s","s","s"
"79","Hors ESS","Privé Hors ESS","1 - Micro entreprise","7543","6395","17488","16606","448655903"
"79","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1225","872","23314","22085","673904982"
"79","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","239","168","22865","21927","746683407"
"79","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","24","21","11465","10419","434575139"
"79","Hors ESS","Public","1 - Micro entreprise","619","281","2196","2029","61875930"
"79","Hors ESS","Public","2 - Petites entreprises","290","147","5597","5144","160290466"
"79","Hors ESS","Public","3 - Moyennes entreprises","113","90","9669","8867","269096213"
"79","Hors ESS","Public","4 - Grandes entreprises","15","12","10683","9866","310829000"
"80","ESS","1. Coopérative","1 - Micro entreprise","131","27","s","s","20516062"
"80","ESS","1. Coopérative","2 - Petites entreprises","27","8","535","506","s"
"80","ESS","1. Coopérative","3 - Moyennes entreprises","7","3","751","662","26219968"
"80","ESS","1. Coopérative","4 - Grandes entreprises","3","2","s","s","s"
"80","ESS","2. Mutuelle","1 - Micro entreprise","54","3","151","172","6809200"
"80","ESS","2. Mutuelle","2 - Petites entreprises","9","0","s","s","s"
"80","ESS","3. Association","1 - Micro entreprise","1028","871","s","s","s"
"80","ESS","3. Association","2 - Petites entreprises","269","147","5400","4694","142336413"
"80","ESS","3. Association","3 - Moyennes entreprises","91","52","7499","6374","169675207"
"80","ESS","3. Association","4 - Grandes entreprises","1","1","s","s","s"
"80","ESS","4. Fondation","1 - Micro entreprise","2","1","s","s","s"
"80","ESS","4. Fondation","2 - Petites entreprises","2","0","s","s","s"
"80","Hors ESS","Privé Hors ESS","1 - Micro entreprise","11126","9363","25533","25203","707628404"
"80","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1644","1139","31070","28867","895479368"
"80","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","315","187","30347","28207","951109605"
"80","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","44","22","18400","17456","640098582"
"80","Hors ESS","Public","1 - Micro entreprise","1413","839","3880","3350","103371534"
"80","Hors ESS","Public","2 - Petites entreprises","353","160","7119","6713","217003811"
"80","Hors ESS","Public","3 - Moyennes entreprises","170","108","15060","14238","481761461"
"80","Hors ESS","Public","4 - Grandes entreprises","32","24","26221","23245","761039834"
"81","ESS","1. Coopérative","1 - Micro entreprise","194","75","659","736","27463537"
"81","ESS","1. Coopérative","2 - Petites entreprises","46","16","847","798","28995010"
"81","ESS","1. Coopérative","3 - Moyennes entreprises","6","4","s","s","s"
"81","ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"81","ESS","2. Mutuelle","1 - Micro entreprise","65","2","s","s","s"
"81","ESS","2. Mutuelle","2 - Petites entreprises","15","0","s","s","s"
"81","ESS","2. Mutuelle","3 - Moyennes entreprises","7","0","728","642","20930586"
"81","ESS","3. Association","1 - Micro entreprise","926","843","s","s","s"
"81","ESS","3. Association","2 - Petites entreprises","247","195","4706","3825","105534682"
"81","ESS","3. Association","3 - Moyennes entreprises","76","43","5830","4933","128073073"
"81","ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"81","ESS","4. Fondation","1 - Micro entreprise","1","1","s","s","s"
"81","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"81","ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"81","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"81","Hors ESS","Privé Hors ESS","1 - Micro entreprise","9058","7730","20558","19364","530006942"
"81","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1155","828","s","s","s"
"81","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","168","105","s","s","s"
"81","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","13","6","s","s","s"
"81","Hors ESS","Public","1 - Micro entreprise","634","305","s","s","s"
"81","Hors ESS","Public","2 - Petites entreprises","263","129","s","s","s"
"81","Hors ESS","Public","3 - Moyennes entreprises","102","70","s","s","s"
"81","Hors ESS","Public","4 - Grandes entreprises","15","10","9585","8844","279281760"
"82","ESS","1. Coopérative","1 - Micro entreprise","129","63","s","s","13753056"
"82","ESS","1. Coopérative","2 - Petites entreprises","25","8","394","386","13807468"
"82","ESS","1. Coopérative","3 - Moyennes entreprises","5","5","494","432","s"
"82","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"82","ESS","2. Mutuelle","1 - Micro entreprise","26","0","68","66","s"
"82","ESS","2. Mutuelle","2 - Petites entreprises","11","2","s","s","s"
"82","ESS","2. Mutuelle","3 - Moyennes entreprises","4","0","s","s","10129520"
"82","ESS","3. Association","1 - Micro entreprise","544","462","s","s","s"
"82","ESS","3. Association","2 - Petites entreprises","116","77","2436","2063","56811294"
"82","ESS","3. Association","3 - Moyennes entreprises","36","15","3059","2704","71900820"
"82","ESS","3. Association","4 - Grandes entreprises","1","1","s","s","s"
"82","ESS","4. Fondation","2 - Petites entreprises","2","1","s","s","s"
"82","ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"82","Hors ESS","Privé Hors ESS","1 - Micro entreprise","6240","5313","13513","13866","373612691"
"82","Hors ESS","Privé Hors ESS","2 - Petites entreprises","755","546","s","s","s"
"82","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","97","59","s","s","s"
"82","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","9","5","s","s","s"
"82","Hors ESS","Public","1 - Micro entreprise","396","154","s","s","s"
"82","Hors ESS","Public","2 - Petites entreprises","190","94","s","s","s"
"82","Hors ESS","Public","3 - Moyennes entreprises","76","59","s","s","s"
"82","Hors ESS","Public","4 - Grandes entreprises","9","8","5546","5085","159065585"
"83","ESS","1. Coopérative","1 - Micro entreprise","244","96","1041","1073","44872194"
"83","ESS","1. Coopérative","2 - Petites entreprises","63","13","1023","981","42500465"
"83","ESS","1. Coopérative","3 - Moyennes entreprises","4","2","s","s","s"
