"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"81","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","s","s","s"
"81","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","19","14","s","s","s"
"81","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","27","21","s","s","s"
"81","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4","2","s","s","s"
"81","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","10","6","486","432","11901568"
"81","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","7","1","s","s","s"
"81","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","13","11","s","s","s"
"81","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","31","17","2027","1796","50468121"
"82","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","s","s","s"
"82","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","3","0","s","s","s"
"82","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","0","s","s","s"
"82","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","17","12","s","s","s"
"82","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","20","15","s","s","s"
"82","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","8","1","s","s","s"
"82","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","55","30","s","s","s"
"82","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","50","21","s","s","s"
"82","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","16","9","s","s","s"
"82","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","11","8","s","s","s"
"82","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","2","s","s","s"
"82","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","0","s","s","s"
"82","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","21","10","s","s","s"
"82","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","23","11","s","s","s"
"83","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","2","1","s","s","s"
"83","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","6","0","s","s","s"
"83","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","1","0","s","s","s"
"83","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","0","s","s","s"
"83","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","103","61","s","s","s"
"83","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","58","45","s","s","s"
"83","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","38","11","s","s","s"
"83","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","142","65","1865","1551","45138317"
"83","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","144","43","3953","3430","99044098"
"83","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","1","s","s","s"
"83","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","64","36","s","s","s"
"83","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","108","84","s","s","s"
"83","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3","2","s","s","s"
"83","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","80","64","3600","3216","90806585"
"83","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","10","2","s","s","s"
"83","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","6","0","s","s","s"
"83","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"83","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","67","53","s","s","s"
"83","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","45","26","1937","1800","48554666"
"84","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","25","22","s","s","s"
"84","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","40","36","944","688","16118203"
"84","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","14","7","s","s","s"
"84","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","105","62","1396","1173","31137281"
"84","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","80","31","s","s","s"
"84","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","1","s","s","s"
"84","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","26","19","s","s","s"
"84","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","47","35","809","589","12197933"
"84","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4","3","s","s","s"
"84","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","20","11","s","s","s"
"84","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","s","s","s"
"84","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","0","s","s","s"
"84","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","35","26","s","s","s"
"84","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","33","27","s","s","s"
"85","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","1","0","s","s","s"
"85","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","25","24","s","s","s"
"85","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","103","91","s","s","s"
"85","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","16","0","1165","928","s"
"85","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","81","45","s","s","s"
"85","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","89","29","s","s","s"
"85","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","0","s","s","s"
"85","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","0","s","s","s"
"85","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","35","26","s","s","s"
"85","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","44","33","s","s","s"
"85","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","6","4","s","s","s"
"85","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","24","19","s","s","s"
"85","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","2","s","s","s"
"85","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","3","0","s","s","s"
"85","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","46","41","s","s","s"
"85","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","104","64","s","s","s"
"86","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"86","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","3","s","s","s"
"86","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","1","0","s","s","s"
"86","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","0","s","s","s"
"86","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","18","18","s","s","s"
"86","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","60","51","1456","s","s"
"86","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","22","2","s","s","s"
"86","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","74","46","s","s","s"
"86","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","90","26","3170","2801","74933678"
"86","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","0","s","s","s"
"86","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","3","s","s","s"
"86","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","18","16","s","s","s"
"86","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","1","s","s","s"
"86","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","10","7","s","s","s"
"86","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","35","25","1378","1204","32677449"
"86","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","1","s","s","s"
"86","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"86","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","0","s","s","s"
"86","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","27","21","s","s","s"
"86","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","33","19","1375","1238","32324413"
"87","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","1","s","s","s"
"87","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","14","0","s","s","s"
"87","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","2","0","s","s","s"
"87","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","11","0","s","s","s"
"87","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","27","21","129","115","2819395"
"87","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","21","13","1095","956","20764803"
"87","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","12","5","437","386","7631663"
"87","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","94","49","963","783","22589998"
"87","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","49","23","1465","1291","34445188"
"87","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","3","0","s","s","s"
"87","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","0","s","s","s"
"87","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","1","s","s","s"
"87","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","12","11","s","s","s"
"87","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","22","18","s","s","s"
"87","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"87","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3","1","s","s","s"
"87","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","1","s","s","s"
"87","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","2","s","s","s"
"87","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"87","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","3","1","s","s","s"
"87","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","19","15","s","s","s"
"87","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","31","28","s","s","s"
"88","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","30","24","s","s","s"
"88","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","47","40","1280","922","21170815"
"88","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","17","4","s","s","s"
"88","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","76","37","1040","846","21774378"
"88","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","66","19","2038","1840","49715339"
"88","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","2","s","s","s"
"88","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","8","6","s","s","s"
"88","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3","1","s","s","s"
