"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Stagiaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Stagiaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","131"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","9757"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","83"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","5561"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Apprentis","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","7"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","183"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Apprentis","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","79"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","4621"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","1947"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
