"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ordinaires","3410"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ordinaires","186"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Aides","710"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ordinaires","6381"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Aides","732"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ordinaires","1642"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ordinaires","18610"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ordinaires","901"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Aides","1737"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Apprentis","5"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ordinaires","2746"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Aides","3217"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Apprentis","8"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ordinaires","4049"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ordinaires","9889"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ordinaires","1459"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Aides","232"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ordinaires","4285"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Aides","248"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ordinaires","2822"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Aides","399"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Apprentis","76"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ordinaires","16005"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Stagiaires","39"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Aides","294"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Apprentis","41"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ordinaires","5767"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Stagiaires","17"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Stagiaires","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Stagiaires","s"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Femmes","Aides","139"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Femmes","Apprentis","s"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Femmes","Ordinaires","1401"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Femmes","Stagiaires","s"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Hommes","Aides","98"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Hommes","Apprentis","s"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Hommes","Ordinaires","1190"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Hommes","Stagiaires","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Aides","85"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Apprentis","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ordinaires","2149"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Stagiaires","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Aides","85"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Apprentis","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ordinaires","1917"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Stagiaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ordinaires","1934"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Stagiaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ordinaires","789"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ordinaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ordinaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ordinaires","11095"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Stagiaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ordinaires","3980"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Aides","39"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Apprentis","10"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ordinaires","1543"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Aides","41"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Apprentis","11"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ordinaires","825"
"Occitanie","ENSEIGNEMENT (PZ)","NC","Femmes","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","NC","Femmes","Ordinaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","NC","Hommes","Ordinaires","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Aides","64"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Apprentis","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ordinaires","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Stagiaires","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Aides","45"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Apprentis","7"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ordinaires","s"
"Occitanie","NON-CLASSES (94.99Z)","NC","Femmes","Aides","906"
"Occitanie","NON-CLASSES (94.99Z)","NC","Femmes","Apprentis","37"
"Occitanie","NON-CLASSES (94.99Z)","NC","Femmes","Ordinaires","8877"
"Occitanie","NON-CLASSES (94.99Z)","NC","Femmes","Stagiaires","6"
"Occitanie","NON-CLASSES (94.99Z)","NC","Hommes","Aides","864"
"Occitanie","NON-CLASSES (94.99Z)","NC","Hommes","Apprentis","27"
"Occitanie","NON-CLASSES (94.99Z)","NC","Hommes","Ordinaires","4094"
"Occitanie","NON-CLASSES (94.99Z)","NC","Hommes","Stagiaires","7"
"Occitanie","SANTE HUMAINE (QA)","NC","Femmes","Aides","s"
"Occitanie","SANTE HUMAINE (QA)","NC","Femmes","Apprentis","s"
"Occitanie","SANTE HUMAINE (QA)","NC","Femmes","Ordinaires","7438"
"Occitanie","SANTE HUMAINE (QA)","NC","Femmes","Stagiaires","s"
"Occitanie","SANTE HUMAINE (QA)","NC","Hommes","Aides","s"
"Occitanie","SANTE HUMAINE (QA)","NC","Hommes","Apprentis","s"
"Occitanie","SANTE HUMAINE (QA)","NC","Hommes","Ordinaires","1985"
"Occitanie","SANTE HUMAINE (QA)","NC","Hommes","Stagiaires","9"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","258"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","4864"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","s"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","426"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","4242"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Stagiaires","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Aides","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Apprentis","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ordinaires","1498"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Aides","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Apprentis","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ordinaires","591"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Aides","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Apprentis","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ordinaires","1632"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Stagiaires","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Aides","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Apprentis","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ordinaires","2491"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ordinaires","1019"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ordinaires","207"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ordinaires","2049"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ordinaires","332"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Aides","459"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ordinaires","4610"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Aides","869"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ordinaires","1324"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ordinaires","8590"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ordinaires","241"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ordinaires","2921"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ordinaires","3883"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ordinaires","9334"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ordinaires","944"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Aides","97"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ordinaires","2858"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Aides","150"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ordinaires","1271"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Aides","204"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Apprentis","31"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ordinaires","7434"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Stagiaires","38"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Aides","51"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Apprentis","8"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ordinaires","2233"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Stagiaires","6"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Stagiaires","s"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Femmes","Aides","43"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Femmes","Apprentis","s"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Femmes","Ordinaires","s"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Femmes","Stagiaires","s"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Hommes","Aides","19"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Hommes","Apprentis","s"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Hommes","Ordinaires","564"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Hommes","Stagiaires","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Aides","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Apprentis","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ordinaires","2212"
