"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Occitanie","ESS","ACTION SOCIALE (QB)","Autres actions sociales","4 - Grandes entreprises","2","2","s","s","s"
"Occitanie","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","1 - Micro entreprise","260","105","s","s","s"
"Occitanie","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2 - Petites entreprises","477","138","14015","12226","349427710"
"Occitanie","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","3 - Moyennes entreprises","405","157","29794","26270","747465241"
"Occitanie","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","4 - Grandes entreprises","1","0","s","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Autres enseignements","1 - Micro entreprise","765","716","s","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Autres enseignements","2 - Petites entreprises","58","43","1219","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Autres enseignements","3 - Moyennes entreprises","17","11","s","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","255","186","s","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","332","223","7788","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","81","64","s","6026","212467969"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","1","1","s","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Formation d adulte","1 - Micro entreprise","296","213","s","s","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Formation d adulte","2 - Petites entreprises","64","32","1421","1187","s"
"Occitanie","ESS","ENSEIGNEMENT (PZ)","Formation d adulte","3 - Moyennes entreprises","7","5","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1 - Micro entreprise","171","109","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2 - Petites entreprises","83","54","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3 - Moyennes entreprises","2","1","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","1 - Micro entreprise","204","169","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","2 - Petites entreprises","214","163","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3 - Moyennes entreprises","31","21","2191","1581","32969279"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","4 - Grandes entreprises","1","1","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","1 - Micro entreprise","1","1","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","2 - Petites entreprises","7","2","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","1 - Micro entreprise","34","23","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","2 - Petites entreprises","16","10","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","3 - Moyennes entreprises","2","2","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","1 - Micro entreprise","31","25","s","s","s"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2 - Petites entreprises","77","69","2868","2585","70000423"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","3 - Moyennes entreprises","102","82","6275","5629","155015671"
"Occitanie","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","4 - Grandes entreprises","1","1","s","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","1 - Micro entreprise","575","537","s","s","18069765"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","2 - Petites entreprises","22","18","s","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","3 - Moyennes entreprises","3","1","s","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","4 - Grandes entreprises","1","0","s","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","73","57","s","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","36","22","759","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","9","9","s","623","26941586"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","1 - Micro entreprise","1399","1157","2860","2674","74632059"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","2 - Petites entreprises","100","74","s","s","s"
"Occitanie","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","3 - Moyennes entreprises","5","1","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1 - Micro entreprise","12","5","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2 - Petites entreprises","14","3","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3 - Moyennes entreprises","3","0","259","227","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4 - Grandes entreprises","1","0","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Aide a domicile","1 - Micro entreprise","7","3","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Aide a domicile","2 - Petites entreprises","31","7","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Aide a domicile","3 - Moyennes entreprises","16","3","1820","1449","32574356"
"Occitanie","Public","ACTION SOCIALE (QB)","Aide par le travail","1 - Micro entreprise","1","0","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Aide par le travail","2 - Petites entreprises","3","0","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Aide par le travail","3 - Moyennes entreprises","7","3","499","340","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Autres actions sociales","1 - Micro entreprise","200","150","607","555","15443952"
"Occitanie","Public","ACTION SOCIALE (QB)","Autres actions sociales","2 - Petites entreprises","115","75","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Autres actions sociales","3 - Moyennes entreprises","41","32","4181","3668","98998580"
"Occitanie","Public","ACTION SOCIALE (QB)","Autres actions sociales","4 - Grandes entreprises","7","3","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","1 - Micro entreprise","24","5","s","s","s"
"Occitanie","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","2 - Petites entreprises","141","65","4605","4143","112494008"
"Occitanie","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","3 - Moyennes entreprises","203","123","16178","14795","414302818"
"Occitanie","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","4 - Grandes entreprises","2","1","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Autres enseignements","1 - Micro entreprise","20","1","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Autres enseignements","2 - Petites entreprises","11","4","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Autres enseignements","3 - Moyennes entreprises","11","8","1712","1326","42676488"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Autres enseignements","4 - Grandes entreprises","8","3","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","3369","88","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","1202","230","22524","21091","735387555"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","491","445","44198","41183","1564080688"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","39","28","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Formation d adulte","1 - Micro entreprise","22","0","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Formation d adulte","2 - Petites entreprises","38","2","s","s","s"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Formation d adulte","3 - Moyennes entreprises","22","4","2519","2002","65784717"
"Occitanie","Public","ENSEIGNEMENT (PZ)","Formation d adulte","4 - Grandes entreprises","1","0","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1 - Micro entreprise","179","115","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2 - Petites entreprises","89","49","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4 - Grandes entreprises","1","0","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide a domicile","1 - Micro entreprise","72","61","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide a domicile","2 - Petites entreprises","223","202","5005","3555","79243280"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide a domicile","3 - Moyennes entreprises","28","16","2259","1738","41398024"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide a domicile","4 - Grandes entreprises","4","3","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide par le travail","1 - Micro entreprise","19","6","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide par le travail","2 - Petites entreprises","26","4","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Aide par le travail","3 - Moyennes entreprises","83","18","8890","7579","125972660"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Autres actions sociales","1 - Micro entreprise","341","186","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Autres actions sociales","2 - Petites entreprises","215","102","4768","3867","108033616"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Autres actions sociales","3 - Moyennes entreprises","39","24","3323","2756","71704331"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Autres actions sociales","4 - Grandes entreprises","2","1","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","1 - Micro entreprise","177","43","s","s","s"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2 - Petites entreprises","359","86","9966","8670","240406903"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","3 - Moyennes entreprises","241","127","16651","14186","391783259"
"Pays de la Loire","ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","4 - Grandes entreprises","2","1","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Autres enseignements","1 - Micro entreprise","375","351","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Autres enseignements","2 - Petites entreprises","27","21","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Autres enseignements","3 - Moyennes entreprises","3","2","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","818","570","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","622","412","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","134","89","11844","10500","378563995"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","5","5","1705","1523","60909457"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Formation d adulte","1 - Micro entreprise","139","83","s","s","s"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Formation d adulte","2 - Petites entreprises","57","29","s","1011","31840557"
"Pays de la Loire","ESS","ENSEIGNEMENT (PZ)","Formation d adulte","3 - Moyennes entreprises","4","0","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1 - Micro entreprise","175","121","758","656","13662703"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2 - Petites entreprises","37","22","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3 - Moyennes entreprises","2","0","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","1 - Micro entreprise","111","88","348","348","7148850"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","2 - Petites entreprises","108","85","2501","1767","36691322"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3 - Moyennes entreprises","13","8","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","2 - Petites entreprises","6","3","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","3 - Moyennes entreprises","5","3","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","1 - Micro entreprise","17","16","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","2 - Petites entreprises","6","4","118","95","2541545"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","3 - Moyennes entreprises","1","0","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","1 - Micro entreprise","35","27","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2 - Petites entreprises","27","20","s","s","s"
"Pays de la Loire","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","3 - Moyennes entreprises","38","24","2647","2327","68216587"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","1 - Micro entreprise","345","319","s","s","s"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","2 - Petites entreprises","21","16","s","s","s"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","3 - Moyennes entreprises","4","2","s","s","s"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","44","26","s","s","s"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","24","16","s","s","s"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","5","4","597","491","22882694"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","1 - Micro entreprise","819","611","1964","1825","50872444"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","2 - Petites entreprises","75","57","s","s","s"
"Pays de la Loire","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","3 - Moyennes entreprises","3","3","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1 - Micro entreprise","5","2","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2 - Petites entreprises","6","1","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3 - Moyennes entreprises","2","1","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Aide a domicile","1 - Micro entreprise","3","1","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Aide a domicile","2 - Petites entreprises","4","0","98","83","2148273"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Aide a domicile","3 - Moyennes entreprises","1","0","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Aide par le travail","2 - Petites entreprises","1","1","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Aide par le travail","3 - Moyennes entreprises","1","1","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Autres actions sociales","1 - Micro entreprise","92","81","245","214","5689976"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Autres actions sociales","2 - Petites entreprises","48","35","974","827","22482881"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Autres actions sociales","3 - Moyennes entreprises","19","17","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Autres actions sociales","4 - Grandes entreprises","5","4","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","1 - Micro entreprise","34","16","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","2 - Petites entreprises","120","66","s","s","s"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","3 - Moyennes entreprises","148","103","12059","10870","291587232"
"Pays de la Loire","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","4 - Grandes entreprises","2","2","s","s","s"
"Pays de la Loire","Public","ENSEIGNEMENT (PZ)","Autres enseignements","1 - Micro entreprise","8","1","s","s","s"
