"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"55","SPORTS ET LOISIRS (RZ2)","Loisirs","10","30","34","773303"
"55","SPORTS ET LOISIRS (RZ2)","Sports","69","84","67","1605524"
"56","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","3","s","s","s"
"56","ACTION SOCIALE (QB)","Accueil d enfants handicapes","17","414","329","10302450"
"56","ACTION SOCIALE (QB)","Accueil des jeunes enfants","20","s","s","s"
"56","ACTION SOCIALE (QB)","Action sociale NCA","67","949","748","19988234"
"56","ACTION SOCIALE (QB)","Aide a domicile","64","1346","986","21170709"
"56","ACTION SOCIALE (QB)","Aide par le travail","19","1582","1421","22212013"
"56","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","31","1276","1076","28418197"
"56","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","26","956","839","25343756"
"56","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","31","1514","1272","35072202"
"56","ENSEIGNEMENT (PZ)","Autres enseignements","67","156","124","3639293"
"56","ENSEIGNEMENT (PZ)","Enseignement culturel","46","s","s","s"
"56","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","342","6367","5781","190984107"
"56","ENSEIGNEMENT (PZ)","Formation continue d adultes","33","347","301","9619384"
"56","SPORTS ET LOISIRS (RZ2)","Loisirs","33","72","63","1519263"
"56","SPORTS ET LOISIRS (RZ2)","Sports","425","643","507","12726590"
"57","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","5","s","s","s"
"57","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","12","s","s","s"
"57","ACTION SOCIALE (QB)","Accueil d enfants handicapes","26","476","382","12292133"
"57","ACTION SOCIALE (QB)","Accueil des jeunes enfants","102","1089","924","22150544"
"57","ACTION SOCIALE (QB)","Action sociale NCA","126","2173","1691","42618714"
"57","ACTION SOCIALE (QB)","Aide a domicile","25","2610","1954","42521800"
"57","ACTION SOCIALE (QB)","Aide par le travail","35","3093","2778","43810981"
"57","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","99","4064","3440","92983359"
"57","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","47","1253","1110","32402971"
"57","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","62","2293","2047","58728979"
"57","ENSEIGNEMENT (PZ)","Autres enseignements","153","273","240","6727611"
"57","ENSEIGNEMENT (PZ)","Enseignement culturel","34","187","s","s"
"57","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","63","2094","1916","68166586"
"57","ENSEIGNEMENT (PZ)","Formation continue d adultes","29","s","142","5085561"
"57","SPORTS ET LOISIRS (RZ2)","Loisirs","48","317","234","5574159"
"57","SPORTS ET LOISIRS (RZ2)","Sports","192","401","320","7973608"
"58","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","6","36","29","838638"
"58","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","4","87","75","2135328"
"58","ACTION SOCIALE (QB)","Accueil d enfants handicapes","3","98","86","2986443"
"58","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","110","102","2379139"
"58","ACTION SOCIALE (QB)","Action sociale NCA","39","696","550","13605088"
"58","ACTION SOCIALE (QB)","Aide a domicile","26","650","476","10836427"
"58","ACTION SOCIALE (QB)","Aide par le travail","5","393","347","5250903"
"58","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","17","678","587","15578088"
"58","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","10","270","229","6667240"
"58","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","19","761","656","18763947"
"58","ENSEIGNEMENT (PZ)","Autres enseignements","6","53","48","1008040"
"58","ENSEIGNEMENT (PZ)","Enseignement culturel","3","s","s","s"
"58","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","19","496","452","15130843"
"58","ENSEIGNEMENT (PZ)","Formation continue d adultes","11","s","s","s"
"58","SPORTS ET LOISIRS (RZ2)","Loisirs","8","s","s","s"
"58","SPORTS ET LOISIRS (RZ2)","Sports","87","s","s","s"
"59","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","35","367","305","8555721"
"59","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","49","1085","987","30207683"
"59","ACTION SOCIALE (QB)","Accueil d enfants handicapes","36","1151","971","28961506"
"59","ACTION SOCIALE (QB)","Accueil des jeunes enfants","83","1082","920","22398713"
"59","ACTION SOCIALE (QB)","Action sociale NCA","451","8506","7107","185457193"
"59","ACTION SOCIALE (QB)","Aide a domicile","103","7589","5335","120866249"
"59","ACTION SOCIALE (QB)","Aide par le travail","65","7845","6621","105247179"
"59","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","90","3314","2725","74168486"
"59","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","156","3870","3352","99598422"
"59","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","193","8197","7111","192955491"
"59","ENSEIGNEMENT (PZ)","Autres enseignements","109","861","662","20540944"
"59","ENSEIGNEMENT (PZ)","Enseignement culturel","64","199","137","3757530"
"59","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","448","17015","15462","541816526"
"59","ENSEIGNEMENT (PZ)","Formation continue d adultes","113","1514","1333","40462426"
"59","SPORTS ET LOISIRS (RZ2)","Loisirs","54","375","312","7469368"
"59","SPORTS ET LOISIRS (RZ2)","Sports","1061","1652","1349","34072279"
"60","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","3","14","11","260785"
"60","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","12","117","108","3496216"
"60","ACTION SOCIALE (QB)","Accueil d enfants handicapes","16","482","388","13348758"
"60","ACTION SOCIALE (QB)","Accueil des jeunes enfants","22","480","375","9329907"
"60","ACTION SOCIALE (QB)","Action sociale NCA","79","1255","981","26005080"
"60","ACTION SOCIALE (QB)","Aide a domicile","35","1230","949","21416368"
"60","ACTION SOCIALE (QB)","Aide par le travail","20","1990","1790","33630078"
"60","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","38","793","737","19629364"
"60","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","30","766","717","21255851"
"60","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","47","2621","2337","68054585"
"60","ENSEIGNEMENT (PZ)","Autres enseignements","44","394","294","9725327"
"60","ENSEIGNEMENT (PZ)","Enseignement culturel","32","86","33","923590"
"60","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","54","2037","1842","64303110"
"60","ENSEIGNEMENT (PZ)","Formation continue d adultes","33","566","429","14536489"
"60","SPORTS ET LOISIRS (RZ2)","Loisirs","42","211","175","4072062"
"60","SPORTS ET LOISIRS (RZ2)","Sports","441","636","519","15930121"
"61","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","4","s","s","s"
"61","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","7","213","193","5436339"
"61","ACTION SOCIALE (QB)","Accueil d enfants handicapes","2","s","s","s"
"61","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","40","36","866286"
"61","ACTION SOCIALE (QB)","Action sociale NCA","57","1450","1258","28734593"
"61","ACTION SOCIALE (QB)","Aide a domicile","34","1433","1059","24848427"
"61","ACTION SOCIALE (QB)","Aide par le travail","14","1270","1152","20826114"
"61","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","22","1190","1029","28116151"
"61","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","24","581","532","14787719"
"61","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","32","1054","919","26961500"
"61","ENSEIGNEMENT (PZ)","Autres enseignements","19","147","131","3987872"
"61","ENSEIGNEMENT (PZ)","Enseignement culturel","9","s","s","s"
"61","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","56","1212","1106","35414757"
"61","ENSEIGNEMENT (PZ)","Formation continue d adultes","26","375","353","10970540"
"61","SPORTS ET LOISIRS (RZ2)","Loisirs","14","47","40","934976"
"61","SPORTS ET LOISIRS (RZ2)","Sports","154","126","102","2230032"
"62","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","22","s","s","s"
"62","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","7","s","s","s"
"62","ACTION SOCIALE (QB)","Accueil d enfants handicapes","25","462","362","10997769"
"62","ACTION SOCIALE (QB)","Accueil des jeunes enfants","30","306","271","6081987"
"62","ACTION SOCIALE (QB)","Action sociale NCA","180","3929","3148","76169731"
"62","ACTION SOCIALE (QB)","Aide a domicile","90","5683","3812","88490121"
"62","ACTION SOCIALE (QB)","Aide par le travail","45","4250","3689","57560112"
"62","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","60","2899","2443","66207014"
"62","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","68","2180","1883","53221672"
"62","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","111","4350","3745","100376395"
"62","ENSEIGNEMENT (PZ)","Autres enseignements","40","334","327","10960922"
"62","ENSEIGNEMENT (PZ)","Enseignement culturel","16","s","s","s"
"62","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","165","4390","3991","129662021"
"62","ENSEIGNEMENT (PZ)","Formation continue d adultes","53","507","437","14520922"
"62","SPORTS ET LOISIRS (RZ2)","Loisirs","53","178","171","3725761"
"62","SPORTS ET LOISIRS (RZ2)","Sports","517","672","573","14038906"
"63","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","22","s","s","s"
"63","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","1","s","s","s"
"63","ACTION SOCIALE (QB)","Accueil d enfants handicapes","11","191","145","4449635"
"63","ACTION SOCIALE (QB)","Accueil des jeunes enfants","21","221","193","4437787"
"63","ACTION SOCIALE (QB)","Action sociale NCA","87","1362","1115","28992285"
"63","ACTION SOCIALE (QB)","Aide a domicile","37","1369","911","20805394"
"63","ACTION SOCIALE (QB)","Aide par le travail","29","1597","1382","22780495"
"63","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","14","709","617","16634762"
"63","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","33","658","576","16557584"
"63","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","51","1797","1557","45329859"
"63","ENSEIGNEMENT (PZ)","Autres enseignements","34","150","123","3328975"
"63","ENSEIGNEMENT (PZ)","Enseignement culturel","26","56","33","840974"
"63","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","85","2327","2045","70096551"
"63","ENSEIGNEMENT (PZ)","Formation continue d adultes","36","180","159","5734069"
"63","SPORTS ET LOISIRS (RZ2)","Loisirs","50","124","97","2393419"
"63","SPORTS ET LOISIRS (RZ2)","Sports","343","642","481","12005631"
"64","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","6","s","s","s"
"64","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","11","s","s","s"
"64","ACTION SOCIALE (QB)","Accueil d enfants handicapes","24","574","457","14387487"
"64","ACTION SOCIALE (QB)","Accueil des jeunes enfants","54","665","590","14086201"
"64","ACTION SOCIALE (QB)","Action sociale NCA","140","1811","1447","37438294"
"64","ACTION SOCIALE (QB)","Aide a domicile","40","1243","944","23328118"
"64","ACTION SOCIALE (QB)","Aide par le travail","26","2197","1877","31319584"
"64","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","65","2888","2437","66932007"
"64","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","34","990","852","24612566"
"64","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","43","2050","1793","50900713"
"64","ENSEIGNEMENT (PZ)","Autres enseignements","99","390","324","9682315"
"64","ENSEIGNEMENT (PZ)","Enseignement culturel","54","s","s","s"
"64","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","191","3424","3079","99852663"
"64","ENSEIGNEMENT (PZ)","Formation continue d adultes","45","251","231","6621865"
"64","SPORTS ET LOISIRS (RZ2)","Loisirs","65","285","243","5595012"
"64","SPORTS ET LOISIRS (RZ2)","Sports","436","812","629","16023023"
"65","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","2","s","s","s"
"65","ACTION SOCIALE (QB)","Accueil d enfants handicapes","1","s","s","s"
"65","ACTION SOCIALE (QB)","Accueil des jeunes enfants","19","125","110","2659510"
"65","ACTION SOCIALE (QB)","Action sociale NCA","37","404","320","7870798"
"65","ACTION SOCIALE (QB)","Aide a domicile","35","1578","1157","24735312"
"65","ACTION SOCIALE (QB)","Aide par le travail","4","535","476","6967807"
"65","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","14","629","554","15283531"
"65","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","15","261","242","7273434"
"65","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","23","1475","1254","36047927"
"65","ENSEIGNEMENT (PZ)","Autres enseignements","22","28","24","576653"
"65","ENSEIGNEMENT (PZ)","Enseignement culturel","17","21","17","423700"
"65","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","34","655","569","18101902"
"65","ENSEIGNEMENT (PZ)","Formation continue d adultes","8","44","40","1263912"
"65","SPORTS ET LOISIRS (RZ2)","Loisirs","18","34","27","571446"
"65","SPORTS ET LOISIRS (RZ2)","Sports","124","215","198","4842759"
"66","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","10","129","106","2697070"
"66","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","5","34","29","868607"
"66","ACTION SOCIALE (QB)","Accueil d enfants handicapes","10","236","195","6301697"
"66","ACTION SOCIALE (QB)","Accueil des jeunes enfants","10","159","139","3009398"
"66","ACTION SOCIALE (QB)","Action sociale NCA","74","924","712","19179091"
"66","ACTION SOCIALE (QB)","Aide a domicile","46","1517","1065","25427917"
"66","ACTION SOCIALE (QB)","Aide par le travail","16","785","692","12416630"
"66","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","26","1037","918","25499060"
"66","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","13","326","288","8143248"
"66","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","22","819","762","21230570"
"66","ENSEIGNEMENT (PZ)","Autres enseignements","35","212","187","6560061"
"66","ENSEIGNEMENT (PZ)","Enseignement culturel","19","37","18","423175"
"66","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","22","727","670","22413218"
"66","ENSEIGNEMENT (PZ)","Formation continue d adultes","14","170","146","4606928"
"66","SPORTS ET LOISIRS (RZ2)","Loisirs","17","180","187","3820412"
"66","SPORTS ET LOISIRS (RZ2)","Sports","291","316","286","6524735"
"67","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","7","187","168","4293701"
"67","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","23","345","270","7676395"
"67","ACTION SOCIALE (QB)","Accueil d enfants handicapes","6","133","108","3192937"
"67","ACTION SOCIALE (QB)","Accueil des jeunes enfants","149","1593","1342","31887769"
"67","ACTION SOCIALE (QB)","Action sociale NCA","142","2328","1828","50793816"
"67","ACTION SOCIALE (QB)","Aide a domicile","25","2242","1793","40526863"
"67","ACTION SOCIALE (QB)","Aide par le travail","29","2225","1936","30480238"
"67","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","55","2563","2285","61793119"
"67","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","51","1540","1290","37391065"
"67","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","61","2475","2105","57419595"
"67","ENSEIGNEMENT (PZ)","Autres enseignements","310","651","519","13640062"
"67","ENSEIGNEMENT (PZ)","Enseignement culturel","28","240","111","2618680"
"67","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","48","1409","1246","43590513"
"67","ENSEIGNEMENT (PZ)","Formation continue d adultes","51","320","304","9929272"
"67","SPORTS ET LOISIRS (RZ2)","Loisirs","30","171","131","3114013"
"67","SPORTS ET LOISIRS (RZ2)","Sports","164","849","682","16373763"
"68","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","9","s","s","s"
"68","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","3","s","s","s"
"68","ACTION SOCIALE (QB)","Accueil d enfants handicapes","6","165","129","4194235"
"68","ACTION SOCIALE (QB)","Accueil des jeunes enfants","86","1292","1052","26565569"
"68","ACTION SOCIALE (QB)","Action sociale NCA","96","1916","1599","41040049"
"68","ACTION SOCIALE (QB)","Aide a domicile","23","2113","1617","35359608"
"68","ACTION SOCIALE (QB)","Aide par le travail","20","2101","1835","35040097"
"68","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","25","1134","1013","27685914"
"68","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","38","1332","1138","30625887"
"68","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","58","2547","2238","62130354"
"68","ENSEIGNEMENT (PZ)","Autres enseignements","226","517","383","10015490"
"68","ENSEIGNEMENT (PZ)","Enseignement culturel","35","139","s","s"
