"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"15","Hors ESS","Public","Femmes","Ordinaires","8044"
"15","Hors ESS","Public","Hommes","Aides","s"
"15","Hors ESS","Public","Hommes","Apprentis","s"
"15","Hors ESS","Public","Hommes","Ordinaires","4357"
"16","ESS","1. Coopérative","Femmes","Aides","s"
"16","ESS","1. Coopérative","Femmes","Apprentis","s"
"16","ESS","1. Coopérative","Femmes","Ordinaires","1064"
"16","ESS","1. Coopérative","Femmes","Stagiaires","s"
"16","ESS","1. Coopérative","Hommes","Aides","29"
"16","ESS","1. Coopérative","Hommes","Apprentis","s"
"16","ESS","1. Coopérative","Hommes","Ordinaires","1273"
"16","ESS","1. Coopérative","Hommes","Stagiaires","s"
"16","ESS","2. Mutuelle","Femmes","Aides","s"
"16","ESS","2. Mutuelle","Femmes","Apprentis","s"
"16","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"16","ESS","2. Mutuelle","Hommes","Aides","s"
"16","ESS","2. Mutuelle","Hommes","Apprentis","s"
"16","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"16","ESS","3. Association","Femmes","Aides","614"
"16","ESS","3. Association","Femmes","Apprentis","s"
"16","ESS","3. Association","Femmes","Ordinaires","6239"
"16","ESS","3. Association","Femmes","Stagiaires","s"
"16","ESS","3. Association","Hommes","Aides","476"
"16","ESS","3. Association","Hommes","Apprentis","s"
"16","ESS","3. Association","Hommes","Ordinaires","2151"
"16","ESS","3. Association","Hommes","Stagiaires","s"
"16","ESS","4. Fondation","Femmes","Ordinaires","s"
"16","ESS","4. Fondation","Hommes","Aides","s"
"16","ESS","4. Fondation","Hommes","Apprentis","s"
"16","ESS","4. Fondation","Hommes","Ordinaires","s"
"16","Hors ESS","Privé Hors ESS","Femmes","Aides","379"
"16","Hors ESS","Privé Hors ESS","Femmes","Apprentis","727"
"16","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","26600"
"16","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","18"
"16","Hors ESS","Privé Hors ESS","Hommes","Aides","424"
"16","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1516"
"16","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","40052"
"16","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","27"
"16","Hors ESS","Public","Femmes","Aides","636"
"16","Hors ESS","Public","Femmes","Apprentis","63"
"16","Hors ESS","Public","Femmes","Ordinaires","16609"
"16","Hors ESS","Public","Hommes","Aides","402"
"16","Hors ESS","Public","Hommes","Apprentis","56"
"16","Hors ESS","Public","Hommes","Ordinaires","7954"
"17","ESS","1. Coopérative","Femmes","Aides","45"
"17","ESS","1. Coopérative","Femmes","Apprentis","s"
"17","ESS","1. Coopérative","Femmes","Ordinaires","2280"
"17","ESS","1. Coopérative","Femmes","Stagiaires","s"
"17","ESS","1. Coopérative","Hommes","Aides","38"
"17","ESS","1. Coopérative","Hommes","Apprentis","s"
"17","ESS","1. Coopérative","Hommes","Ordinaires","2241"
"17","ESS","1. Coopérative","Hommes","Stagiaires","s"
"17","ESS","2. Mutuelle","Femmes","Aides","s"
"17","ESS","2. Mutuelle","Femmes","Apprentis","s"
"17","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"17","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"17","ESS","2. Mutuelle","Hommes","Aides","s"
"17","ESS","2. Mutuelle","Hommes","Apprentis","s"
"17","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"17","ESS","3. Association","Femmes","Aides","970"
"17","ESS","3. Association","Femmes","Apprentis","s"
"17","ESS","3. Association","Femmes","Ordinaires","9093"
"17","ESS","3. Association","Femmes","Stagiaires","s"
"17","ESS","3. Association","Hommes","Aides","1019"
"17","ESS","3. Association","Hommes","Apprentis","s"
"17","ESS","3. Association","Hommes","Ordinaires","4091"
"17","ESS","3. Association","Hommes","Stagiaires","s"
"17","ESS","4. Fondation","Femmes","Aides","s"
"17","ESS","4. Fondation","Femmes","Apprentis","s"
"17","ESS","4. Fondation","Femmes","Ordinaires","s"
"17","ESS","4. Fondation","Hommes","Aides","s"
"17","ESS","4. Fondation","Hommes","Ordinaires","s"
"17","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"17","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"17","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","44779"
"17","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"17","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"17","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"17","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","57495"
"17","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"17","Hors ESS","Public","Femmes","Aides","s"
"17","Hors ESS","Public","Femmes","Apprentis","s"
"17","Hors ESS","Public","Femmes","Ordinaires","30030"
"17","Hors ESS","Public","Hommes","Aides","s"
"17","Hors ESS","Public","Hommes","Apprentis","s"
"17","Hors ESS","Public","Hommes","Ordinaires","16732"
"17","Hors ESS","Public","Hommes","Stagiaires","s"
"18","ESS","1. Coopérative","Femmes","Aides","s"
"18","ESS","1. Coopérative","Femmes","Apprentis","s"
"18","ESS","1. Coopérative","Femmes","Ordinaires","665"
"18","ESS","1. Coopérative","Femmes","Stagiaires","s"
"18","ESS","1. Coopérative","Hommes","Aides","s"
"18","ESS","1. Coopérative","Hommes","Apprentis","s"
"18","ESS","1. Coopérative","Hommes","Ordinaires","544"
"18","ESS","1. Coopérative","Hommes","Stagiaires","s"
"18","ESS","2. Mutuelle","Femmes","Aides","s"
"18","ESS","2. Mutuelle","Femmes","Apprentis","s"
"18","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"18","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"18","ESS","2. Mutuelle","Hommes","Aides","s"
"18","ESS","2. Mutuelle","Hommes","Apprentis","s"
"18","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"18","ESS","3. Association","Femmes","Aides","s"
"18","ESS","3. Association","Femmes","Apprentis","s"
"18","ESS","3. Association","Femmes","Ordinaires","4640"
"18","ESS","3. Association","Femmes","Stagiaires","s"
"18","ESS","3. Association","Hommes","Aides","s"
"18","ESS","3. Association","Hommes","Apprentis","s"
"18","ESS","3. Association","Hommes","Ordinaires","1853"
"18","ESS","4. Fondation","Femmes","Apprentis","s"
"18","ESS","4. Fondation","Femmes","Ordinaires","s"
"18","ESS","4. Fondation","Hommes","Ordinaires","s"
"18","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"18","Hors ESS","Privé Hors ESS","Femmes","Apprentis","496"
"18","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","20794"
"18","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"18","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"18","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1116"
"18","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","31111"
"18","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"18","Hors ESS","Public","Femmes","Aides","s"
"18","Hors ESS","Public","Femmes","Apprentis","s"
"18","Hors ESS","Public","Femmes","Ordinaires","15156"
"18","Hors ESS","Public","Hommes","Aides","s"
"18","Hors ESS","Public","Hommes","Apprentis","s"
"18","Hors ESS","Public","Hommes","Ordinaires","7426"
"19","ESS","1. Coopérative","Femmes","Aides","s"
"19","ESS","1. Coopérative","Femmes","Apprentis","s"
"19","ESS","1. Coopérative","Femmes","Ordinaires","735"
"19","ESS","1. Coopérative","Hommes","Aides","s"
"19","ESS","1. Coopérative","Hommes","Apprentis","15"
"19","ESS","1. Coopérative","Hommes","Ordinaires","604"
"19","ESS","1. Coopérative","Hommes","Stagiaires","s"
"19","ESS","2. Mutuelle","Femmes","Aides","s"
"19","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"19","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"19","ESS","3. Association","Femmes","Aides","211"
"19","ESS","3. Association","Femmes","Apprentis","s"
"19","ESS","3. Association","Femmes","Ordinaires","3940"
"19","ESS","3. Association","Femmes","Stagiaires","s"
"19","ESS","3. Association","Hommes","Aides","238"
"19","ESS","3. Association","Hommes","Apprentis","s"
"19","ESS","3. Association","Hommes","Ordinaires","1930"
"19","ESS","3. Association","Hommes","Stagiaires","s"
"19","ESS","4. Fondation","Femmes","Aides","s"
"19","ESS","4. Fondation","Femmes","Ordinaires","s"
"19","ESS","4. Fondation","Femmes","Stagiaires","s"
"19","ESS","4. Fondation","Hommes","Aides","s"
"19","ESS","4. Fondation","Hommes","Apprentis","s"
"19","ESS","4. Fondation","Hommes","Ordinaires","s"
"19","ESS","4. Fondation","Hommes","Stagiaires","s"
"19","Hors ESS","Privé Hors ESS","Femmes","Aides","228"
"19","Hors ESS","Privé Hors ESS","Femmes","Apprentis","348"
"19","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","17401"
"19","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","8"
"19","Hors ESS","Privé Hors ESS","Hommes","Aides","331"
"19","Hors ESS","Privé Hors ESS","Hommes","Apprentis","919"
"19","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","24580"
"19","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","8"
"19","Hors ESS","Public","Femmes","Aides","429"
"19","Hors ESS","Public","Femmes","Apprentis","11"
"19","Hors ESS","Public","Femmes","Ordinaires","13190"
"19","Hors ESS","Public","Hommes","Aides","214"
"19","Hors ESS","Public","Hommes","Apprentis","28"
"19","Hors ESS","Public","Hommes","Ordinaires","6896"
"21","ESS","1. Coopérative","Femmes","Aides","s"
"21","ESS","1. Coopérative","Femmes","Apprentis","s"
"21","ESS","1. Coopérative","Femmes","Ordinaires","s"
"21","ESS","1. Coopérative","Femmes","Stagiaires","s"
"21","ESS","1. Coopérative","Hommes","Aides","s"
"21","ESS","1. Coopérative","Hommes","Apprentis","s"
"21","ESS","1. Coopérative","Hommes","Ordinaires","1501"
"21","ESS","1. Coopérative","Hommes","Stagiaires","s"
"21","ESS","2. Mutuelle","Femmes","Aides","s"
"21","ESS","2. Mutuelle","Femmes","Apprentis","s"
"21","ESS","2. Mutuelle","Femmes","Ordinaires","2764"
"21","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"21","ESS","2. Mutuelle","Hommes","Aides","s"
"21","ESS","2. Mutuelle","Hommes","Apprentis","s"
"21","ESS","2. Mutuelle","Hommes","Ordinaires","1014"
"21","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"21","ESS","3. Association","Femmes","Aides","512"
"21","ESS","3. Association","Femmes","Apprentis","s"
"21","ESS","3. Association","Femmes","Ordinaires","9105"
"21","ESS","3. Association","Femmes","Stagiaires","s"
"21","ESS","3. Association","Hommes","Aides","471"
"21","ESS","3. Association","Hommes","Apprentis","s"
"21","ESS","3. Association","Hommes","Ordinaires","3805"
"21","ESS","3. Association","Hommes","Stagiaires","s"
"21","ESS","4. Fondation","Femmes","Ordinaires","s"
"21","ESS","4. Fondation","Femmes","Stagiaires","s"
"21","ESS","4. Fondation","Hommes","Ordinaires","23"
"21","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"21","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"21","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","48084"
"21","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"21","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"21","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"21","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","64442"
"21","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"21","Hors ESS","Public","Femmes","Aides","s"
"21","Hors ESS","Public","Femmes","Apprentis","s"
"21","Hors ESS","Public","Femmes","Ordinaires","33453"
"21","Hors ESS","Public","Femmes","Stagiaires","s"
"21","Hors ESS","Public","Hommes","Aides","s"
"21","Hors ESS","Public","Hommes","Apprentis","s"
"21","Hors ESS","Public","Hommes","Ordinaires","20824"
"22","ESS","1. Coopérative","Femmes","Aides","s"
"22","ESS","1. Coopérative","Femmes","Apprentis","s"
"22","ESS","1. Coopérative","Femmes","Ordinaires","2713"
"22","ESS","1. Coopérative","Femmes","Stagiaires","s"
"22","ESS","1. Coopérative","Hommes","Aides","s"
"22","ESS","1. Coopérative","Hommes","Apprentis","s"
"22","ESS","1. Coopérative","Hommes","Ordinaires","4091"
"22","ESS","1. Coopérative","Hommes","Stagiaires","s"
"22","ESS","2. Mutuelle","Femmes","Aides","s"
"22","ESS","2. Mutuelle","Femmes","Apprentis","s"
"22","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"22","ESS","2. Mutuelle","Hommes","Aides","s"
"22","ESS","2. Mutuelle","Hommes","Apprentis","s"
"22","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"22","ESS","3. Association","Femmes","Aides","1000"
"22","ESS","3. Association","Femmes","Apprentis","s"
"22","ESS","3. Association","Femmes","Ordinaires","11857"
"22","ESS","3. Association","Femmes","Stagiaires","s"
"22","ESS","3. Association","Hommes","Aides","921"
"22","ESS","3. Association","Hommes","Apprentis","s"
"22","ESS","3. Association","Hommes","Ordinaires","5216"
"22","ESS","3. Association","Hommes","Stagiaires","s"
"22","ESS","4. Fondation","Femmes","Aides","s"
"22","ESS","4. Fondation","Femmes","Apprentis","s"
"22","ESS","4. Fondation","Femmes","Ordinaires","s"
"22","ESS","4. Fondation","Femmes","Stagiaires","s"
"22","ESS","4. Fondation","Hommes","Aides","s"
"22","ESS","4. Fondation","Hommes","Apprentis","s"
"22","ESS","4. Fondation","Hommes","Ordinaires","s"
"22","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"22","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"22","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","38359"
"22","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"22","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"22","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"22","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","56969"
"22","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"22","Hors ESS","Public","Femmes","Aides","s"
"22","Hors ESS","Public","Femmes","Apprentis","s"
"22","Hors ESS","Public","Femmes","Ordinaires","28896"
"22","Hors ESS","Public","Femmes","Stagiaires","s"
"22","Hors ESS","Public","Hommes","Aides","s"
"22","Hors ESS","Public","Hommes","Apprentis","s"
"22","Hors ESS","Public","Hommes","Ordinaires","13520"
"23","ESS","1. Coopérative","Femmes","Aides","s"
"23","ESS","1. Coopérative","Femmes","Ordinaires","s"
"23","ESS","1. Coopérative","Femmes","Stagiaires","s"
"23","ESS","1. Coopérative","Hommes","Aides","s"
"23","ESS","1. Coopérative","Hommes","Apprentis","s"
"23","ESS","1. Coopérative","Hommes","Ordinaires","s"
"23","ESS","2. Mutuelle","Femmes","Apprentis","s"
"23","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"23","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"23","ESS","2. Mutuelle","Hommes","Aides","s"
"23","ESS","2. Mutuelle","Hommes","Apprentis","s"
"23","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"23","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"23","ESS","3. Association","Femmes","Aides","119"
"23","ESS","3. Association","Femmes","Apprentis","s"
"23","ESS","3. Association","Femmes","Ordinaires","2262"
"23","ESS","3. Association","Femmes","Stagiaires","s"
"23","ESS","3. Association","Hommes","Aides","176"
"23","ESS","3. Association","Hommes","Apprentis","11"
"23","ESS","3. Association","Hommes","Ordinaires","949"
"23","ESS","4. Fondation","Femmes","Aides","s"
"23","ESS","4. Fondation","Femmes","Apprentis","s"
"23","ESS","4. Fondation","Femmes","Ordinaires","s"
"23","ESS","4. Fondation","Hommes","Aides","s"
"23","ESS","4. Fondation","Hommes","Ordinaires","s"
"23","ESS","4. Fondation","Hommes","Stagiaires","s"
"23","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"23","Hors ESS","Privé Hors ESS","Femmes","Apprentis","110"
"23","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","5076"
"23","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"23","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"23","Hors ESS","Privé Hors ESS","Hommes","Apprentis","301"
"23","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","8224"
"23","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"23","Hors ESS","Public","Femmes","Aides","s"
"23","Hors ESS","Public","Femmes","Apprentis","s"
"23","Hors ESS","Public","Femmes","Ordinaires","7014"
"23","Hors ESS","Public","Hommes","Aides","s"
"23","Hors ESS","Public","Hommes","Apprentis","s"
"23","Hors ESS","Public","Hommes","Ordinaires","3609"
"24","ESS","1. Coopérative","Femmes","Aides","12"
"24","ESS","1. Coopérative","Femmes","Apprentis","s"
"24","ESS","1. Coopérative","Femmes","Ordinaires","1115"
"24","ESS","1. Coopérative","Femmes","Stagiaires","s"
"24","ESS","1. Coopérative","Hommes","Aides","s"
"24","ESS","1. Coopérative","Hommes","Apprentis","s"
"24","ESS","1. Coopérative","Hommes","Ordinaires","985"
"24","ESS","1. Coopérative","Hommes","Stagiaires","s"
"24","ESS","2. Mutuelle","Femmes","Aides","s"
"24","ESS","2. Mutuelle","Femmes","Apprentis","s"
"24","ESS","2. Mutuelle","Femmes","Ordinaires","130"
"24","ESS","2. Mutuelle","Hommes","Aides","s"
"24","ESS","2. Mutuelle","Hommes","Apprentis","s"
"24","ESS","2. Mutuelle","Hommes","Ordinaires","53"
"24","ESS","3. Association","Femmes","Aides","461"
"24","ESS","3. Association","Femmes","Apprentis","s"
"24","ESS","3. Association","Femmes","Ordinaires","5312"
"24","ESS","3. Association","Femmes","Stagiaires","s"
"24","ESS","3. Association","Hommes","Aides","335"
"24","ESS","3. Association","Hommes","Apprentis","s"
"24","ESS","3. Association","Hommes","Ordinaires","2767"
"24","ESS","3. Association","Hommes","Stagiaires","s"
"24","ESS","4. Fondation","Femmes","Aides","s"
"24","ESS","4. Fondation","Femmes","Ordinaires","1108"
"24","ESS","4. Fondation","Femmes","Stagiaires","s"
"24","ESS","4. Fondation","Hommes","Aides","s"
"24","ESS","4. Fondation","Hommes","Apprentis","s"
"24","ESS","4. Fondation","Hommes","Ordinaires","349"
"24","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"24","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"24","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","26019"
"24","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"24","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"24","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"24","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","35353"
"24","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"24","Hors ESS","Public","Femmes","Aides","s"
"24","Hors ESS","Public","Femmes","Apprentis","s"
"24","Hors ESS","Public","Femmes","Ordinaires","20579"
"24","Hors ESS","Public","Hommes","Aides","s"
"24","Hors ESS","Public","Hommes","Apprentis","s"
"24","Hors ESS","Public","Hommes","Ordinaires","11663"
"24","Hors ESS","Public","Hommes","Stagiaires","s"
"25","ESS","1. Coopérative","Femmes","Aides","s"
"25","ESS","1. Coopérative","Femmes","Apprentis","s"
"25","ESS","1. Coopérative","Femmes","Ordinaires","1834"
"25","ESS","1. Coopérative","Femmes","Stagiaires","s"
"25","ESS","1. Coopérative","Hommes","Aides","s"
"25","ESS","1. Coopérative","Hommes","Apprentis","s"
"25","ESS","1. Coopérative","Hommes","Ordinaires","1871"
"25","ESS","1. Coopérative","Hommes","Stagiaires","s"
"25","ESS","2. Mutuelle","Femmes","Aides","s"
"25","ESS","2. Mutuelle","Femmes","Apprentis","s"
"25","ESS","2. Mutuelle","Femmes","Ordinaires","1156"
"25","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"25","ESS","2. Mutuelle","Hommes","Aides","s"
"25","ESS","2. Mutuelle","Hommes","Apprentis","s"
"25","ESS","2. Mutuelle","Hommes","Ordinaires","229"
"25","ESS","3. Association","Femmes","Aides","772"
"25","ESS","3. Association","Femmes","Apprentis","s"
"25","ESS","3. Association","Femmes","Ordinaires","10468"
"25","ESS","3. Association","Femmes","Stagiaires","s"
"25","ESS","3. Association","Hommes","Aides","606"
"25","ESS","3. Association","Hommes","Apprentis","s"
"25","ESS","3. Association","Hommes","Ordinaires","4504"
"25","ESS","3. Association","Hommes","Stagiaires","s"
"25","ESS","4. Fondation","Femmes","Aides","s"
"25","ESS","4. Fondation","Femmes","Ordinaires","175"
"25","ESS","4. Fondation","Femmes","Stagiaires","s"
"25","ESS","4. Fondation","Hommes","Ordinaires","40"
"25","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"25","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"25","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","40835"
"25","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"25","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"25","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"25","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","61575"
